time,code,name,start_date,end_date,status,rows,reason
2026-06-18 21:35:44,603096,新经典,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:44,603089,正裕工业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:44,603097,江苏华辰,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:44,603098,森特股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:44,603090,宏盛股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603091,众鑫股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603099,长白山,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603092,德力佳,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603100,川仪股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603093,南华期货,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603101,汇嘉时代,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603095,越剑智能,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603102,百合股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603096,新经典,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603103,横店影视,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603097,江苏华辰,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603105,芯能科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603106,恒银科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603098,森特股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603099,长白山,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603107,上海汽配,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603100,川仪股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:45,603108,润达医疗,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603109,神驰机电,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:45,603101,汇嘉时代,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603110,东方材料,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603102,百合股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603103,横店影视,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603106,恒银科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603112,华翔股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603111,康尼机电,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603113,金能科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603105,芯能科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603107,上海汽配,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603115,海星股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603116,红蜻蜓,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603108,润达医疗,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603109,神驰机电,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603117,万林物流,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603110,东方材料,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603118,共进股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603112,华翔股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603119,浙江荣泰,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603113,金能科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603120,肯特催化,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:46,603111,康尼机电,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:46,603121,华培动力,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603122,合富中国,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603116,红蜻蜓,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603123,翠微股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603115,海星股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603117,万林物流,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603124,江南新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603119,浙江荣泰,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603125,常青科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603120,肯特催化,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603126,中材节能,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603118,共进股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603127,昭衍新药,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603121,华培动力,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603128,华贸物流,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603129,春风动力,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603122,合富中国,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603130,云中马,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603124,江南新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603131,上海沪工,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:47,603123,翠微股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603125,常青科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:47,603132,金徽股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603126,中材节能,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603135,中重科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603136,天目湖,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603127,昭衍新药,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603137,恒尚节能,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603128,华贸物流,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603129,春风动力,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603138,海量数据,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603130,云中马,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603139,康惠股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603150,万朗磁塑,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603131,上海沪工,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603132,金徽股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603151,邦基科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603135,中重科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603153,上海建科,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603136,天目湖,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603155,新亚强,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603137,恒尚节能,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603156,养元饮品,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603158,腾龙股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:48,603138,海量数据,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:48,603139,康惠股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603159,上海亚虹,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603160,汇顶科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603150,万朗磁塑,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603151,邦基科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603161,科华控股,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603153,上海建科,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603162,海通发展,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603155,新亚强,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603163,圣晖集成,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603156,养元饮品,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603165,荣晟环保,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603158,腾龙股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603166,福达股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603159,上海亚虹,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603167,渤海轮渡,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603168,莎普爱思,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603160,汇顶科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603169,兰石重装,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603161,科华控股,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603170,宝立食品,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:49,603162,海通发展,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603163,圣晖集成,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:49,603171,税友股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603172,万丰股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603165,荣晟环保,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603166,福达股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603173,福斯达,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603167,渤海轮渡,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603175,超颖电子,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603168,莎普爱思,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603176,汇通集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603169,兰石重装,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603177,德创环保,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603170,宝立食品,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603178,圣龙股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603172,万丰股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603179,新泉股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603180,金牌家居,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603171,税友股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603175,超颖电子,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603181,皇马科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603182,嘉华股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603173,福斯达,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603183,建研院,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603176,汇通集团,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:50,603185,弘元绿能,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:50,603177,德创环保,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603179,新泉股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603180,金牌家居,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603186,华正新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603187,海容冷链,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603178,圣龙股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603188,亚邦股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603189,*ST网达,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603182,嘉华股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603190,亚通精工,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603181,皇马科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603191,望变电气,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603183,建研院,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603192,汇得科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603185,弘元绿能,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603193,润本股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603186,华正新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603187,海容冷链,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603194,中力股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603188,亚邦股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603195,公牛集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603189,*ST网达,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603196,璞源材料,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:51,603191,望变电气,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:51,603197,保隆科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603190,亚通精工,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603198,迎驾贡酒,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603199,九华旅游,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603192,汇得科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603193,润本股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603200,上海洗霸,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603201,常润股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603194,中力股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603195,公牛集团,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603202,天有为,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603196,璞源材料,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603203,快克智能,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603205,健尔康,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603197,保隆科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603199,九华旅游,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603206,嘉环科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603198,迎驾贡酒,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603207,小方制药,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603200,上海洗霸,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603208,江山欧派,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603209,兴通股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603201,常润股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603210,泰鸿万立,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:52,603202,天有为,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:52,603203,快克智能,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603211,晋拓股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603212,赛伍技术,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603205,健尔康,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603213,镇洋发展,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603206,嘉环科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603210,泰鸿万立,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603214,爱婴室,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603215,比依股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603207,小方制药,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603216,梦天家居,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603209,兴通股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603217,元利科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603208,江山欧派,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603211,晋拓股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603218,日月股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603219,富佳股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603212,赛伍技术,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603213,镇洋发展,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603220,中贝通信,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603221,爱丽家居,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603214,爱婴室,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:53,603222,济民健康,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:53,603215,比依股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603216,梦天家居,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603223,恒通股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603225,新凤鸣,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603217,元利科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603219,富佳股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603226,菲林格尔,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603218,日月股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603227,雪峰科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603228,景旺电子,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603221,爱丽家居,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603229,奥翔药业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603220,中贝通信,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603230,内蒙新华,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603222,济民健康,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603231,索宝蛋白,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603223,恒通股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603225,新凤鸣,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603232,格尔软件,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603226,菲林格尔,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603233,大参林,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603227,雪峰科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603235,天新药业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603228,景旺电子,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:54,603236,移远通信,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:54,603229,奥翔药业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603237,五芳斋,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603238,诺邦股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603230,内蒙新华,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603239,浙江仙通,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603231,索宝蛋白,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603248,锡华科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603232,格尔软件,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603255,鼎际得,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603233,大参林,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603235,天新药业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603256,宏和科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603236,移远通信,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603257,中国瑞林,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603237,五芳斋,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603258,电魂网络,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603259,药明康德,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603248,锡华科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603260,合盛硅业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603238,诺邦股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603261,*ST立航,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603239,浙江仙通,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603255,鼎际得,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:55,603262,技源集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603266,天龙股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:55,603256,宏和科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603257,中国瑞林,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603267,鸿远电子,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603258,电魂网络,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603268,松发股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603259,药明康德,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603261,*ST立航,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603269,海鸥股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603271,永杰新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603260,合盛硅业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603270,金帝股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603262,技源集团,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603272,*ST联翔,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603273,天元智能,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603266,天龙股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603267,鸿远电子,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603275,众辰科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603271,永杰新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603276,恒兴新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603277,银都股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603268,松发股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603278,大业股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603269,海鸥股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:56,603279,景津装备,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:56,603270,金帝股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603280,南方路机,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603272,*ST联翔,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603273,天元智能,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603281,江瀚新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603282,亚光股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603275,众辰科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603276,恒兴新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603283,赛腾股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603277,银都股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603284,林平发展,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603278,大业股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603285,键邦股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603286,日盈电子,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603279,景津装备,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603288,海天味业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603280,南方路机,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603289,泰瑞机器,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603281,江瀚新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603290,斯达半导,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603282,亚光股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603291,联合水务,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603285,键邦股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603284,林平发展,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603293,埃泰克,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:57,603286,日盈电子,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:57,603296,华勤技术,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603283,赛腾股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603297,永新光学,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603289,泰瑞机器,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603298,杭叉集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603288,海天味业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603300,海南华铁,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603299,苏盐井神,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603290,斯达半导,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603301,振德医疗,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603291,联合水务,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603303,得邦照明,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603293,埃泰克,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603296,华勤技术,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603305,旭升集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603306,华懋科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603297,永新光学,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603298,杭叉集团,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603307,扬州金泉,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603300,海南华铁,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603308,应流股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603309,维力医疗,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603299,苏盐井神,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:58,603310,巍华新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:35:58,603301,振德医疗,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:59,603303,得邦照明,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:35:59,603311,金海高科,2026-06-18,2026-06-18,started,0,
