rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
45,78.04669024596144,72.6150821045417,603308,应流股份,bottom_area,2024-07-03,12.0,2024-07-03,11.97,0.25062656641603476,2.339181286549702,27.89156626506024,False,-1.8806,0.6437,2,2,2,100.0,13.744681053603557,14.186046511627906,7.7493734335839655,0.25062656641603476,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
46,78.03610858671495,77.19053591117346,000723,美锦能源,bottom_area,2024-07-03,4.82,2024-06-24,4.66,3.433476394849788,6.223175965665237,27.187500000000004,False,-0.6186,0.3739,3,3,3,100.0,20.85409726575785,30.434782608695667,4.566523605150212,3.433476394849788,历史3/3次成功; 当前距低点3.43%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
47,78.00660188115828,76.86613195342821,002015,协鑫能科,bottom_area,2024-07-03,7.98,2024-06-25,7.73,3.2341526520051747,4.915912031047853,27.349624060150372,False,-0.6227,0.3236,1,1,1,100.0,65.95380667236954,65.95380667236954,4.765847347994826,3.2341526520051747,历史1/1次成功; 当前距低点3.23%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
48,77.81636261994986,72.13323969767775,600345,长江通信,bottom_area,2024-07-03,17.14,2024-07-03,17.13,0.05837711617047031,2.7437244600116895,30.337535583570563,False,-2.2248,3.8322,1,1,1,100.0,25.46419098143237,25.46419098143237,7.94162288382953,0.05837711617047031,历史1/1次成功; 当前距低点0.06%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
49,77.64036572451832,72.70811905198593,603197,保隆科技,bottom_area,2024-07-03,30.78,2024-07-02,30.6,0.5882352941176461,3.8888888888888813,28.55475134251692,False,0.0976,1.5673,3,4,3,75.0,16.74352431491484,20.16154085119603,7.411764705882354,0.5882352941176461,历史3/4次成功; 当前距低点0.59%; 最新日涨幅0.10%; 状态bottom_area; 底部未确认
50,77.41980545421843,75.2952910188323,600975,新五丰,bottom_area,2024-07-03,7.23,2024-06-28,7.05,2.5531914893617107,6.950354609929081,31.94980694980695,False,-2.0325,2.2617,2,2,2,100.0,16.54068609987636,18.99159663865546,5.44680851063829,2.5531914893617107,历史2/2次成功; 当前距低点2.55%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
51,77.40239865463121,78.79290853981647,603180,金牌家居,bottom_area,2024-07-03,19.81,2024-06-24,18.88,4.925847457627118,7.521186440677975,28.403488813045136,True,-0.1512,0.4503,4,4,4,100.0,21.902369587130575,31.366822429906527,3.074152542372883,4.925847457627118,历史4/4次成功; 当前距低点4.93%; 最新日涨幅-0.15%; 状态bottom_area; 底部已确认
52,77.26735808432257,74.05420000000001,600976,健民集团,bottom_area,2024-07-03,48.86,2024-07-02,48.0,1.7916666666666654,5.52083333333333,28.143712574850294,False,-2.7081,1.491,1,1,1,100.0,17.200000000000006,17.200000000000006,6.208333333333335,1.7916666666666654,历史1/1次成功; 当前距低点1.79%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
53,77.09916291547042,78.1252860758699,002481,双塔食品,bottom_area,2024-07-03,4.02,2024-06-28,3.84,4.687499999999993,7.552083333333334,27.819548872180455,True,-0.2481,1.284,3,3,3,100.0,32.057989655214385,54.6583850931677,3.312500000000007,4.687499999999993,历史3/3次成功; 当前距低点4.69%; 最新日涨幅-0.25%; 状态bottom_area; 底部已确认
54,76.80961644012261,76.33037761358668,000597,东北制药,bottom_area,2024-07-03,3.95,2024-06-24,3.81,3.6745406824147016,5.511811023622035,27.290076335877867,False,0.0,0.5336,2,2,2,100.0,13.378120266087073,16.59751037344398,4.325459317585299,3.6745406824147016,历史2/2次成功; 当前距低点3.67%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
