rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,98.09746898944651,83.80561805353172,600192,长城电工,bottom_area,2026-06-11,6.72,9.88,2026-06-11,6.63,1.3574660633484141,3.318250377073903,32.894736842105274,31.983805668016203,False,-1.17647058823529,1.0727835589948986,2,2,2,100.0,47.63785310734464,60.875706214689274,18.64253393665159,1.3574660633484141,历史2/2次成功; 当前距低点1.36%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
198,65.76360577738318,56.12211433956114,605066,天正电气,bottom_area,2026-06-11,6.24,8.7,2026-06-11,6.16,1.2987012987012998,2.7597402597402585,29.195402298850563,28.27586206896551,False,-1.421800947867291,1.4418238373937697,1,3,1,33.33333333333333,25.859247135842878,25.859247135842878,18.7012987012987,1.2987012987012998,历史1/3次成功; 当前距低点1.30%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
199,65.75728556961015,55.87582513576454,688185,康希诺,bottom_area,2026-06-11,49.41,68.48,2026-06-11,48.89,1.0636121906320228,3.1703824913070098,28.60689252336449,27.847546728971974,False,-2.0614469772051613,0.9698975860639518,2,9,2,22.22222222222222,29.060781585215047,36.75601999091322,18.93638780936798,1.0636121906320228,历史2/9次成功; 当前距低点1.06%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
200,65.74118046345873,55.743260543010024,603759,海天股份,bottom_area,2026-06-11,7.46,10.36,2026-06-11,7.39,0.9472259810554842,3.112313937753727,28.667953667953665,27.992277992277987,False,-1.7127799736495364,0.6697418572418573,1,2,1,50.0,39.90825688073395,39.90825688073395,19.05277401894452,0.9472259810554842,历史1/2次成功; 当前距低点0.95%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
201,65.33204319273646,55.98361896221162,001236,弘业期货,bottom_area,2026-06-11,7.33,10.15,2026-06-11,7.22,1.5235457063711957,3.1855955678670425,28.866995073891633,27.783251231527096,False,-0.5427408412483015,1.1906957110685785,1,4,1,25.0,29.259694477085784,29.259694477085784,18.476454293628805,1.5235457063711957,历史1/4次成功; 当前距低点1.52%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
202,65.30716487737456,57.099958557811846,300080,易成新能,bottom_area,2026-06-11,3.91,5.25,2026-06-10,3.81,2.624671916010501,8.661417322834636,27.42857142857143,25.523809523809522,True,-4.634146341463408,1.0955560601961847,1,2,1,50.0,28.947368421052627,28.947368421052627,17.3753280839895,2.624671916010501,历史1/2次成功; 当前距低点2.62%; 最新日涨幅-4.63%; 状态bottom_area; 底部已确认
203,65.27515271885933,55.70184354664776,001258,立新能源,bottom_area,2026-06-11,7.82,11.18,2026-06-11,7.72,1.2953367875647739,4.922279792746113,30.948121645796068,30.053667262969586,False,-1.6352201257861632,2.646981193386337,1,3,1,33.33333333333333,23.55848434925864,23.55848434925864,18.70466321243523,1.2953367875647739,历史1/3次成功; 当前距低点1.30%; 最新日涨幅-1.64%; 状态bottom_area; 底部未确认
204,65.19965959245067,56.81813717082933,603709,中源家居,bottom_area,2026-06-11,15.09,20.19,2026-06-11,14.73,2.443991853360485,3.3944331296673456,27.043090638930167,25.260029717682027,False,-1.178781925343808,1.2691303041902735,1,2,1,50.0,24.19590643274853,24.19590643274853,17.556008146639517,2.443991853360485,历史1/2次成功; 当前距低点2.44%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
205,65.16330479621901,56.559872516556275,003007,直真科技,bottom_area,2026-06-11,38.59,54.34,2026-06-11,37.75,2.2251655629139164,3.761589403973514,30.52999631947001,28.98417372101583,False,-2.0060944641950185,2.806260557255599,1,2,1,50.0,20.124999999999993,20.124999999999993,17.774834437086085,2.2251655629139164,历史1/2次成功; 当前距低点2.23%; 最新日涨幅-2.01%; 状态bottom_area; 底部未确认
206,65.11015812965258,55.610099470165906,605388,均瑶健康,bottom_area,2026-06-11,5.28,7.31,2026-06-11,5.21,1.3435700575815794,3.646833013435708,28.727770177838575,27.770177838577286,False,-2.2222222222222254,1.0994797816084552,1,4,1,25.0,25.045372050816695,25.045372050816695,18.65642994241842,1.3435700575815794,历史1/4次成功; 当前距低点1.34%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
207,65.02247223750373,55.56739926225891,002724,海洋王,bottom_area,2026-06-11,5.16,7.32,2026-06-11,5.09,1.3752455795677856,2.5540275049115895,30.464480874316948,29.508196721311474,False,-1.526717557251911,1.5399230673070592,1,4,1,25.0,25.204081632653047,25.204081632653047,18.624754420432215,1.3752455795677856,历史1/4次成功; 当前距低点1.38%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
208,64.92167324430024,56.56394059675813,688244,永信至诚,bottom_area,2026-06-11,15.16,20.91,2026-06-11,14.8,2.4324324324324285,6.621621621621612,29.220468675274986,27.4988043998087,False,-4.292929292929292,1.3897582799008803,1,2,1,50.0,32.9026158209896,32.9026158209896,17.567567567567572,2.4324324324324285,历史1/2次成功; 当前距低点2.43%; 最新日涨幅-4.29%; 状态bottom_area; 底部未确认
209,64.88030357422845,55.35982424540145,605108,同庆楼,bottom_area,2026-06-11,12.56,17.8,2026-06-11,12.4,1.2903225806451624,3.2258064516129057,30.337078651685395,29.438202247191008,False,-1.7982799061766919,1.0320769230769231,1,3,1,33.33333333333333,21.658206429780034,21.658206429780034,18.70967741935484,1.2903225806451624,历史1/3次成功; 当前距低点1.29%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
210,64.75812103244239,54.867710251342885,600775,南京熊猫,bottom_area,2026-06-11,10.03,13.7,2026-06-11,9.94,0.9054325955734392,3.319919517102617,27.44525547445256,26.78832116788321,False,-2.4319066147859947,1.8680530675328533,1,2,1,50.0,34.68869123252858,34.68869123252858,19.094567404426563,0.9054325955734392,历史1/2次成功; 当前距低点0.91%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
211,64.69799462986039,55.410274316623244,600104,上汽集团,bottom_area,2026-06-11,10.87,14.84,2026-06-11,10.71,1.4939309056955963,3.4547152194210944,27.83018867924528,26.75202156334232,False,-1.9837691614066788,0.8303009648962366,1,3,1,33.33333333333333,24.425287356321842,24.425287356321842,18.506069094304404,1.4939309056955963,历史1/3次成功; 当前距低点1.49%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
212,64.58978628010833,55.56559880500911,300653,正海生物,bottom_area,2026-06-11,14.63,20.17,2026-06-10,14.38,1.7385257301808066,2.990264255910985,28.705999008428364,27.466534457114527,False,-0.6788866259334614,0.7044444444444444,1,4,1,25.0,29.647513278609367,29.647513278609367,18.261474269819196,1.7385257301808066,历史1/4次成功; 当前距低点1.74%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
213,64.50169357156821,57.145587683957274,002108,沧州明珠,bottom_area,2026-06-11,4.63,6.44,2026-06-08,4.48,3.348214285714274,5.8035714285714235,30.43478260869565,28.10559006211181,False,-1.0683760683760646,1.7085662741112495,2,5,2,40.0,25.37374330852593,26.35135135135136,16.651785714285726,3.348214285714274,历史2/5次成功; 当前距低点3.35%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
214,64.48642816740544,57.18749755802583,600955,维远股份,bottom_area,2026-06-11,15.2,20.14,2026-06-09,14.7,3.4013605442176873,6.5306122448979655,27.010923535253234,24.52830188679246,False,-1.6817593790427021,0.7881272727272728,2,5,2,40.0,26.250535477646064,26.53198653198653,16.598639455782312,3.4013605442176873,历史2/5次成功; 当前距低点3.40%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
215,64.47552296015797,54.30009052387821,601567,三星电气,bottom_area,2026-06-11,13.96,19.29,2026-06-11,13.88,0.5763688760806921,3.602305475504323,28.04561949196474,27.630896837739755,False,-3.055555555555556,1.648217013923637,2,5,2,40.0,26.151675060979485,31.09512390087929,19.423631123919307,0.5763688760806921,历史2/5次成功; 当前距低点0.58%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
216,64.36843434859057,54.40407407407408,002546,新联电子,bottom_area,2026-06-11,6.53,8.9,2026-06-11,6.48,0.7716049382716021,3.0864197530864086,27.191011235955052,26.62921348314607,False,-1.9519519519519468,1.3991326444398964,1,3,1,33.33333333333333,70.3703703703704,70.3703703703704,19.2283950617284,0.7716049382716021,历史1/3次成功; 当前距低点0.77%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
217,64.19864537010872,54.06918012546104,603322,超讯通信,bottom_area,2026-06-11,27.81,40.16,2026-06-11,27.65,0.5786618444846298,6.112115732368902,31.150398406374503,30.751992031872504,False,-5.0853242320819225,4.049577836817112,3,8,3,37.5,30.354995327344025,39.45833333333333,19.42133815551537,0.5786618444846298,历史3/8次成功; 当前距低点0.58%; 最新日涨幅-5.09%; 状态bottom_area; 底部未确认
218,64.15534633418582,55.27708333333332,603023,威帝股份,bottom_area,2026-06-11,3.91,5.37,2026-06-11,3.84,1.822916666666674,4.1666666666666705,28.491620111731848,27.188081936685286,False,-1.7587939698492372,1.5616786483298168,1,3,1,33.33333333333333,27.74193548387096,27.74193548387096,18.17708333333333,1.822916666666674,历史1/3次成功; 当前距低点1.82%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
219,64.10708801235262,54.62627737226278,000736,中交地产,bottom_area,2026-06-11,4.16,5.73,2026-06-10,4.11,1.2165450121654457,6.812652068126504,28.272251308900525,27.399650959860388,False,-1.654846335697402,2.2597289932091447,1,5,1,20.0,29.03225806451612,29.03225806451612,18.783454987834556,1.2165450121654457,历史1/5次成功; 当前距低点1.22%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
220,63.861550591782624,54.77901895206243,600375,汉马科技,bottom_area,2026-06-11,3.86,5.42,2026-06-11,3.8,1.578947368421054,4.210526315789478,29.88929889298893,28.782287822878228,False,-2.5252525252525304,1.2262305568234977,1,3,1,33.33333333333333,22.073578595317713,22.073578595317713,18.421052631578945,1.578947368421054,历史1/3次成功; 当前距低点1.58%; 最新日涨幅-2.53%; 状态bottom_area; 底部未确认
221,63.47724450823042,55.12497549398958,002042,华孚时尚,bottom_area,2026-06-11,3.63,5.02,2026-06-11,3.55,2.2535211267605657,5.633802816901413,29.28286852589641,27.689243027888445,False,-3.7135278514588865,2.4093695532516795,1,3,1,33.33333333333333,42.41758241758243,42.41758241758243,17.746478873239436,2.2535211267605657,历史1/3次成功; 当前距低点2.25%; 最新日涨幅-3.71%; 状态bottom_area; 底部未确认
222,63.187076234829824,53.45334734260501,300349,金卡智能,bottom_area,2026-06-11,11.06,16.15,2026-06-11,10.97,0.8204193254329978,3.646308113035538,32.07430340557275,31.51702786377708,False,-2.811950790861162,2.205103487418992,1,3,1,33.33333333333333,45.48693586698337,45.48693586698337,19.179580674567003,0.8204193254329978,历史1/3次成功; 当前距低点0.82%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
223,63.00433541485665,54.29081033129756,600241,时代万恒,bottom_area,2026-06-11,7.24,10.04,2026-06-11,7.11,1.828410689170181,3.656821378340362,29.183266932270907,27.888446215139435,False,-1.0928961748633892,1.6072599717499054,1,3,1,33.33333333333333,22.50673854447439,22.50673854447439,18.17158931082982,1.828410689170181,历史1/3次成功; 当前距低点1.83%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
224,62.847542885549,53.833751077082766,000995,皇台酒业,bottom_area,2026-06-11,10.81,14.89,2026-06-11,10.65,1.5023474178403768,3.7558685446009425,28.475486903962395,27.40094022834117,False,-2.524797114517574,6.101133840271531,2,9,2,22.22222222222222,23.45993351722187,24.697644812221508,18.497652582159624,1.5023474178403768,历史2/9次成功; 当前距低点1.50%; 最新日涨幅-2.52%; 状态bottom_area; 底部未确认
225,62.826649183982674,52.845677966101725,002121,科陆电子,bottom_area,2026-06-11,5.93,8.78,2026-06-11,5.9,0.5084745762711755,5.423728813559311,32.8018223234624,32.46013667425968,False,-4.815409309791341,2.813851450332859,1,4,1,25.0,54.0059347181009,54.0059347181009,19.491525423728824,0.5084745762711755,历史1/4次成功; 当前距低点0.51%; 最新日涨幅-4.82%; 状态bottom_area; 底部未确认
226,62.7429308522408,53.03119410118112,002283,天润工业,bottom_area,2026-06-11,9.13,12.72,2026-06-11,9.06,0.772626931567332,4.856512141280348,28.77358490566038,28.223270440251568,False,-3.894736842105251,4.7503628026406615,1,2,1,50.0,33.402061855670105,33.402061855670105,19.22737306843267,0.772626931567332,历史1/2次成功; 当前距低点0.77%; 最新日涨幅-3.89%; 状态bottom_area; 底部未确认
227,62.59799581844065,54.738894511019495,688137,近岸蛋白,bottom_area,2026-06-11,36.65,49.2,2026-06-11,35.71,2.6323158779053424,6.356762811537372,27.418699186991873,25.508130081300823,False,-2.8109254839565168,1.1636556335332184,1,4,1,25.0,36.159003831417635,36.159003831417635,17.36768412209466,2.6323158779053424,历史1/4次成功; 当前距低点2.63%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
228,62.4835518945178,53.20381646463893,300639,凯普生物,bottom_area,2026-06-11,5.16,7.55,2026-06-11,5.1,1.176470588235304,3.137254901960787,32.450331125827816,31.655629139072843,False,-1.9011406844106404,1.2835731693239614,1,7,1,14.285714285714285,33.27433628318583,33.27433628318583,18.823529411764696,1.176470588235304,历史1/7次成功; 当前距低点1.18%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
229,62.41967543671859,54.77167882087666,600328,中盐化工,bottom_area,2026-06-11,6.56,9.07,2026-06-09,6.38,2.8213166144200583,4.388714733542324,29.65821389195149,27.6736493936053,False,-0.15220700152207556,0.9923484564405474,1,3,1,33.33333333333333,37.26315789473683,37.26315789473683,17.178683385579944,2.8213166144200583,历史1/3次成功; 当前距低点2.82%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
230,62.39951510170535,53.243064516129024,000981,山子高科,bottom_area,2026-06-11,3.14,4.58,2026-06-11,3.1,1.2903225806451624,3.2258064516129057,32.314410480349345,31.441048034934493,False,-0.9463722397476282,2.077350987460393,1,5,1,20.0,22.499999999999993,22.499999999999993,18.70967741935484,1.2903225806451624,历史1/5次成功; 当前距低点1.29%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
231,62.23016236664949,56.462297380585504,300902,国安达,bottom_area,2026-06-11,14.39,19.0,2026-06-11,13.75,4.654545454545459,6.6909090909090905,27.631578947368425,24.26315789473684,False,1.3380281690140938,3.361662358443105,1,2,1,50.0,26.906779661016937,26.906779661016937,15.345454545454542,4.654545454545459,历史1/2次成功; 当前距低点4.65%; 最新日涨幅1.34%; 状态bottom_area; 底部未确认
232,62.10579141622414,53.864919167518345,002324,普利特,bottom_area,2026-06-11,11.7,16.2,2026-06-08,11.45,2.183406113537118,6.375545851528389,29.32098765432099,27.77777777777778,False,-2.1739130434782705,1.898513052905237,1,4,1,25.0,25.957446808510653,25.957446808510653,17.816593886462883,2.183406113537118,历史1/4次成功; 当前距低点2.18%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
233,61.92386642873472,52.26403161912998,600250,南京商旅,bottom_area,2026-06-11,8.7,11.88,2026-06-11,8.64,0.6944444444444295,3.5879629629629477,27.27272727272727,26.76767676767678,False,-2.684563758389269,2.5560165146001355,2,8,2,25.0,38.937445980985316,53.93258426966293,19.30555555555557,0.6944444444444295,历史2/8次成功; 当前距低点0.69%; 最新日涨幅-2.68%; 状态bottom_area; 底部未确认
234,61.56364675885982,53.036540142720625,002148,北纬科技,bottom_area,2026-06-11,6.17,8.35,2026-06-11,6.06,1.8151815181518205,4.125412541254125,27.425149700598805,26.10778443113772,False,-2.5276461295418717,2.476154856700669,1,5,1,20.0,27.823408624229966,27.823408624229966,18.18481848184818,1.8151815181518205,历史1/5次成功; 当前距低点1.82%; 最新日涨幅-2.53%; 状态bottom_area; 底部未确认
235,61.55476338989172,52.466630520586634,300601,康泰生物,bottom_area,2026-06-11,11.5,15.89,2026-06-09,11.36,1.2323943661971881,4.137323943661977,28.508495909376975,27.6274386406545,False,-2.4597116200169578,0.9685530847554926,1,6,1,16.666666666666664,24.837758112094402,24.837758112094402,18.767605633802813,1.2323943661971881,历史1/6次成功; 当前距低点1.23%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
236,61.345445580051255,53.22417118388889,000545,金浦钛业,bottom_area,2026-06-11,2.32,3.15,2026-06-11,2.27,2.2026431718061596,3.9647577092510953,27.936507936507933,26.34920634920635,False,-0.42918454935623185,2.95336997231463,2,8,2,25.0,22.748374277456644,24.6875,17.79735682819384,2.2026431718061596,历史2/8次成功; 当前距低点2.20%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
237,61.16909606183807,55.0133077929031,000712,锦龙股份,bottom_area,2026-06-11,8.49,11.7,2026-06-09,8.15,4.171779141104293,9.815950920245385,30.341880341880334,27.435897435897427,True,-0.235017626321965,3.845036316233648,1,3,1,33.33333333333333,45.922746781115876,45.922746781115876,15.828220858895708,4.171779141104293,历史1/3次成功; 当前距低点4.17%; 最新日涨幅-0.24%; 状态bottom_area; 底部已确认
238,61.03411120894521,52.28952290959579,300365,恒华科技,bottom_area,2026-06-11,4.7,6.59,2026-06-11,4.63,1.5118790496760321,5.183585313174951,29.74203338391502,28.679817905918053,False,-2.8925619834710647,2.599132376346836,1,5,1,20.0,20.0892857142857,20.0892857142857,18.488120950323967,1.5118790496760321,历史1/5次成功; 当前距低点1.51%; 最新日涨幅-2.89%; 状态bottom_area; 底部未确认
239,61.03033029815313,55.65465487770731,601865,福莱特,bottom_area,2026-06-11,10.85,15.09,2026-06-09,10.34,4.9323017408123775,7.640232108317225,31.477799867461897,28.09807819748178,True,-0.91324200913242,1.177122674425199,1,2,1,50.0,39.24894003634159,39.24894003634159,15.067698259187623,4.9323017408123775,历史1/2次成功; 当前距低点4.93%; 最新日涨幅-0.91%; 状态bottom_area; 底部已确认
240,60.757642328120006,53.904553828632686,000006,深振业A,bottom_area,2026-06-11,7.85,11.25,2026-06-09,7.59,3.425559947299075,7.905138339920945,32.53333333333334,30.22222222222223,True,-1.8750000000000044,1.6923078881788371,1,4,1,25.0,32.20338983050848,32.20338983050848,16.574440052700925,3.425559947299075,历史1/4次成功; 当前距低点3.43%; 最新日涨幅-1.88%; 状态bottom_area; 底部已确认
241,60.74700688845503,54.72633784487246,300507,苏奥传感,bottom_area,2026-06-11,7.09,9.58,2026-06-11,6.8,4.264705882352942,4.5588235294117725,29.018789144050107,25.99164926931107,False,0.8534850640113723,1.7800064758769552,1,4,1,25.0,33.6283185840708,33.6283185840708,15.735294117647058,4.264705882352942,历史1/4次成功; 当前距低点4.26%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
242,60.675447121527476,52.36437965440381,300712,永福股份,bottom_area,2026-06-11,20.25,29.33,2026-06-11,19.87,1.9124308002013035,3.7242073477604345,32.25366518922604,30.958063416297303,False,-1.4118792599805197,1.1991028617305097,1,5,1,20.0,25.401730531520393,25.401730531520393,18.087569199798697,1.9124308002013035,历史1/5次成功; 当前距低点1.91%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
243,60.66924694729579,51.211981981982014,002423,中粮资本,bottom_area,2026-06-11,8.61,11.99,2026-06-11,8.55,0.7017543859648973,4.678362573099398,28.6905754795663,28.190158465387828,False,-1.7123287671232945,0.5542367442464796,1,3,1,33.33333333333333,31.981981981981967,31.981981981981967,19.298245614035103,0.7017543859648973,历史1/3次成功; 当前距低点0.70%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
244,60.45108198221245,54.441938731129845,605090,九丰能源,bottom_area,2026-06-11,36.33,48.1,2026-06-11,34.85,4.246771879483491,5.509325681492114,27.546777546777545,24.469854469854475,False,1.4804469273743015,2.4736879107504084,1,3,1,33.33333333333333,30.490566037735846,30.490566037735846,15.75322812051651,4.246771879483491,历史1/3次成功; 当前距低点4.25%; 最新日涨幅1.48%; 状态bottom_area; 底部未确认
245,60.323350448051066,50.63024115691004,000661,长春高新,bottom_area,2026-06-11,64.32,90.0,2026-06-11,64.07,0.39019822069611365,3.527391915092876,28.81111111111112,28.53333333333334,False,-2.781136638452242,1.8315146214116063,1,3,1,33.33333333333333,25.03526756324649,25.03526756324649,19.609801779303886,0.39019822069611365,历史1/3次成功; 当前距低点0.39%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
246,60.182404052656935,50.86660446160447,000839,国安股份,bottom_area,2026-06-11,2.61,3.71,2026-06-11,2.59,0.7722007722007729,3.8610038610038644,30.188679245283023,29.649595687331537,False,-3.3333333333333437,1.25729807539301,1,2,1,50.0,21.75925925925925,21.75925925925925,19.227799227799228,0.7722007722007729,历史1/2次成功; 当前距低点0.77%; 最新日涨幅-3.33%; 状态bottom_area; 底部未确认
247,60.0902396850688,50.88500155630643,300369,绿盟科技,bottom_area,2026-06-11,5.76,8.08,2026-06-11,5.71,0.8756567425569146,4.903677758318743,29.33168316831683,28.712871287128717,False,-4.318936877076407,2.6342978645942,1,2,1,50.0,23.126338329764458,23.126338329764458,19.124343257443087,0.8756567425569146,历史1/2次成功; 当前距低点0.88%; 最新日涨幅-4.32%; 状态bottom_area; 底部未确认
248,60.063683030206256,50.31739168877098,600963,岳阳林纸,bottom_area,2026-06-11,3.49,4.81,2026-06-11,3.48,0.2873563218390871,4.02298850574713,27.650727650727646,27.442827442827433,False,-3.32409972299168,1.2772821532312855,1,3,1,33.33333333333333,32.307692307692314,32.307692307692314,19.712643678160912,0.2873563218390871,历史1/3次成功; 当前距低点0.29%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
249,59.669919941982855,50.6421623506115,002163,海南发展,bottom_area,2026-06-11,9.11,13.15,2026-06-11,9.02,0.9977827050997766,3.104212860310434,31.406844106463883,30.722433460076054,False,-1.9375672766415497,2.39605826729977,1,3,1,33.33333333333333,32.54716981132074,32.54716981132074,19.002217294900227,0.9977827050997766,历史1/3次成功; 当前距低点1.00%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
250,59.56037441294473,51.592533448424696,300713,英可瑞,bottom_area,2026-06-11,13.52,18.98,2026-06-11,13.24,2.1148036253776388,5.135951661631418,30.24236037934668,28.767123287671236,False,-2.8037383177570097,4.087497135342206,1,5,1,20.0,23.73271889400922,23.73271889400922,17.88519637462236,2.1148036253776388,历史1/5次成功; 当前距低点2.11%; 最新日涨幅-2.80%; 状态bottom_area; 底部未确认
251,59.4872091955246,52.209340804123414,300577,开润股份,bottom_area,2026-06-11,15.61,22.36,2026-06-11,15.18,2.8326745718050046,3.8208168642951255,32.11091234347048,30.18783542039356,False,-0.19181585677749968,1.1877764005738278,1,3,1,33.33333333333333,23.626373626373624,23.626373626373624,17.167325428194996,2.8326745718050046,历史1/3次成功; 当前距低点2.83%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
252,58.78096760912346,50.079410318334084,688298,东方生物,bottom_area,2026-06-11,19.28,26.88,2026-06-11,19.05,1.2073490813648315,3.4120734908136408,29.129464285714278,28.27380952380952,False,-1.4314928425357754,0.5854166666666666,1,8,1,12.5,20.72401195616075,20.72401195616075,18.79265091863517,1.2073490813648315,历史1/8次成功; 当前距低点1.21%; 最新日涨幅-1.43%; 状态bottom_area; 底部未确认
253,58.6102015119009,50.20395747035336,002355,兴民智通,bottom_area,2026-06-11,4.73,6.77,2026-06-11,4.66,1.5021459227467873,4.5064377682403425,31.166912850812402,30.132939438700134,False,-2.674897119341557,2.5493451053755547,1,7,1,14.285714285714285,21.138211382113823,21.138211382113823,18.497854077253216,1.5021459227467873,历史1/7次成功; 当前距低点1.50%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
254,58.35989358748223,49.281973859564964,002703,浙江世宝,bottom_area,2026-06-11,15.32,22.58,2026-06-11,15.21,0.723208415516104,3.4845496383957877,32.639503985828156,32.15234720992028,False,-1.1612903225806437,3.820147277537153,1,4,1,25.0,23.257467994310083,23.257467994310083,19.276791584483895,0.723208415516104,历史1/4次成功; 当前距低点0.72%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
255,57.31911416009612,48.62346553644587,688161,威高骨科,bottom_area,2026-06-11,21.83,32.18,2026-06-11,21.62,0.9713228492136785,3.191489361702117,32.81541330018645,32.16283405842139,False,-1.710941017559664,0.288225,1,5,1,20.0,33.591836734693864,33.591836734693864,19.028677150786322,0.9713228492136785,历史1/5次成功; 当前距低点0.97%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
256,57.254204829767176,50.68343698453912,002617,露笑科技,bottom_area,2026-06-11,8.13,10.87,2026-06-09,7.87,3.3036848792884452,9.275730622617528,27.598896044158227,25.206991720331175,True,-0.7326007326007189,6.109680629919163,1,7,1,14.285714285714285,36.60589060308556,36.60589060308556,16.696315120711557,3.3036848792884452,历史1/7次成功; 当前距低点3.30%; 最新日涨幅-0.73%; 状态bottom_area; 底部已确认
257,57.24525728616605,48.45337934726872,000721,西安饮食,bottom_area,2026-06-11,5.93,8.38,2026-06-11,5.88,0.8503401360544187,3.571428571428571,29.832935560859198,29.236276849642014,False,-2.1452145214521434,1.8130600230672627,2,8,2,25.0,20.361047620821495,20.485175202156327,19.14965986394558,0.8503401360544187,历史2/8次成功; 当前距低点0.85%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
258,57.114709450946755,50.78947649438953,002742,三圣股份,bottom_area,2026-06-11,3.79,5.25,2026-06-11,3.66,3.5519125683060078,5.191256830601091,30.28571428571428,27.809523809523807,False,-1.558441558441559,1.785899287569523,1,3,1,33.33333333333333,24.809160305343507,24.809160305343507,16.448087431693992,3.5519125683060078,历史1/3次成功; 当前距低点3.55%; 最新日涨幅-1.56%; 状态bottom_area; 底部未确认
259,56.68945948230372,47.95015672445881,603300,海南华铁,bottom_area,2026-06-11,4.96,7.22,2026-06-11,4.92,0.8130081300813016,3.861788617886187,31.855955678670362,31.301939058171747,False,-3.125,2.0630568475806434,1,3,1,33.33333333333333,26.024096385542165,26.024096385542165,19.1869918699187,0.8130081300813016,历史1/3次成功; 当前距低点0.81%; 最新日涨幅-3.12%; 状态bottom_area; 底部未确认
260,56.6732711538102,50.54573225624951,301315,威士顿,bottom_area,2026-06-11,39.1,53.5,2026-06-11,37.7,3.7135278514588816,4.668435013262593,29.532710280373824,26.915887850467286,False,-0.9875917953912405,4.001351351351351,1,4,1,25.0,26.868686868686865,26.868686868686865,16.28647214854112,3.7135278514588816,历史1/4次成功; 当前距低点3.71%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
261,55.73886357381152,47.23632506255213,688176,亚虹医药,bottom_area,2026-06-11,9.9,14.59,2026-06-10,9.81,0.917431192660549,3.058103975535157,32.76216586703221,32.145305003427,False,-1.7857142857142794,1.245231947936977,1,5,1,20.0,25.473484848484844,25.473484848484844,19.082568807339452,0.917431192660549,历史1/5次成功; 当前距低点0.92%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
262,55.10818047752402,46.503596641034214,300693,盛弘股份,bottom_area,2026-06-11,42.62,60.98,2026-06-11,42.33,0.6850933144342054,4.535790219702343,30.583797966546406,30.108232207281077,False,-3.465458663646659,4.408580025359466,1,6,1,16.666666666666664,36.12334801762114,36.12334801762114,19.3149066855658,0.6850933144342054,历史1/6次成功; 当前距低点0.69%; 最新日涨幅-3.47%; 状态bottom_area; 底部未确认
