rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.51232458215081,82.80169092946034,002246,北化股份,bottom_area,2025-01-08,9.45,2025-01-06,9.2,2.717391304347826,4.347826086956526,27.38752959747435,False,-1.1506,1.638,4,4,4,100.0,25.577113458996685,31.992687385740403,12.282608695652174,2.717391304347826,历史4/4次成功; 当前距低点2.72%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
73,55.18907650692963,51.83458617332033,300504,天邑股份,bottom_area,2025-01-08,15.63,2025-01-08,15.01,4.130579613590946,6.795469686875426,27.48792270531401,False,-1.6981,4.1333,1,2,1,50.0,18.076923076923073,18.076923076923073,10.869420386409054,4.130579613590946,历史1/2次成功; 当前距低点4.13%; 最新日涨幅-1.70%; 状态bottom_area; 底部未确认
74,54.97393998695369,51.78190476190476,000965,天保基建,bottom_area,2025-01-08,2.92,2025-01-06,2.8,4.28571428571429,5.000000000000004,27.083333333333336,False,0.0,1.8868,1,3,1,33.33333333333333,16.666666666666664,16.666666666666664,10.71428571428571,4.28571428571429,历史1/3次成功; 当前距低点4.29%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
75,54.91744345892449,52.09691010907036,002861,瀛通通讯,bottom_area,2025-01-08,10.99,2025-01-08,10.5,4.666666666666669,8.285714285714278,31.37254901960785,False,-4.0175,13.8768,2,5,2,40.0,24.60704359715253,30.546075085324233,10.33333333333333,4.666666666666669,历史2/5次成功; 当前距低点4.67%; 最新日涨幅-4.02%; 状态bottom_area; 底部未确认
76,54.88747403381642,51.76028985507246,600186,莲花控股,bottom_area,2025-01-08,4.8,2025-01-08,4.6,4.347826086956526,7.826086956521746,29.555895865237375,False,-4.7619,14.1763,1,3,1,33.33333333333333,53.49544072948328,53.49544072948328,10.652173913043473,4.347826086956526,历史1/3次成功; 当前距低点4.35%; 最新日涨幅-4.76%; 状态bottom_area; 底部未确认
77,54.48074442392549,51.30327465869422,000925,众合科技,bottom_area,2025-01-08,7.08,2025-01-08,6.79,4.27098674521355,6.038291605301917,28.97489539748954,False,-0.8403,4.4524,1,2,1,50.0,16.94152923538231,16.94152923538231,10.729013254786448,4.27098674521355,历史1/2次成功; 当前距低点4.27%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
78,54.4806204112878,51.345977011494256,688247,宣泰医药,bottom_area,2025-01-08,9.91,2025-01-06,9.5,4.3157894736842115,6.526315789473676,28.08478425435277,False,-0.9,1.8058,1,2,1,50.0,17.72030651340996,17.72030651340996,10.684210526315788,4.3157894736842115,历史1/2次成功; 当前距低点4.32%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
79,54.065313061945076,51.59245497939639,002085,万丰奥威,bottom_area,2025-01-08,16.43,2025-01-08,15.65,4.984025559105427,6.070287539936109,28.47349177330895,False,-0.9047,4.8164,1,2,1,50.0,27.236737925574023,27.236737925574023,10.015974440894574,4.984025559105427,历史1/2次成功; 当前距低点4.98%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
80,53.509823883785245,50.33962600781678,002183,怡亚通,bottom_area,2025-01-08,4.2,2025-01-06,4.03,4.21836228287841,5.459057071960291,27.90697674418604,False,-0.4739,1.5655,1,4,1,25.0,31.948881789137378,31.948881789137378,10.781637717121589,4.21836228287841,历史1/4次成功; 当前距低点4.22%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
81,53.22054896128373,48.47088503950123,688202,美迪西,bottom_area,2025-01-08,28.11,2025-01-08,27.43,2.4790375501275963,4.775792927451691,32.76960784313725,False,-2.158,1.4888,1,7,1,14.285714285714285,23.795418261555337,23.795418261555337,12.520962449872403,2.4790375501275963,历史1/7次成功; 当前距低点2.48%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
82,53.126983292258195,50.14778514722058,600171,上海贝岭,bottom_area,2025-01-08,34.65,2025-01-08,33.19,4.398915335944564,5.875263633624595,30.082157151885404,False,-1.0565,7.916,1,3,1,33.33333333333333,31.741821396993807,31.741821396993807,10.601084664055435,4.398915335944564,历史1/3次成功; 当前距低点4.40%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
83,52.88172782266917,49.45056478167501,002605,姚记科技,bottom_area,2025-01-08,25.07,2025-01-08,24.13,3.8955656858682195,5.967675093244929,32.4468085106383,False,-2.0703,3.8581,1,4,1,25.0,23.2121212121212,23.2121212121212,11.104434314131781,3.8955656858682195,历史1/4次成功; 当前距低点3.90%; 最新日涨幅-2.07%; 状态bottom_area; 底部未确认
84,51.69554856182372,49.28330263078683,300507,苏奥传感,bottom_area,2025-01-08,6.17,2025-01-06,5.88,4.931972789115647,6.122448979591842,30.823529411764707,False,-0.6441,2.8704,1,3,1,33.33333333333333,33.6283185840708,33.6283185840708,10.068027210884352,4.931972789115647,历史1/3次成功; 当前距低点4.93%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
85,51.34013300688949,48.19777243731076,603335,迪生力,bottom_area,2025-01-08,4.31,2025-01-07,4.14,4.106280193236714,14.49275362318842,32.901134521880074,True,-4.8565,5.5422,1,4,1,25.0,20.081135902636923,20.081135902636923,10.893719806763286,4.106280193236714,历史1/4次成功; 当前距低点4.11%; 最新日涨幅-4.86%; 状态bottom_area; 底部已确认
86,50.69890175026303,48.11580609090313,002617,露笑科技,bottom_area,2025-01-08,6.92,2025-01-08,6.61,4.689863842662626,6.354009077155823,28.9247311827957,False,-1.844,8.7811,1,5,1,20.0,36.60589060308556,36.60589060308556,10.310136157337373,4.689863842662626,历史1/5次成功; 当前距低点4.69%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
