rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
58,62.73785146986385,55.32899088750296,000797,中国武夷,bottom_area,2024-06-28,2.33,2024-06-24,2.26,3.0973451327433756,5.309734513274342,28.25396825396826,False,0.0,1.0704,1,3,1,33.33333333333333,21.169916434540383,21.169916434540383,16.902654867256626,3.0973451327433756,历史1/3次成功; 当前距低点3.10%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
59,62.379710724116705,52.681960535767104,002612,朗姿股份,bottom_area,2024-06-28,13.82,2024-06-26,13.72,0.7288629737609303,4.8833819241982495,28.01678908709338,False,-1.2152,1.2516,1,2,1,50.0,20.77294685990338,20.77294685990338,19.27113702623907,0.7288629737609303,历史1/2次成功; 当前距低点0.73%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
60,62.34136175946849,55.602652261506776,002738,中矿资源,bottom_area,2024-06-28,26.8,2024-06-25,25.84,3.7151702786377743,9.868421052631582,29.877883310719135,True,-1.4344,1.8621,1,2,1,50.0,24.04968009032744,24.04968009032744,16.284829721362225,3.7151702786377743,历史1/2次成功; 当前距低点3.72%; 最新日涨幅-1.43%; 状态bottom_area; 底部已确认
61,62.05566250683906,51.98380105284948,603305,旭升集团,bottom_area,2024-06-28,10.56,2024-06-28,10.53,0.28490028490029573,3.133903133903135,28.122866894197955,False,-0.9381,0.9709,1,4,1,25.0,32.41061130334487,32.41061130334487,19.715099715099704,0.28490028490029573,历史1/4次成功; 当前距低点0.28%; 最新日涨幅-0.94%; 状态bottom_area; 底部未确认
62,61.600128738769286,51.734198491277716,002068,黑猫股份,bottom_area,2024-06-28,7.1,2024-06-28,7.07,0.4243281471004153,3.536067892503536,27.857142857142858,False,-1.7981,1.5375,1,4,1,25.0,32.77777777777777,32.77777777777777,19.575671852899585,0.4243281471004153,历史1/4次成功; 当前距低点0.42%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
63,61.587547481639916,54.72860947904428,300631,久吾高科,bottom_area,2024-06-28,19.15,2024-06-26,18.5,3.513513513513506,6.05405405405406,27.07922743397714,False,0.0,0.5717,1,3,1,33.33333333333333,23.04347826086956,23.04347826086956,16.486486486486495,3.513513513513506,历史1/3次成功; 当前距低点3.51%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
64,61.42409771378163,51.459018031492576,000002,万科A,bottom_area,2024-06-28,6.93,2024-06-28,6.91,0.289435600578865,3.1837916063675795,30.34274193548387,False,-1.0,1.632,1,3,1,33.33333333333333,28.255902513328245,28.255902513328245,19.710564399421134,0.289435600578865,历史1/3次成功; 当前距低点0.29%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
65,60.98286369954289,51.62944679694556,603060,国检集团,bottom_area,2024-06-28,5.84,2024-06-26,5.79,0.8635578583765081,5.354058721934363,27.71535580524344,False,-1.8487,0.2835,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,19.136442141623494,0.8635578583765081,历史1/3次成功; 当前距低点0.86%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
66,60.73849394561712,54.99253055086666,000721,西安饮食,bottom_area,2024-06-28,6.91,2024-06-24,6.61,4.538577912254158,6.505295007564292,28.15217391304347,False,0.7289,1.7049,2,6,2,33.33333333333333,20.361047620821495,20.485175202156327,15.461422087745843,4.538577912254158,历史2/6次成功; 当前距低点4.54%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
67,60.70091446400334,53.5564514190058,600367,红星发展,bottom_area,2024-06-28,9.91,2024-06-24,9.61,3.1217481789802366,5.827263267429767,27.471698113207548,False,0.4053,1.1669,1,5,1,20.0,24.161490683229793,24.161490683229793,16.878251821019763,3.1217481789802366,历史1/5次成功; 当前距低点3.12%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
68,60.54529699119691,50.79774763025722,300558,贝达药业,bottom_area,2024-06-28,32.55,2024-06-28,32.43,0.3700277520813982,3.731113166820848,27.482110912343472,False,-1.3636,1.1697,1,3,1,33.33333333333333,25.688589094997194,25.688589094997194,19.6299722479186,0.3700277520813982,历史1/3次成功; 当前距低点0.37%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
69,60.158517217668894,50.54579091056951,002459,晶澳科技,bottom_area,2024-06-28,11.2,2024-06-28,11.15,0.44843049327353307,3.766816143497757,31.511056511056513,False,-2.1834,1.5587,1,4,1,25.0,26.683937823834192,26.683937823834192,19.55156950672647,0.44843049327353307,历史1/4次成功; 当前距低点0.45%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
