rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.34700681443103,81.38536523848401,605266,健之佳,bottom_area,2024-02-02,45.77,2024-02-02,44.54,2.761562640323314,6.421194431971261,29.714375887643996,False,-2.18,0.6494,4,4,4,100.0,18.503914292586888,33.154615273148806,5.238437359676686,2.761562640323314,历史4/4次成功; 当前距低点2.76%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
72,72.09189904855847,70.96693362426025,603139,康惠股份,confirmed_rebound,2024-02-02,12.97,2024-02-02,12.57,3.1821797931583164,14.240254574383446,28.86247877758914,False,-7.0917,2.52,2,2,2,100.0,21.410234154092535,29.315476190476186,4.8178202068416836,3.1821797931583164,历史2/2次成功; 当前距低点3.18%; 最新日涨幅-7.09%; 状态confirmed_rebound; 底部未确认
73,72.07661318470574,71.81865231109855,688148,芳源股份,confirmed_rebound,2024-02-02,4.9,2024-02-02,4.72,3.8135593220339112,12.711864406779675,27.38461538461539,False,-5.9501,2.941,3,3,3,100.0,17.062191211483146,26.66666666666668,4.186440677966089,3.8135593220339112,历史3/3次成功; 当前距低点3.81%; 最新日涨幅-5.95%; 状态confirmed_rebound; 底部未确认
74,72.06832192139117,72.1324396455205,300354,东华测试,confirmed_rebound,2024-02-02,36.0,2024-02-02,34.6,4.04624277456647,9.219653179190743,32.59302552113773,False,-3.3816,2.4275,2,2,2,100.0,38.26813533081753,39.34343434343434,3.9537572254335305,4.04624277456647,历史2/2次成功; 当前距低点4.05%; 最新日涨幅-3.38%; 状态confirmed_rebound; 底部未确认
75,71.95185936432529,72.7631264058619,688136,科兴制药,confirmed_rebound,2024-02-02,13.92,2024-02-02,13.31,4.58302028549962,14.274981217129978,27.426390403489638,False,-6.7024,1.273,3,3,3,100.0,31.572111058069996,60.65012831479899,3.41697971450038,4.58302028549962,历史3/3次成功; 当前距低点4.58%; 最新日涨幅-6.70%; 状态confirmed_rebound; 底部未确认
76,71.8083676260324,71.06861990950227,603063,禾望电气,confirmed_rebound,2024-02-02,18.83,2024-02-02,18.2,3.4615384615384563,11.263736263736268,28.346456692913385,False,-5.85,1.7361,2,2,2,100.0,25.38133119252664,28.846153846153843,4.538461538461544,3.4615384615384563,历史2/2次成功; 当前距低点3.46%; 最新日涨幅-5.85%; 状态confirmed_rebound; 底部未确认
77,71.79564823945933,71.34906242088363,603213,镇洋发展,confirmed_rebound,2024-02-02,8.18,2024-02-02,7.89,3.6755386565272503,12.420785804816218,29.679144385026746,False,-4.9942,3.3547,2,2,2,100.0,29.512314826697573,33.04209690230342,4.32446134347275,3.6755386565272503,历史2/2次成功; 当前距低点3.68%; 最新日涨幅-4.99%; 状态confirmed_rebound; 底部未确认
78,71.77068309049795,71.60827257537854,000695,滨海能源,confirmed_rebound,2024-02-02,7.76,2024-02-02,7.47,3.882195448460509,14.190093708165993,27.475728155339812,False,-6.3932,1.3622,3,3,3,100.0,16.77246342940055,21.910112359550556,4.117804551539491,3.882195448460509,历史3/3次成功; 当前距低点3.88%; 最新日涨幅-6.39%; 状态confirmed_rebound; 底部未确认
79,71.72482091554056,71.76932902656478,000701,厦门信达,confirmed_rebound,2024-02-02,3.87,2024-02-02,3.72,4.032258064516126,13.978494623655912,30.597014925373134,False,-4.914,5.1144,3,3,3,100.0,19.4778355573201,30.161579892280066,3.967741935483874,4.032258064516126,历史3/3次成功; 当前距低点4.03%; 最新日涨幅-4.91%; 状态confirmed_rebound; 底部未确认
80,71.72282143053641,71.14441158029015,603116,红蜻蜓,confirmed_rebound,2024-02-02,4.92,2024-02-02,4.75,3.578947368421051,10.315789473684216,29.629629629629626,False,-2.5743,2.176,2,2,2,100.0,17.012965485430936,23.86831275720163,4.42105263157895,3.578947368421051,历史2/2次成功; 当前距低点3.58%; 最新日涨幅-2.57%; 状态confirmed_rebound; 底部未确认
81,71.71662088549053,72.03841685927816,300490,华自科技,confirmed_rebound,2024-02-02,7.88,2024-02-02,7.56,4.232804232804237,12.830687830687829,31.021897810218984,False,-6.0787,3.9142,3,3,3,100.0,23.382852204687154,32.06349206349206,3.7671957671957634,4.232804232804237,历史3/3次成功; 当前距低点4.23%; 最新日涨幅-6.08%; 状态confirmed_rebound; 底部未确认
82,71.71297796462176,72.7053543654391,300648,星云股份,confirmed_rebound,2024-02-02,16.88,2024-02-02,16.12,4.7146401985111535,14.950372208436724,27.25631768953068,False,-7.4054,3.464,6,6,6,100.0,16.20824740884154,26.78362573099414,3.285359801488847,4.7146401985111535,历史6/6次成功; 当前距低点4.71%; 最新日涨幅-7.41%; 状态confirmed_rebound; 底部未确认
83,71.6833671357941,70.36000758643056,688279,峰岹科技,confirmed_rebound,2024-02-02,80.9,2024-02-02,78.52,3.0310748853795335,8.787570045848199,31.321612875010935,False,-3.6905,1.6378,2,2,2,100.0,16.29493723169831,24.37311935807422,4.9689251146204665,3.0310748853795335,历史2/2次成功; 当前距低点3.03%; 最新日涨幅-3.69%; 状态confirmed_rebound; 底部未确认
84,71.59565139179612,71.4079454471613,002829,星网宇达,confirmed_rebound,2024-02-02,16.13,2024-02-02,15.53,3.8634900193174477,13.972955569864778,31.61602818141788,False,-5.3959,5.1907,3,3,3,100.0,15.4661435011025,21.628131021194598,4.136509980682552,3.8634900193174477,历史3/3次成功; 当前距低点3.86%; 最新日涨幅-5.40%; 状态confirmed_rebound; 底部未确认
85,71.5690334337304,71.34261092027616,600421,退市华嵘,confirmed_rebound,2024-02-02,7.31,2024-02-02,7.04,3.8352272727272667,15.056818181818176,29.24623115577889,False,-6.5217,1.7532,2,2,2,100.0,31.435102699431873,44.900662251655625,4.164772727272734,3.8352272727272667,历史2/2次成功; 当前距低点3.84%; 最新日涨幅-6.52%; 状态confirmed_rebound; 底部未确认
86,71.53691279035242,70.04460446247465,002842,翔鹭钨业,confirmed_rebound,2024-02-02,5.67,2024-02-02,5.51,2.9038112522686053,15.970961887477314,28.348504551365416,False,-7.3529,4.304,1,1,1,100.0,29.70588235294118,29.70588235294118,5.096188747731395,2.9038112522686053,历史1/1次成功; 当前距低点2.90%; 最新日涨幅-7.35%; 状态confirmed_rebound; 底部未确认
87,71.5318593525595,72.82981647790837,300562,乐心医疗,confirmed_rebound,2024-02-02,8.08,2024-02-02,7.7,4.935064935064934,17.142857142857135,27.902621722846437,False,-7.8677,5.5951,4,4,4,100.0,19.57937919277642,22.71604938271605,3.0649350649350664,4.935064935064934,历史4/4次成功; 当前距低点4.94%; 最新日涨幅-7.87%; 状态confirmed_rebound; 底部未确认
88,71.47425634651702,71.41625329815304,300641,正丹股份,confirmed_rebound,2024-02-02,3.94,2024-02-02,3.79,3.9577836411609475,14.24802110817942,27.809523809523807,False,-6.8558,1.5828,1,1,1,100.0,50.22522522522521,50.22522522522521,4.0422163588390525,3.9577836411609475,历史1/1次成功; 当前距低点3.96%; 最新日涨幅-6.86%; 状态confirmed_rebound; 底部未确认
89,71.43817498363333,69.90091190118497,002049,紫光国微,confirmed_rebound,2024-02-02,50.2,2024-02-02,48.8,2.8688524590164053,9.159836065573783,28.319623971797885,False,-5.2294,1.7244,2,2,2,100.0,11.838147891088074,14.609929078014181,5.131147540983595,2.8688524590164053,历史2/2次成功; 当前距低点2.87%; 最新日涨幅-5.23%; 状态confirmed_rebound; 底部未确认
90,71.43737198771927,71.2502815329282,603218,日月股份,confirmed_rebound,2024-02-02,9.14,2024-02-02,8.8,3.8636363636363615,9.999999999999988,29.936305732484076,False,-4.5929,1.5625,1,1,1,100.0,47.95361527967258,47.95361527967258,4.1363636363636385,3.8636363636363615,历史1/1次成功; 当前距低点3.86%; 最新日涨幅-4.59%; 状态confirmed_rebound; 底部未确认
91,71.3884329219148,71.36271662763461,000565,渝三峡A,confirmed_rebound,2024-02-02,4.44,2024-02-02,4.27,3.9812646370023614,14.051522248243572,27.504244482173178,False,-6.3291,2.0499,1,1,1,100.0,57.568807339449535,57.568807339449535,4.018735362997639,3.9812646370023614,历史1/1次成功; 当前距低点3.98%; 最新日涨幅-6.33%; 状态confirmed_rebound; 底部未确认
92,71.37982601238562,71.27544092727473,603168,莎普爱思,confirmed_rebound,2024-02-02,8.74,2024-02-02,8.41,3.923900118906065,11.890606420927467,29.20875420875421,False,-4.6892,5.8686,2,2,2,100.0,32.160931174089065,45.833333333333336,4.076099881093935,3.923900118906065,历史2/2次成功; 当前距低点3.92%; 最新日涨幅-4.69%; 状态confirmed_rebound; 底部未确认
93,71.35290892559402,71.0613750791156,300556,丝路视觉,confirmed_rebound,2024-02-02,20.28,2024-02-02,19.54,3.787103377686807,13.715455475946776,28.919607129865405,False,-5.8059,8.2991,3,3,3,100.0,12.666509571191007,16.233354470513625,4.212896622313194,3.787103377686807,历史3/3次成功; 当前距低点3.79%; 最新日涨幅-5.81%; 状态confirmed_rebound; 底部未确认
94,71.21571687526978,71.25485714285716,000628,高新发展,confirmed_rebound,2024-02-02,36.41,2024-02-02,35.0,4.028571428571419,10.657142857142848,27.265170407315043,False,-5.4286,15.4467,1,1,1,100.0,99.77973568281939,99.77973568281939,3.9714285714285813,4.028571428571419,历史1/1次成功; 当前距低点4.03%; 最新日涨幅-5.43%; 状态confirmed_rebound; 底部未确认
95,71.16536061397917,69.8402737573603,000586,汇源通信,confirmed_rebound,2024-02-02,8.18,2024-02-02,7.94,3.022670025188908,15.61712846347606,29.359430604982208,False,-7.2562,3.144,1,1,1,100.0,30.06430868167203,30.06430868167203,4.977329974811092,3.022670025188908,历史1/1次成功; 当前距低点3.02%; 最新日涨幅-7.26%; 状态confirmed_rebound; 底部未确认
96,71.10274383088976,69.52358028471318,300548,长芯博创,confirmed_rebound,2024-02-02,19.97,2024-02-02,19.42,2.8321318228630132,12.564366632337784,27.99406748238783,False,-6.1119,5.9648,1,1,1,100.0,26.026026026026024,26.026026026026024,5.167868177136987,2.8321318228630132,历史1/1次成功; 当前距低点2.83%; 最新日涨幅-6.11%; 状态confirmed_rebound; 底部未确认
97,70.99875195859155,69.49885067282185,688309,恒誉环保,confirmed_rebound,2024-02-02,13.53,2024-02-02,13.15,2.889733840304175,12.091254752851711,28.49374660141381,False,-5.8455,0.9247,2,2,2,100.0,9.932493702770776,11.199999999999998,5.110266159695826,2.889733840304175,历史2/2次成功; 当前距低点2.89%; 最新日涨幅-5.85%; 状态confirmed_rebound; 底部未确认
98,70.96823674996213,68.98992816062878,002848,高斯贝尔,confirmed_rebound,2024-02-02,7.7,2024-02-02,7.51,2.529960053262322,14.913448735019989,29.217719132893492,False,-5.4054,5.5905,1,1,1,100.0,19.45288753799392,19.45288753799392,5.470039946737678,2.529960053262322,历史1/1次成功; 当前距低点2.53%; 最新日涨幅-5.41%; 状态confirmed_rebound; 底部未确认
99,70.5461776748252,70.85906184400655,000663,永安林业,confirmed_rebound,2024-02-02,6.16,2024-02-02,5.91,4.230118443316413,12.690355329949238,27.03703703703703,False,-5.2308,3.133,2,2,2,100.0,33.67597792885999,50.39215686274511,3.7698815566835875,4.230118443316413,历史2/2次成功; 当前距低点4.23%; 最新日涨幅-5.23%; 状态confirmed_rebound; 底部未确认
100,70.43905878773798,69.3146665703748,688081,兴图新科,confirmed_rebound,2024-02-02,10.11,2024-02-02,9.8,3.1632653061224354,15.204081632653043,28.727272727272723,False,-7.6712,1.9726,2,2,2,100.0,12.29522294803194,15.643397813288473,4.836734693877565,3.1632653061224354,历史2/2次成功; 当前距低点3.16%; 最新日涨幅-7.67%; 状态confirmed_rebound; 底部未确认
101,70.40539138166007,69.54596161214414,000691,亚太实业,confirmed_rebound,2024-02-02,3.69,2024-02-02,3.57,3.361344537815129,14.285714285714294,27.439024390243905,False,-4.4041,4.577,2,2,2,100.0,15.966812679369058,16.528925619834727,4.638655462184871,3.361344537815129,历史2/2次成功; 当前距低点3.36%; 最新日涨幅-4.40%; 状态confirmed_rebound; 底部未确认
102,70.34690084625865,71.69722438103759,000670,盈方微,confirmed_rebound,2024-02-02,4.63,2024-02-02,4.41,4.988662131519268,13.605442176870739,28.640776699029118,False,-5.317,3.0073,4,4,4,100.0,14.147172262911367,23.28519855595668,3.011337868480732,4.988662131519268,历史4/4次成功; 当前距低点4.99%; 最新日涨幅-5.32%; 状态confirmed_rebound; 底部未确认
103,70.26672254035704,69.55714628297366,000702,正虹科技,confirmed_rebound,2024-02-02,4.47,2024-02-02,4.32,3.47222222222221,13.888888888888879,27.879799666110184,False,-6.875,4.1156,1,1,1,100.0,34.05275779376499,34.05275779376499,4.52777777777779,3.47222222222221,历史1/1次成功; 当前距低点3.47%; 最新日涨幅-6.88%; 状态confirmed_rebound; 底部未确认
104,70.25939849928528,70.42674919043087,002812,恩捷股份,confirmed_rebound,2024-02-02,40.4,2024-02-02,38.8,4.12371134020619,9.92268041237114,29.093567251461995,False,-4.038,2.0245,3,3,3,100.0,13.380704548930012,16.39800995024876,3.8762886597938104,4.12371134020619,历史3/3次成功; 当前距低点4.12%; 最新日涨幅-4.04%; 状态confirmed_rebound; 底部未确认
105,70.22929216674471,68.99225017004498,603267,鸿远电子,confirmed_rebound,2024-02-02,31.5,2024-02-02,30.56,3.0759162303664964,12.500000000000014,32.716864817261126,False,-7.2438,2.8116,2,2,2,100.0,9.491070834841842,9.963574030426395,4.924083769633504,3.0759162303664964,历史2/2次成功; 当前距低点3.08%; 最新日涨幅-7.24%; 状态confirmed_rebound; 底部未确认
106,70.19806984776521,68.78310315430521,002862,实丰文化,confirmed_rebound,2024-02-02,11.55,2024-02-02,11.22,2.9411764705882355,12.121212121212116,27.612903225806445,False,-4.6243,6.3911,1,1,1,100.0,23.381642512077295,23.381642512077295,5.0588235294117645,2.9411764705882355,历史1/1次成功; 当前距低点2.94%; 最新日涨幅-4.62%; 状态confirmed_rebound; 底部未确认
107,70.09308749853774,70.16992225372223,688168,安博通,confirmed_rebound,2024-02-02,24.11,2024-02-02,23.17,4.056970220112204,17.091066033664205,31.22588305135054,False,-7.8716,2.3817,3,3,3,100.0,11.181797610634721,12.015306122448962,3.9430297798877967,4.056970220112204,历史3/3次成功; 当前距低点4.06%; 最新日涨幅-7.87%; 状态confirmed_rebound; 底部未确认
108,69.93669233401566,70.2653949960252,688021,奥福科技,confirmed_rebound,2024-02-02,13.51,2024-02-02,12.96,4.243827160493819,17.97839506172838,30.28509951586874,False,-7.6555,2.8989,3,3,3,100.0,13.985596354575867,24.96392496392497,3.7561728395061813,4.243827160493819,历史3/3次成功; 当前距低点4.24%; 最新日涨幅-7.66%; 状态confirmed_rebound; 底部未确认
109,69.90047001666811,70.65363957427179,603026,石大胜华,confirmed_rebound,2024-02-02,32.12,2024-02-02,30.72,4.5572916666666625,11.979166666666666,30.513458493553497,False,-5.7235,1.9919,3,3,3,100.0,19.915400936945073,31.14618918600542,3.442708333333338,4.5572916666666625,历史3/3次成功; 当前距低点4.56%; 最新日涨幅-5.72%; 状态confirmed_rebound; 底部未确认
110,69.76779298025401,70.45715797918706,002442,龙星科技,confirmed_rebound,2024-02-02,4.17,2024-02-02,3.99,4.511278195488715,11.779448621553879,27.056672760511873,False,-4.7945,3.7957,3,3,3,100.0,18.29501217688885,32.75434243176177,3.4887218045112856,4.511278195488715,历史3/3次成功; 当前距低点4.51%; 最新日涨幅-4.79%; 状态confirmed_rebound; 底部未确认
111,69.71855242685815,69.07328185328186,300564,筑博设计,confirmed_rebound,2024-02-02,9.42,2024-02-02,9.1,3.51648351648352,14.395604395604403,28.120063191153243,False,-6.7327,3.611,2,2,2,100.0,15.327227262711132,19.006102877070617,4.48351648351648,3.51648351648352,历史2/2次成功; 当前距低点3.52%; 最新日涨幅-6.73%; 状态confirmed_rebound; 底部未确认
112,69.69658430233396,69.58013219823651,002652,扬子新材,confirmed_rebound,2024-02-02,2.39,2024-02-02,2.3,3.913043478260883,13.47826086956522,28.348909657320874,False,-6.2745,5.5353,2,2,2,100.0,22.913286713286713,23.426573426573423,4.0869565217391175,3.913043478260883,历史2/2次成功; 当前距低点3.91%; 最新日涨幅-6.27%; 状态confirmed_rebound; 底部未确认
113,69.66449649805449,64.50416342412453,000668,荣丰控股,confirmed_rebound,2024-02-02,7.63,2024-02-02,7.63,0.0,14.4167758846658,31.99643493761141,False,-10.0236,4.2281,1,1,1,100.0,16.420233463035032,16.420233463035032,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
114,69.63825592456573,70.69191488405428,002642,荣联科技,confirmed_rebound,2024-02-02,5.26,2024-02-02,5.02,4.780876494023909,14.741035856573712,27.665706051873208,False,-5.5655,4.0248,3,3,3,100.0,22.861899410907505,35.253456221198164,3.219123505976091,4.780876494023909,历史3/3次成功; 当前距低点4.78%; 最新日涨幅-5.57%; 状态confirmed_rebound; 底部未确认
115,69.60896977958664,70.1250904452638,300411,金盾股份,confirmed_rebound,2024-02-02,5.0,2024-02-02,4.79,4.384133611691022,12.317327766179538,28.507462686567166,False,-4.2146,4.0593,2,2,2,100.0,31.617823010318947,33.550488599348526,3.6158663883089783,4.384133611691022,历史2/2次成功; 当前距低点4.38%; 最新日涨幅-4.21%; 状态confirmed_rebound; 底部未确认
116,69.5959315535753,70.25294501114429,300651,金陵体育,confirmed_rebound,2024-02-02,14.2,2024-02-02,13.59,4.488594554819716,13.46578366445916,30.307692307692307,False,-6.0847,3.6032,3,3,3,100.0,16.919035463082015,25.720461095100855,3.5114054451802836,4.488594554819716,历史3/3次成功; 当前距低点4.49%; 最新日涨幅-6.08%; 状态confirmed_rebound; 底部未确认
117,69.58038253354195,70.2372662301757,688023,安恒信息,confirmed_rebound,2024-02-02,60.99,2024-02-02,58.37,4.488607161212959,11.272914168237119,27.63451524919415,False,-5.6758,3.0798,2,2,2,100.0,33.50156213839389,39.261744966442954,3.5113928387870406,4.488607161212959,历史2/2次成功; 当前距低点4.49%; 最新日涨幅-5.68%; 状态confirmed_rebound; 底部未确认
118,69.57912332683108,67.5568525545207,002188,中天服务,confirmed_rebound,2024-02-02,4.57,2024-02-02,4.46,2.4663677130044914,14.79820627802691,30.637636080870916,False,-7.8629,5.3846,1,1,1,100.0,10.968660968660975,10.968660968660975,5.533632286995509,2.4663677130044914,历史1/1次成功; 当前距低点2.47%; 最新日涨幅-7.86%; 状态confirmed_rebound; 底部未确认
119,69.5324817799186,70.32839335347992,688097,博众精工,confirmed_rebound,2024-02-02,20.5,2024-02-02,19.6,4.59183673469387,13.622448979591825,27.808471454880284,False,-6.9873,5.4904,3,3,3,100.0,18.59022101388142,36.461661341853045,3.40816326530613,4.59183673469387,历史3/3次成功; 当前距低点4.59%; 最新日涨幅-6.99%; 状态confirmed_rebound; 底部未确认
120,69.4741458825414,69.1588103740999,300582,英飞特,confirmed_rebound,2024-02-02,7.72,2024-02-02,7.44,3.763440860215045,15.591397849462355,27.13026444662096,False,-6.5375,2.7714,1,1,1,100.0,35.48094373865699,35.48094373865699,4.236559139784955,3.763440860215045,历史1/1次成功; 当前距低点3.76%; 最新日涨幅-6.54%; 状态confirmed_rebound; 底部未确认
121,69.32580284644116,69.8835325555839,688207,格灵深瞳,confirmed_rebound,2024-02-02,12.53,2024-02-02,12.0,4.416666666666661,13.999999999999998,28.95204262877443,False,-5.5765,4.3536,3,3,3,100.0,14.051250298838012,19.96838777660695,3.5833333333333397,4.416666666666661,历史3/3次成功; 当前距低点4.42%; 最新日涨幅-5.58%; 状态confirmed_rebound; 底部未确认
122,69.24789031045444,69.89094146781916,002115,三维通信,confirmed_rebound,2024-02-02,5.13,2024-02-02,4.91,4.480651731160891,14.663951120162928,27.366863905325438,False,-6.044,4.2667,3,3,3,100.0,14.875416208956915,20.720720720720706,3.519348268839109,4.480651731160891,历史3/3次成功; 当前距低点4.48%; 最新日涨幅-6.04%; 状态confirmed_rebound; 底部未确认
123,69.160170779721,69.49252634047984,300746,汉嘉数智,confirmed_rebound,2024-02-02,7.36,2024-02-02,7.06,4.24929178470256,15.722379603399439,28.17904374364192,False,-7.7694,1.9845,2,2,2,100.0,26.564040911837,36.90896259703598,3.7507082152974403,4.24929178470256,历史2/2次成功; 当前距低点4.25%; 最新日涨幅-7.77%; 状态confirmed_rebound; 底部未确认
124,69.12204277764391,68.64035606839202,600234,科新发展,confirmed_rebound,2024-02-02,5.7,2024-02-02,5.5,3.63636363636364,15.999999999999998,30.37974683544304,False,-6.25,2.3625,2,2,2,100.0,14.469167523124357,16.366906474820148,4.363636363636361,3.63636363636364,历史2/2次成功; 当前距低点3.64%; 最新日涨幅-6.25%; 状态confirmed_rebound; 底部未确认
125,69.1015919713676,68.62152703506044,688216,气派科技,confirmed_rebound,2024-02-02,16.81,2024-02-02,16.22,3.6374845869297157,14.24167694204687,28.671943711521546,False,-8.4921,3.4233,2,2,2,100.0,14.381676845484892,15.629025332760845,4.362515413070285,3.6374845869297157,历史2/2次成功; 当前距低点3.64%; 最新日涨幅-8.49%; 状态confirmed_rebound; 底部未确认
126,69.07173796979103,70.12836070955997,002657,中科金财,confirmed_rebound,2024-02-02,12.69,2024-02-02,12.11,4.789430222956235,14.533443435177537,28.806584362139926,False,-5.2278,4.633,2,2,2,100.0,36.60355708548481,56.540447504302946,3.2105697770437653,4.789430222956235,历史2/2次成功; 当前距低点4.79%; 最新日涨幅-5.23%; 状态confirmed_rebound; 底部未确认
127,68.95402373874974,67.31569251802925,002729,好利科技,confirmed_rebound,2024-02-02,14.2,2024-02-02,13.82,2.749638205499269,14.109985528219966,29.309462915601024,False,-7.5521,2.8553,1,1,1,100.0,13.144449605202036,13.144449605202036,5.250361794500731,2.749638205499269,历史1/1次成功; 当前距低点2.75%; 最新日涨幅-7.55%; 状态confirmed_rebound; 底部未确认
128,68.9053349159291,68.13065136738624,002012,凯恩股份,confirmed_rebound,2024-02-02,3.94,2024-02-02,3.81,3.4120734908136456,13.648293963254593,29.963235294117652,False,-6.8558,5.7828,1,1,1,100.0,25.646123260437374,25.646123260437374,4.587926509186355,3.4120734908136456,历史1/1次成功; 当前距低点3.41%; 最新日涨幅-6.86%; 状态confirmed_rebound; 底部未确认
129,68.85960548221749,67.40232391136783,002466,天齐锂业,confirmed_rebound,2024-02-02,44.18,2024-02-02,42.94,2.887750349324644,9.641360037261297,29.58346999016071,False,-5.0505,2.4473,1,1,1,100.0,15.303197353913998,15.303197353913998,5.112249650675356,2.887750349324644,历史1/1次成功; 当前距低点2.89%; 最新日涨幅-5.05%; 状态confirmed_rebound; 底部未确认
130,68.85430153264775,67.67309836125139,601059,信达证券,confirmed_rebound,2024-02-02,14.3,2024-02-02,13.87,3.1002162941600684,10.598413842826249,29.984856133266025,False,-6.7797,7.714,1,1,1,100.0,19.363395225464192,19.363395225464192,4.899783705839932,3.1002162941600684,历史1/1次成功; 当前距低点3.10%; 最新日涨幅-6.78%; 状态confirmed_rebound; 底部未确认
131,68.77572420321597,69.20014141074918,688199,久日新材,confirmed_rebound,2024-02-02,17.87,2024-02-02,17.13,4.319906596614139,14.127262113251614,27.660472972972975,False,-6.0463,1.8604,2,2,2,100.0,25.857679844244164,37.135278514588855,3.680093403385861,4.319906596614139,历史2/2次成功; 当前距低点4.32%; 最新日涨幅-6.05%; 状态confirmed_rebound; 底部未确认
132,68.73557938768437,68.32392061910066,300466,赛摩智能,confirmed_rebound,2024-02-02,4.78,2024-02-02,4.61,3.6876355748373086,13.665943600867674,27.401574803149597,False,-6.0904,3.0955,2,2,2,100.0,13.396396396396398,17.33333333333334,4.312364425162691,3.6876355748373086,历史2/2次成功; 当前距低点3.69%; 最新日涨幅-6.09%; 状态confirmed_rebound; 底部未确认
133,68.71487399129418,69.25253077027013,002799,环球印务,confirmed_rebound,2024-02-02,7.11,2024-02-02,6.81,4.405286343612345,14.243759177679893,27.78366914103924,False,-4.0486,2.8908,3,3,3,100.0,10.519266847883205,11.202830188679236,3.5947136563876554,4.405286343612345,历史3/3次成功; 当前距低点4.41%; 最新日涨幅-4.05%; 状态confirmed_rebound; 底部未确认
134,68.6650795240865,69.9983820391173,688288,鸿泉技术,confirmed_rebound,2024-02-02,14.7,2024-02-02,14.0,4.999999999999995,15.357142857142847,29.789368104312942,False,-7.1383,1.8628,3,3,3,100.0,21.819258274824108,41.992882562277565,3.0000000000000053,4.999999999999995,历史3/3次成功; 当前距低点5.00%; 最新日涨幅-7.14%; 状态confirmed_rebound; 底部未确认
135,68.4502346618532,68.98512502694237,002709,天赐材料,confirmed_rebound,2024-02-02,17.54,2024-02-02,16.8,4.404761904761895,9.821428571428562,31.845841784989855,False,-4.2054,1.9628,2,2,2,100.0,25.74183962257791,29.287749287749286,3.5952380952381047,4.404761904761895,历史2/2次成功; 当前距低点4.40%; 最新日涨幅-4.21%; 状态confirmed_rebound; 底部未确认
136,68.44513504774794,68.51881118881118,603022,新通联,confirmed_rebound,2024-02-02,7.44,2024-02-02,7.15,4.055944055944057,14.545454545454534,27.337398373983735,False,-6.2972,2.2922,2,2,2,100.0,18.958944281524914,26.099706744868023,3.9440559440559437,4.055944055944057,历史2/2次成功; 当前距低点4.06%; 最新日涨幅-6.30%; 状态confirmed_rebound; 底部未确认
137,68.42872995303313,69.15606827303189,688316,青云科技,confirmed_rebound,2024-02-02,32.86,2024-02-02,31.43,4.549793191218581,16.60833598472796,27.41339491916859,False,-7.6188,4.3956,3,3,3,100.0,11.77202553231324,13.030303030303022,3.4502068087814197,4.549793191218581,历史3/3次成功; 当前距低点4.55%; 最新日涨幅-7.62%; 状态confirmed_rebound; 底部未确认
138,68.41981603274307,68.24206924772574,300749,顶固集创,confirmed_rebound,2024-02-02,6.45,2024-02-02,6.21,3.8647342995169116,15.780998389694048,28.538550057537392,False,-6.3861,4.5313,2,2,2,100.0,15.127222852818766,20.833333333333336,4.135265700483089,3.8647342995169116,历史2/2次成功; 当前距低点3.86%; 最新日涨幅-6.39%; 状态confirmed_rebound; 底部未确认
139,68.39387834015882,69.37168881101891,300647,超频三,confirmed_rebound,2024-02-02,4.2,2024-02-02,4.01,4.738154613466344,16.209476309226943,27.090909090909093,False,-6.25,3.2261,2,2,2,100.0,31.90688886947406,48.45360824742268,3.261845386533656,4.738154613466344,历史2/2次成功; 当前距低点4.74%; 最新日涨幅-6.25%; 状态confirmed_rebound; 底部未确认
140,68.31673431235133,67.03768886784354,002455,百川股份,confirmed_rebound,2024-02-02,4.78,2024-02-02,4.64,3.0172413793103576,12.500000000000004,28.834355828220858,False,-7.3643,2.6708,3,4,3,75.0,19.096769960597644,35.42600896860987,4.982758620689642,3.0172413793103576,历史3/4次成功; 当前距低点3.02%; 最新日涨幅-7.36%; 状态confirmed_rebound; 底部未确认
141,68.23506508962303,68.03851665441528,688282,理工导航,confirmed_rebound,2024-02-02,20.77,2024-02-02,20.0,3.849999999999998,13.900000000000007,32.11133740665309,False,-3.6642,7.2751,2,2,2,100.0,13.852240077501396,17.645625152327572,4.150000000000002,3.849999999999998,历史2/2次成功; 当前距低点3.85%; 最新日涨幅-3.66%; 状态confirmed_rebound; 底部未确认
142,68.23213491313673,68.5551516678625,688329,艾隆科技,confirmed_rebound,2024-02-02,15.96,2024-02-02,15.31,4.2455911169170495,14.108425865447408,30.05938784833257,False,-7.2093,3.8269,2,2,2,100.0,21.479029109856874,21.72890326374596,3.7544088830829505,4.2455911169170495,历史2/2次成功; 当前距低点4.25%; 最新日涨幅-7.21%; 状态confirmed_rebound; 底部未确认
