code,liutongguben
301669,81887500.0
301678,47911098.6328125
301680,16802500.0
301682,25686799.31640625
301683,14265600.5859375
301687,29535300.29296875
301696,30083400.87890625
302132,586069492.1875
600000,33305837500.0
600004,2366718281.25
600006,2000000000.0
600007,1007282500.0
600008,7340590625.0
600009,2046279531.25
600010,31318212500.0
600011,10997710000.0
600012,1165600000.0
600015,15387223750.0
600016,35462122500.0
600017,3075653750.0
600018,23246717500.0
600019,21414095000.0
600020,2247371875.0
600021,2821235000.0
600022,10698850000.0
600023,13408732500.0
600025,18631093750.0
600026,3821998750.0
600027,9215677500.0
600028,94752480000.0
600029,13476971250.0
600030,12176551250.0
600031,8474390000.0
600032,2404675312.5
600033,2744400000.0
600035,1610115937.5
600036,20628945000.0
600037,1391777812.5
600038,668935234.375
600039,8695590625.0
600048,11970443750.0
600050,30990410000.0
600051,310880000.0
600052,844194765.625
600053,433540781.25
600054,513300000.0
600055,703061093.75
600056,1495351406.25
600057,2092510156.25
600058,1071910703.125
600059,911542421.875
600060,1300168828.125
600061,6393985625.0
600062,1038225390.625
600063,2069106406.25
600064,1730339687.5
600066,2213939218.75
600067,1391668750.0
600071,281573906.25
600072,1083337265.625
600073,937729531.25
600075,1707796093.75
600076,1344543437.5
600078,662572890.625
600079,1543178750.0
600080,373270312.5
600081,553026210.9375
600082,634335390.625
600084,1123726796.875
600085,1371470312.5
600088,397706406.25
600089,5052792500.0
600094,2126230000.0
600095,2859187812.5
600096,1822990781.25
600097,240936601.5625
600098,3505865000.0
600099,219120000.0
600100,3350297812.5
600101,547862500.0
600103,2212329062.5
600104,11495277500.0
600105,1461994843.75
600106,1329025000.0
600107,360000000.0
600108,1946915156.25
600109,3705365000.0
600110,1735180937.5
600111,3615065937.5
600113,411431210.9375
600114,616383515.625
600115,17024965000.0
600116,1912142968.75
600117,3255115000.0
600118,1182489062.5
600119,365270390.625
600120,3415381562.5
600121,1218412031.25
600123,1473240000.0
600125,1305521875.0
600126,3377189062.5
600127,641783203.125
600128,246767500.0
600129,551418203.125
600130,750000000.0
600131,1195905234.375
600132,483971210.9375
600133,1066239765.625
600135,553307109.375
600136,1943089531.25
600137,97217597.65625
600138,723840000.0
600141,1201739765.625
600143,2634825937.5
600148,141516396.484375
600149,380160000.0
600150,7525621250.0
600151,1434252343.75
600152,529079414.0625
600153,2899538437.5
600155,2213542500.0
600156,402110703.125
600157,21817765000.0
600158,959512968.75
600159,830003203.125
600160,2699745937.5
600161,1977371406.25
600162,3268438125.0
600163,1902996093.75
600165,732913671.875
600166,7917400625.0
600167,2262840468.75
600168,993397578.125
600169,3333141562.5
600170,8885940000.0
600171,708923281.25
600172,1276255781.25
600173,700416328.125
600176,4003136875.0
600177,4503441875.0
600178,466476210.9375
600179,3862278437.5
600180,1086627500.0
600182,170000000.0
600183,2394501562.5
600184,582727500.0
600185,1885005781.25
600186,1780288281.25
600187,1613781093.75
600188,5961351875.0
600189,715197812.5
600191,484931992.1875
600192,441748007.8125
600193,425373007.8125
600195,1021148281.25
600196,2118488750.0
600197,473174687.5
600198,1301949765.625
600199,657796796.875
600201,1111747812.5
600202,383340703.125
600203,592988085.9375
600206,846553437.5
600207,1089312578.125
600208,8507976250.0
600210,1516736093.75
600211,322319199.21875
600212,531180195.3125
600215,456882890.625
600216,951389531.25
600217,1657653750.0
600218,435599882.8125
600219,11483701250.0
600221,42845515000.0
600222,573886289.0625
600223,1016568828.125
600226,2974381250.0
600227,1277599765.625
600228,416037187.5
600229,660707812.5
600230,413961015.625
600231,2836383437.5
600232,364718593.75
600233,3422940000.0
600234,262520996.09375
600235,351300000.0
600236,7882377500.0
600237,624615781.25
600238,445271601.5625
600239,1605686875.0
600241,294302109.375
600243,438850000.0
600246,1890412500.0
600248,3705739375.0
600249,550000000.0
600250,312791406.25
600251,776993593.75
600252,3184163125.0
600255,1806147031.25
600256,6392003125.0
600257,481237187.5
600258,1116603125.0
600259,329489687.5
600261,1335052968.75
600262,170000000.0
600265,129800000.0
600266,2075743437.5
600267,1198761171.875
600268,1015495468.75
600269,2335407031.25
600271,1852884687.5
600272,160000000.0
600273,1311309062.5
600276,6379002500.0
600278,860518671.875
600279,1186866328.125
600280,1128334765.625
600281,514401992.1875
600282,6165091250.0
600283,560824882.8125
600284,970256015.625
600285,566490507.8125
600287,436796093.75
600288,436800000.0
600289,565922695.3125
600292,439283593.75
600293,1160145078.125
600295,1975576250.0
600298,857150468.75
600299,2681901250.0
600300,1617142187.5
600301,275335703.125
600302,346009804.6875
600303,677512187.5
600305,1102959921.875
600307,6263357500.0
600308,1516870156.25
600309,3130471562.5
600310,1465710781.25
600312,1356921250.0
600313,1082198671.875
600315,672226015.625
600316,717114531.25
600318,512727617.1875
600319,387709414.0625
600320,3310205937.5
600322,1105700000.0
600323,815347109.375
600325,2752152187.5
600326,1362464375.0
600327,884779531.25
600328,1466309531.25
600329,567089414.0625
600330,1233434531.25
600331,2032000000.0
600332,1405890937.5
600333,609030703.125
600335,1487456875.0
600336,798014765.625
600337,1436998125.0
600338,914210234.375
600339,5583147500.0
600340,3893355000.0
600343,638206406.25
600345,211559296.875
600346,7039100000.0
600348,3607500000.0
600350,4834570937.5
600351,692000078.125
600352,3253331875.0
600353,828811171.875
600354,527802109.375
600356,298731406.25
600358,504936601.5625
600359,381512812.5
600360,960295312.5
600361,3732662812.5
600362,2075247343.75
600363,450888398.4375
600365,427280000.0
600366,1099041015.625
600367,321973203.125
600368,1609653906.25
600369,6645109375.0
600370,4018232187.5
600371,292578007.8125
600372,4838896562.5
600373,1347358750.0
600375,1462685781.25
600376,2579565312.5
600377,3802183125.0
600378,1072565390.625
600379,330201601.5625
600380,1829453437.5
600381,587060703.125
600382,694408125.0
600383,4514583437.5
600386,806400000.0
600388,1270046328.125
600389,430650000.0
600390,4498065312.5
600391,330129414.0625
600392,1752826562.5
600395,2146624843.75
600396,1472706875.0
600397,989959765.625
600398,4802770312.5
600399,1972100000.0
600400,2291371875.0
600403,2390812343.75
600405,612829609.375
600406,8008176250.0
600408,1006800000.0
600409,2064349375.0
600410,1096494687.5
600415,5483559375.0
600416,1475782343.75
600418,2184009843.75
600419,315512207.03125
600420,1341172656.25
600421,195600000.0
600422,756975781.25
600423,798695000.0
600425,1604703750.0
600426,2115060781.25
600428,2445285625.0
600429,1497557500.0
600433,1750279218.75
600435,1512357812.5
600436,603317187.5
600438,4501990312.5
600439,1131985468.75
600444,146421904.296875
600446,941267500.0
600448,629819609.375
600449,478181093.75
600452,1536541718.75
600455,62457998.046875
600456,477777500.0
600458,868528125.0
600459,759706328.125
600460,1664071875.0
600461,1284155625.0
600463,300000000.0
600467,1460994375.0
600468,1087735312.5
600469,729450937.5
600470,521600000.0
600475,942885703.125
600476,161070000.0
600477,2358968437.5
600478,1665540937.5
600479,418507109.375
600480,1213185234.375
600481,2064181562.5
600482,2268246406.25
600483,2780137812.5
600486,403988710.9375
600487,2445181093.75
600488,1091886718.75
600489,4847312500.0
600490,1992621406.25
600491,1529757968.75
600493,272000000.0
600495,1208190937.5
600496,1990125312.5
600497,5040380625.0
600498,1271621484.375
600499,1917856406.25
600500,3588306250.0
600501,427824218.75
600502,1716533906.25
600503,1602290000.0
600505,364567500.0
600506,249624609.375
600507,2313187812.5
600508,1011805234.375
600509,1374397343.75
600510,1032025468.75
600511,553346406.25
600512,1587405156.25
600513,285456308.59375
600515,9176012500.0
600516,4025970312.5
600517,5718435625.0
600518,13822352500.0
600519,1250081562.5
600520,158430000.0
600521,1497252187.5
600522,3412949687.5
600523,404044609.375
600525,1318780156.25
600526,873007109.375
600527,1731760937.5
600528,2221551562.5
600529,663614062.5
600530,774920000.0
600531,1209262734.375
600533,1050000000.0
600535,1493950000.0
600536,843655937.5
600537,1183715000.0
600538,524198398.4375
600539,230000000.0
600540,581376992.1875
600543,321120000.0
600545,1787912187.5
600546,1982456093.75
600547,3614443437.5
600548,1714425937.5
600549,1553932031.25
600550,1841528437.5
600551,678055234.375
600552,944606875.0
600556,1807747656.25
600557,566158789.0625
600558,897604765.625
600559,914747421.875
600560,223645507.8125
600561,284476796.875
600562,1241857812.5
600563,225000000.0
600566,918552265.625
600567,6307453125.0
600568,1669067343.75
600569,2872421250.0
600570,1893647968.75
600571,457751718.75
600572,2531740625.0
600573,250000000.0
600575,3886260937.5
600576,660390078.125
600577,2151095781.25
600578,6694621250.0
600579,493600703.125
600580,1557632500.0
600581,1532897812.5
600582,4138588750.0
600583,4421354687.5
600584,1789414531.25
600585,3999702500.0
600586,1417337656.25
600587,606644492.1875
600588,3416997500.0
600589,1478469843.75
600590,843569531.25
600592,399553593.75
600593,128800000.0
600594,791927421.875
600595,4007905000.0
600596,1349597031.25
600597,1378455312.5
600598,1777679843.75
600599,166000000.0
600600,709125937.5
600601,4170293437.5
600602,1074302968.75
600603,1175942734.375
600604,1407454843.75
600605,206282402.34375
600606,14054218750.0
600608,318371406.25
600609,1304558593.75
600610,708726718.75
600611,1563316406.25
600612,317109609.375
600613,479320000.0
600615,225266093.75
600616,669004921.875
600617,1775542656.25
600618,749840000.0
600619,789174765.625
600620,686677109.375
600621,1060899296.875
600622,1499685468.75
600623,1876034687.5
600624,679347031.25
600626,1107978671.875
600628,646875390.625
600629,958170703.125
600630,424861601.5625
600633,1268074531.25
600635,2418791718.75
600636,438636796.875
600637,3361899687.5
600638,673396796.875
600639,850236718.75
600640,795695937.5
600641,930629921.875
600642,4893813125.0
600643,1590351718.75
600644,538400703.125
600645,467770195.3125
600648,1137770703.125
600649,2504500781.25
600650,390560117.1875
600651,2507027968.75
600653,1946380312.5
600654,2317431875.0
600655,3889846250.0
600657,2851878750.0
600658,1118585078.125
600660,2002986406.25
600661,286548808.59375
600662,2276471093.75
600663,3155683750.0
600664,2518509843.75
600665,864122500.0
600666,2502253437.5
600667,2091542187.5
600668,412900585.9375
600671,121770498.046875
600673,3001557812.5
600674,4874606875.0
600675,6046135625.0
600676,1028492968.75
600678,348990000.0
600679,343694296.875
600681,1339808750.0
600682,1164060312.5
600683,740777578.125
600684,853460703.125
600685,821435234.375
600686,717047421.875
600688,7328813750.0
600689,152204101.5625
600690,6253028125.0
600691,2375585937.5
600692,255010507.8125
600693,868952812.5
600694,378793593.75
600696,334469414.0625
600697,155375996.09375
600698,830451718.75
600699,1355053593.75
600702,331950898.4375
600703,4989018750.0
600704,5171180000.0
600706,254030195.3125
600707,3587669687.5
600708,2225277812.5
600710,1306749531.25
600711,3090611562.5
600712,538648398.4375
600713,1289807890.625
600714,288176308.59375
600715,2862372187.5
600716,936060625.0
600717,2894000937.5
600718,1196438828.125
600719,404599609.375
600720,1009049765.625
600721,384547617.1875
600722,680319687.5
600724,1444942656.25
600725,1232470000.0
600726,7475336250.0
600727,528583085.9375
600728,2132599218.75
600729,192482890.625
600730,586656015.625
600731,541682695.3125
600732,2099460625.0
600733,5555527500.0
600734,2177853125.0
600735,425451796.875
600736,1151292890.625
600737,2138848281.25
600738,760666171.875
600739,1522315937.5
600740,2562121093.75
600741,3152724062.5
600742,743057890.625
600743,2346100937.5
600744,2031124218.75
600745,1244670234.375
600746,1167842890.625
600748,1844562968.75
600749,226965507.8125
600750,628825312.5
600751,2573189062.5
600753,230307207.03125
600754,906044062.5
600755,2132158437.5
600756,324098808.59375
600757,1213497109.375
600758,1320743437.5
600759,4143685625.0
600760,2829552500.0
600761,890692734.375
600763,447289101.5625
600764,710629375.0
600765,1552494218.75
600768,133747197.265625
600769,374977187.5
600770,1300000000.0
600771,489491093.75
600773,951586875.0
600774,294880195.3125
600775,671838515.625
600776,956000078.125
600777,6366152500.0
600778,311214902.34375
600779,487503203.125
600780,1146502500.0
600782,3145652187.5
600783,744359296.875
600784,675652265.625
600785,225631308.59375
600787,2170079531.25
600789,898669609.375
600790,1465790937.5
600791,452313710.9375
600792,1109923593.75
600793,176904003.90625
600794,1200152187.5
600795,17835618750.0
600796,311477890.625
600797,1027526406.25
600798,1206534218.75
600800,1109730234.375
600801,1341697656.25
600802,458248398.4375
600803,3071726562.5
600805,850275390.625
600807,787018437.5
600808,5967751250.0
600809,1219964218.75
600810,1080752890.625
600812,1715730312.5
600814,735078593.75
600815,1774094531.25
600816,5469138125.0
600817,529244296.875
600818,237957890.625
600819,747416093.75
600820,3144096250.0
600821,1967325000.0
600822,396147890.625
600824,1054027109.375
600825,1044887812.5
600826,735533515.625
600827,1604449843.75
600828,1731360156.25
600829,579888593.75
600830,454322695.3125
600831,710947031.25
600833,223086308.59375
600834,477381914.0625
600835,806504296.875
600838,400881992.1875
600839,4614958750.0
600841,1043024531.25
600843,469222695.3125
600844,822730625.0
600845,2134054218.75
600846,624761484.375
600847,153287402.34375
600848,2393912343.75
600850,680198828.125
600851,738206093.75
600853,1013696015.625
600854,519458593.75
600855,467639687.5
600857,224319902.34375
600858,517548007.8125
600859,1123827968.75
600860,444040781.25
600861,536815507.8125
600862,1393049062.5
600863,6526887500.0
600864,2080570468.75
600865,376240312.5
600866,1255769296.875
600867,1958542812.5
600868,1898148750.0
600869,2219352812.5
600871,13547012500.0
600872,770987968.75
600873,2804241562.5
600874,1230417968.75
600875,2263366562.5
600876,395675000.0
600877,1184059531.25
600879,3299299375.0
600880,1093030234.375
600881,3232150937.5
600882,510053593.75
600883,236088007.8125
600884,1835109687.5
600885,1547594375.0
600886,7454180000.0
600887,6293930000.0
600888,1553085937.5
600889,366346015.625
600892,559319492.1875
600893,2665124687.5
600894,843144531.25
600895,1548689531.25
600897,416933984.375
600900,24468217500.0
600901,5790452500.0
600903,1163984375.0
600905,28587650000.0
600906,2124235000.0
600908,1999312656.25
600909,5024209375.0
600916,1680000000.0
600917,1561039687.5
600918,4562824062.5
600919,18351325000.0
600925,1606048593.75
600926,7249002500.0
600927,1455555625.0
600928,4423354062.5
600929,1640113281.25
600930,3229813750.0
600933,981012968.75
600935,3507401875.0
600936,1671026250.0
600938,2990000000.0
600939,1902475000.0
600941,902767890.625
600955,550000000.0
600956,2348088750.0
600958,7469483125.0
600959,5000717812.5
600960,950515468.75
600961,751812421.875
600962,262210000.0
600963,1757567812.5
600965,818700937.5
600966,1336844218.75
600967,1701794687.5
600968,10165104375.0
600969,370050507.8125
600970,2621812812.5
600971,1200004921.875
600973,1371366250.0
600975,1249661718.75
600976,153298603.515625
600977,1867000000.0
600979,1241686484.375
600980,189263496.09375
600981,2242433125.0
600982,1117627500.0
600983,766438984.375
600984,1257043906.25
600985,2693258750.0
600986,1487374062.5
600987,1020818906.25
600988,1663911406.25
600989,7333360000.0
600990,269012695.3125
600992,245090000.0
600993,430306992.1875
600995,3196005937.5
600996,1246799765.625
600997,1587799843.75
600998,5042470312.5
600999,7422005000.0
601000,5925928750.0
601001,1673700000.0
601002,954440703.125
601003,2562793125.0
601005,8313636875.0
601006,19862892500.0
601007,390000000.0
601008,1240637968.75
601009,12363567500.0
601010,1848000000.0
601011,1915664531.25
601012,7578058750.0
601015,2042497656.25
601016,6038255625.0
601018,19454388750.0
601019,2086900000.0
601020,819964687.5
601021,978333437.5
601022,1308633437.5
601026,111085703.125
601033,240000000.0
601038,731705312.5
601058,3288100312.5
601059,3243000000.0
601061,4900000000.0
601065,642776093.75
601066,6495671250.0
601068,2559590625.0
601069,887188437.5
601077,8838242500.0
601083,194120000.0
601086,666000000.0
601088,16491037500.0
601089,480000000.0
601096,1642976562.5
601098,1796000000.0
601099,6816316250.0
601100,1340820937.5
601101,1439997968.75
601106,6857783125.0
601107,2162740000.0
601108,4643764062.5
601111,11638110000.0
601112,177249902.34375
601113,1104152187.5
601116,547678398.4375
601117,6088067500.0
601118,4279427812.5
601121,800000000.0
601126,825085390.625
601127,1557203437.5
601128,3648179062.5
601133,524386796.875
601136,2733333750.0
601137,917862500.0
601138,19844092500.0
601139,2876744375.0
601155,2255622812.5
601156,944595468.75
601158,4800030000.0
601162,8597970625.0
601163,800000000.0
601166,21162860000.0
601168,2383000000.0
601169,21142985000.0
601177,402416484.375
601179,5125882500.0
601186,11503245000.0
601187,2633380000.0
601188,1305469921.875
601198,3232445625.0
601199,935210312.5
601200,1346230312.5
601208,1010182968.75
601211,13496910000.0
601212,7404774375.0
601216,8438017500.0
601218,969033515.625
601222,2041220156.25
601225,9695000000.0
601226,1162223671.875
601228,7544531250.0
601229,14209032500.0
601231,2388935625.0
601233,2374672187.5
601236,4716787812.5
601238,7383697500.0
601279,1585785937.5
601288,319244220000.0
601298,5392075000.0
601311,1173146093.75
601318,10660065000.0
601319,35497757500.0
601326,4757559062.5
601328,26072440000.0
601330,989095000.0
601333,5652236875.0
601336,2085439375.0
601339,1499569062.5
601360,6999558125.0
601366,959741093.75
601368,882972968.75
601369,1706211250.0
601375,3447519687.5
601377,8635987500.0
601388,2201222656.25
601390,20478832500.0
601398,269612220000.0
601399,7213555625.0
601456,4376981562.5
601500,1583000781.25
601512,1498890000.0
601515,1924470625.0
601518,1890553125.0
601519,1989160000.0
601528,1734456562.5
601555,4968702812.5
601566,574637109.375
601567,1405209375.0
601568,3972222187.5
601577,4020683750.0
601579,479463398.4375
601588,2660000000.0
601595,448200000.0
601598,5157470312.5
601599,1160542421.875
601600,13173365000.0
601601,6845041250.0
601606,724228437.5
601607,2789207500.0
601608,4579553437.5
601609,1728638125.0
601611,3013834062.5
601615,2261496718.75
601616,853675312.5
601618,17852618750.0
601619,2434735312.5
601628,20823530000.0
601633,6220163750.0
601636,2958653750.0
601658,72527800000.0
601665,6153842500.0
601666,2469363906.25
601668,41320390000.0
601669,13071526250.0
601677,1243290625.0
601678,2043336250.0
601686,1471963750.0
601688,7306758125.0
601689,1737835625.0
601696,2778000000.0
601698,4224385312.5
601699,2991409062.5
601700,1138757265.625
601702,998530625.0
601717,1542165781.25
601718,4361069375.0
601727,12615640000.0
601728,77629730000.0
601766,24327797500.0
601777,4521100000.0
601778,3722974687.5
601788,3906698750.0
601789,1086798593.75
601798,354528203.125
601799,285679394.53125
601800,11783731250.0
601801,1957931250.0
601808,2960468125.0
601811,791903906.25
601816,48925680000.0
601818,46406815000.0
601825,9374441250.0
601827,1671933281.25
601828,3612402187.5
601838,4238435312.5
601857,161922080000.0
601858,790500000.0
601860,3551593437.5
601865,1901025312.5
601866,9751983750.0
601868,32428727500.0
601869,406338281.25
601872,8074538750.0
601877,2148968906.25
601878,4573796562.5
601880,18413051250.0
601881,7243417500.0
601882,522000000.0
601886,1133002031.25
601888,1952475468.75
601890,959400000.0
601898,9152000625.0
601899,20601793750.0
601900,881970078.125
601901,8232101250.0
601908,2414602812.5
601916,21544435000.0
601918,2590541875.0
601919,12556503750.0
601921,2222222187.5
601928,2544900000.0
601929,3489788125.0
601933,9075036875.0
601939,9593657500.0
601949,1903968125.0
601952,1378000000.0
601956,621616601.5625
601958,3226604375.0
601963,2034030781.25
601965,998405703.125
601966,1463502656.25
601968,1275779531.25
601969,1972476562.5
601975,4680344687.5
601985,18883285000.0
601988,210765520000.0
601990,3686360937.5
601991,12396088750.0
601992,8334158125.0
601995,2923542500.0
601996,1120914531.25
601997,3656198125.0
601998,40763000000.0
601999,550914687.5
603000,1105691093.75
603001,400980000.0
603002,1134078515.625
603004,58880000.0
603005,652171718.75
603006,254254296.875
603007,695089062.5
603008,368292382.8125
603009,338408984.375
603010,570778281.25
603011,494414492.1875
603012,646500000.0
603013,508219609.375
603014,101484902.34375
603015,404218984.375
603016,148160000.0
603017,276190292.96875
603018,683796406.25
603019,1462706875.0
603020,375637812.5
603021,319948105.46875
603022,200000000.0
603023,558117382.8125
603025,1109174765.625
603026,232700996.09375
603027,1249615390.625
603028,284190000.0
603029,121342001.953125
603030,1316933593.75
603031,314390390.625
603032,231812792.96875
603033,1012531015.625
603035,366347109.375
603036,206005996.09375
603037,266149804.6875
603038,268677109.375
603039,307639101.5625
603040,135744199.21875
603041,183147695.3125
603042,160589804.6875
603043,562452382.8125
603045,135445195.3125
603048,146880000.0
603049,504980312.5
603050,403319218.75
603051,161632900.390625
603052,187897304.6875
603053,888890000.0
603055,887050937.5
603057,412000000.0
603058,414657617.1875
603059,100448701.171875
603060,803961015.625
603061,87000000.0
603062,37073100.5859375
603063,463708515.625
603065,418967617.1875
603066,294180097.65625
603067,755525390.625
603068,151787304.6875
603069,316000000.0
603070,401000000.0
603071,557954492.1875
603072,126230000.0
603073,50892797.8515625
603075,41245097.65625
603076,120701298.828125
603077,8831700000.0
603078,385637304.6875
603079,189029609.375
603080,141500000.0
603081,422499101.5625
603082,40556899.4140625
603083,275588398.4375
603085,397100000.0
603086,434813085.9375
603087,561157304.6875
603088,437871796.875
603089,240033300.78125
603090,100000000.0
603091,31441599.12109375
603092,34571699.21875
603093,610065898.4375
603095,258269199.21875
603096,154234599.609375
603097,160483300.78125
603098,538800000.0
603099,272355898.4375
603100,511539218.75
603101,470400000.0
603102,64000000.0
603103,634200000.0
603105,500011210.9375
603106,520520000.0
603107,218174003.90625
603108,603703398.4375
603109,208848398.4375
603110,201226699.21875
603111,852878593.75
603112,534606484.375
603113,848490625.0
603115,241890390.625
603116,576200781.25
603117,599197695.3125
603118,787276406.25
603119,265038496.09375
603120,37900000.0
603121,338533710.9375
603122,398052617.1875
603123,652275898.4375
603124,77608798.828125
603125,404836406.25
603126,610500000.0
603127,630353007.8125
603128,1309046484.375
603129,153482802.734375
603130,137514199.21875
603131,336907187.5
603132,978000000.0
603135,629538085.9375
603136,270126699.21875
603137,182933300.78125
603138,288342890.625
603139,99880000.0
603150,85482998.046875
603151,171112597.65625
603153,403780195.3125
603155,315786796.875
603156,1260277578.125
603158,490770195.3125
603159,140000000.0
603160,465886796.875
603161,190748808.59375
603162,416522304.6875
603163,100000000.0
603165,312728398.4375
603166,640715703.125
603167,469144492.1875
603168,372513984.375
603169,1306291796.875
603170,400010000.0
603171,405890000.0
603172,133380000.0
603173,160000000.0
603175,45474199.21875
603176,461816484.375
603177,204191992.1875
603178,236411894.53125
603179,714198671.875
603180,154257099.609375
603181,588700000.0
603182,164550000.0
603183,497153203.125
603185,679022187.5
603186,156790498.046875
603187,382361914.0625
603188,570170000.0
603189,269548300.78125
603190,41115600.5859375
603191,329964609.375
603192,139406503.90625
603193,103336298.828125
603194,158026904.296875
603195,1800664375.0
603196,236988300.78125
603197,211152109.375
603198,800000000.0
603199,110680000.0
603200,175480097.65625
603201,188354707.03125
603202,50213598.6328125
603203,323899296.875
603205,41340000.0
603206,305200000.0
603207,54602900.390625
603208,175879101.5625
603209,321491601.5625
603210,232677500.0
603211,271808007.8125
603212,437490585.9375
603213,441972304.6875
603214,138540000.0
603215,187228398.4375
603216,222690000.0
603217,208087597.65625
603218,1028936484.375
603219,561400000.0
603220,434261093.75
603221,242270000.0
603222,525090585.9375
603223,705822187.5
603225,1668545625.0
603226,355491796.875
603227,1071692734.375
603228,975795390.625
603229,830297109.375
603230,353523007.8125
603231,106265996.09375
603232,231300000.0
603233,1138847968.75
603235,437780000.0
603236,366320703.125
603237,189806894.53125
603238,177509003.90625
603239,270720000.0
603248,69308901.3671875
603255,60675200.1953125
603256,879727500.0
603257,24900000.0
603258,241341308.59375
603259,2473280312.5
603260,1182207031.25
603261,77505000.0
603262,40008000.48828125
603266,198886796.875
603267,231080898.4375
603268,233249804.6875
603269,308751796.875
603270,70716699.21875
603271,94575996.09375
603272,103627001.953125
603273,56058398.4375
603275,41536000.9765625
603276,75642299.8046875
603277,609746015.625
603278,341759414.0625
603279,576373007.8125
603280,108406699.21875
603281,373333281.25
603282,133820000.0
603283,352526289.0625
603284,18473399.658203125
603285,62296801.7578125
603286,116235195.3125
603288,5560600625.0
603289,293397500.0
603290,239473496.09375
603291,423220585.9375
603293,35096499.0234375
603296,798596015.625
603297,110729101.5625
603298,1309812031.25
603299,780506171.875
603300,1994574218.75
603301,263876191.40625
603303,476944609.375
603305,1155708593.75
603306,329495703.125
603307,97150000.0
603308,679047812.5
603309,291871406.25
603310,194010000.0
603311,235883906.25
603312,50919501.953125
603313,570586914.0625
603315,320366308.59375
603316,264264003.90625
603317,1064514609.375
603318,459070898.4375
603319,339149687.5
603320,149146201.171875
603321,344564492.1875
603322,157586796.875
603323,2220395625.0
603324,147679599.609375
603325,34183200.68359375
603326,319176894.53125
603327,1045459375.0
603328,998442578.125
603329,206383007.8125
603330,406713203.125
603331,202175605.46875
603332,216347207.03125
603333,621527617.1875
603334,31816699.21875
603335,428144609.375
603336,608718906.25
603337,473725507.8125
603338,506347890.625
603339,309441191.40625
603341,266212792.96875
603344,54031000.9765625
603345,293294199.21875
603348,314477207.03125
603350,44124501.953125
603351,135439101.5625
603352,44422402.34375
603353,170418007.8125
603355,573396796.875
603356,133340000.0
603357,560543203.125
603358,461770585.9375
603359,446096015.625
603360,706223671.875
603363,2144446093.75
603365,259802304.6875
603366,813048125.0
603367,452754101.5625
603368,397211406.25
603369,1246800000.0
603370,34990000.0
603373,63602202.1484375
603375,63780898.4375
603376,32000800.78125
603377,715422421.875
603378,428596601.5625
603379,610478984.375
603380,160441201.171875
603381,142137695.3125
603382,115485898.4375
603383,205376406.25
603385,380665000.0
603386,326322597.65625
603387,507153515.625
603389,262751992.1875
603390,350513906.25
603391,22750000.0
603392,1264392812.5
603393,423221289.0625
603395,65000000.0
603396,138527500.0
603398,433641484.375
603399,512290703.125
603400,20000000.0
603402,25133300.78125
603406,36662500.0
603407,35911999.51171875
603408,447573007.8125
603409,53877998.046875
603416,139245000.0
603418,41364599.609375
603421,652190507.8125
603429,524485507.8125
603435,35687500.0
603439,403840195.3125
603444,72041098.6328125
603456,889446015.625
603458,306124492.1875
603459,79051899.4140625
603466,594819687.5
603477,510070507.8125
603486,573352617.1875
603488,291990390.625
603489,234618007.8125
603496,320209199.21875
603499,302594394.53125
603500,332609101.5625
603501,1210588281.25
603505,841668828.125
603506,187777792.96875
603507,181772304.6875
603508,381274414.0625
603511,401887304.6875
603515,736327968.75
603516,203268300.78125
603517,606001992.1875
603518,344073984.375
603519,266327792.96875
603520,438409882.8125
603527,316971191.40625
603528,705930234.375
603529,847560468.75
603530,427464804.6875
603533,438896796.875
603535,510918281.25
603536,240532304.6875
603538,239150605.46875
603551,379883593.75
603556,486264218.75
603557,623436914.0625
603558,342638007.8125
603559,401276992.1875
603565,2100063125.0
603566,346062304.6875
603567,939403281.25
603568,2048457343.75
603569,603507304.6875
603577,339139101.5625
603578,180356992.1875
603579,201052402.34375
603580,130673203.125
603583,382246992.1875
603585,193425390.625
603586,196052792.96875
603587,474092812.5
603588,1523234531.25
603589,598119492.1875
603590,158223496.09375
603595,232442304.6875
603596,897639531.25
603598,269382890.625
603599,910269375.0
603600,300038007.8125
603601,1142340937.5
603602,231057500.0
603605,395976093.75
603606,824808515.625
603607,178516796.875
603608,419736210.9375
603609,908291171.875
603610,352991601.5625
603611,257600800.78125
603612,498104492.1875
603613,720537812.5
603615,241820000.0
603616,384293007.8125
603617,386726289.0625
603618,691375625.0
603619,462338515.625
603626,554879687.5
603628,272172207.03125
603629,258030996.09375
603630,225204609.375
603633,426810781.25
603636,580360507.8125
603637,238685898.4375
603638,851686328.125
603639,339878281.25
603648,362412812.5
603650,614473398.4375
603655,106000000.0
603656,182945390.625
603657,135190000.0
603658,571424804.6875
603659,2136399062.5
603660,571492695.3125
603661,139067001.953125
603662,280829902.34375
603663,422959492.1875
603665,160167695.3125
603666,205530390.625
603667,366202812.5
603668,505796718.75
603669,712330234.375
603676,435161484.375
603677,192600898.4375
603678,475566601.5625
603679,177686191.40625
603680,783718828.125
603681,237741796.875
603682,472500000.0
603683,288219101.5625
603685,201465703.125
603686,415430390.625
603687,550031914.0625
603688,541678281.25
603689,523448007.8125
603690,382964296.875
603693,891475937.5
603696,235200000.0
603697,427692109.375
603698,535990000.0
603699,758142734.375
603700,199961894.53125
603701,261361894.53125
603703,414982109.375
