rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.6368881237154,85.5380960654629,603319,美湖股份,bottom_area,2025-01-03,19.45,2025-01-03,19.15,1.5665796344647556,4.804177545691915,31.753385602280833,False,-2.2122,3.5516,4,4,4,100.0,26.182245333561973,43.981481481481474,6.433420365535245,1.5665796344647556,历史4/4次成功; 当前距低点1.57%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
145,69.26205363118589,65.02606966447175,002177,御银股份,confirmed_rebound,2025-01-03,4.2,2025-01-03,4.17,0.7194244604316606,9.832134292565952,28.839590443686014,False,-7.2848,8.0605,3,4,3,75.0,19.953534592773906,29.666666666666668,7.28057553956834,0.7194244604316606,历史3/4次成功; 当前距低点0.72%; 最新日涨幅-7.28%; 状态confirmed_rebound; 底部未确认
146,68.58165017989728,64.22487503155769,002067,景兴纸业,confirmed_rebound,2025-01-03,3.42,2025-01-03,3.4,0.5882352941176475,10.882352941176473,30.470347648261757,False,-8.8,12.7535,1,1,1,100.0,9.871244635193133,9.871244635193133,7.411764705882352,0.5882352941176475,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-8.80%; 状态confirmed_rebound; 底部未确认
147,68.02625968185757,63.52179753446543,001287,中电港,bottom_area,2025-01-03,18.31,2025-01-03,18.23,0.43883708173339714,6.19857377948436,28.537828302626423,False,-4.536,2.9738,2,3,2,66.66666666666666,32.93376029113394,42.36351071181756,7.561162918266604,0.43883708173339714,历史2/3次成功; 当前距低点0.44%; 最新日涨幅-4.54%; 状态bottom_area; 底部未确认
148,66.36106513401747,61.75155402291206,000676,智度股份,bottom_area,2025-01-03,7.77,2025-01-03,7.75,0.25806451612902676,7.3548387096774235,29.545454545454547,False,-5.5893,3.5109,2,3,2,66.66666666666666,21.200400285051472,30.321592649310862,7.741935483870973,0.25806451612902676,历史2/3次成功; 当前距低点0.26%; 最新日涨幅-5.59%; 状态bottom_area; 底部未确认
149,66.2071160946495,62.287221055683204,688331,荣昌生物,bottom_area,2025-01-03,28.03,2025-01-03,27.8,0.8273381294964044,3.956834532374093,30.27338851266616,False,-2.3345,1.5519,2,3,2,66.66666666666666,20.843469485313637,26.761565836298917,7.172661870503595,0.8273381294964044,历史2/3次成功; 当前距低点0.83%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
150,65.7584813381413,61.339241171163415,300459,汤姆猫,confirmed_rebound,2025-01-03,5.23,2025-01-03,5.21,0.38387715930903,9.404990403071022,31.53745072273325,False,-6.7736,7.2323,4,6,4,66.66666666666666,14.074271116781395,19.047619047619044,7.61612284069097,0.38387715930903,历史4/6次成功; 当前距低点0.38%; 最新日涨幅-6.77%; 状态confirmed_rebound; 底部未确认
151,64.35590070032153,60.1150567003683,002210,飞马国际,confirmed_rebound,2025-01-03,2.2,2025-01-03,2.19,0.4566210045662206,10.958904109589051,27.960526315789476,False,-8.3333,7.6876,2,3,2,66.66666666666666,25.050999592003254,32.558139534883715,7.543378995433779,0.4566210045662206,历史2/3次成功; 当前距低点0.46%; 最新日涨幅-8.33%; 状态confirmed_rebound; 底部未确认
152,63.534167157677864,59.38040726765088,300494,盛天网络,bottom_area,2025-01-03,10.35,2025-01-03,10.3,0.4854368932038731,7.766990291262125,27.92162351294611,False,-5.9091,6.3778,2,3,2,66.66666666666666,11.239444717682995,12.437395659432388,7.5145631067961265,0.4854368932038731,历史2/3次成功; 当前距低点0.49%; 最新日涨幅-5.91%; 状态bottom_area; 底部未确认
153,63.52466823529413,58.81913725490197,002239,奥特佳,bottom_area,2025-01-03,2.84,2025-01-03,2.84,0.0,5.633802816901413,32.057416267942585,False,-4.3771,3.4716,2,3,2,66.66666666666666,14.529411764705886,15.333333333333332,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
154,56.412512890055574,52.476170864533714,300451,创业慧康,bottom_area,2025-01-03,4.17,2025-01-03,4.16,0.24038461538461023,6.009615384615384,29.729729729729726,False,-4.3578,2.6487,1,2,1,50.0,23.89380530973452,23.89380530973452,7.7596153846153895,0.24038461538461023,历史1/2次成功; 当前距低点0.24%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
