rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.17370059245808,87.8247967479675,300586,美联新材,bottom_area,2025-01-10,7.52,2025-01-08,7.38,1.8970189701896976,9.756097560975606,30.508474576271183,True,-2.9677,1.7175,3,3,3,100.0,50.871511414083926,124.33414043583537,8.102981029810302,1.8970189701896976,历史3/3次成功; 当前距低点1.90%; 最新日涨幅-2.97%; 状态bottom_area; 底部已确认
147,62.917663810753595,58.6189414385903,002624,完美世界,bottom_area,2025-01-10,9.45,2025-01-08,9.33,1.286173633440506,6.109324758842447,31.54805575935437,False,-2.4768,1.3937,1,2,1,50.0,19.685039370078737,19.685039370078737,8.713826366559495,1.286173633440506,历史1/2次成功; 当前距低点1.29%; 最新日涨幅-2.48%; 状态bottom_area; 底部未确认
148,62.7872405247024,60.14604465090194,300768,迪普科技,bottom_area,2025-01-10,16.1,2025-01-06,15.67,2.7440970006381717,6.892150606253988,31.51223776223776,False,-2.3058,1.0018,1,2,1,50.0,45.76659038901602,45.76659038901602,7.25590299936183,2.7440970006381717,历史1/2次成功; 当前距低点2.74%; 最新日涨幅-2.31%; 状态bottom_area; 底部未确认
149,62.30592975484397,61.56203080975935,002796,世嘉科技,confirmed_rebound,2025-01-10,10.51,2025-01-06,10.07,4.369414101290959,12.115193644488569,30.599586492074426,True,-5.7399,5.9137,2,3,2,66.66666666666666,31.7614424410541,36.33841886269071,5.630585898709041,4.369414101290959,历史2/3次成功; 当前距低点4.37%; 最新日涨幅-5.74%; 状态confirmed_rebound; 底部已确认
150,61.24243062579049,60.82386158122062,600171,上海贝岭,confirmed_rebound,2025-01-10,34.73,2025-01-08,33.19,4.639951792708645,11.117806568243461,30.082157151885404,True,-1.8372,9.7583,2,3,2,66.66666666666666,20.89400538671861,31.741821396993807,5.360048207291356,4.639951792708645,历史2/3次成功; 当前距低点4.64%; 最新日涨幅-1.84%; 状态confirmed_rebound; 底部已确认
151,61.089585914301175,56.133716739235595,002416,爱施德,bottom_area,2025-01-10,12.55,2025-01-10,12.48,0.5608974358974381,8.253205128205122,28.31705916140149,False,-6.9681,7.0133,2,4,2,50.0,14.153563941299781,17.222222222222214,9.439102564102562,0.5608974358974381,历史2/4次成功; 当前距低点0.56%; 最新日涨幅-6.97%; 状态bottom_area; 底部未确认
152,60.281627579737375,55.77538461538464,000420,吉林化纤,bottom_area,2025-01-10,3.28,2025-01-08,3.25,0.9230769230769171,5.230769230769228,30.257510729613735,False,-3.2448,1.3893,1,2,1,50.0,53.9249146757679,53.9249146757679,9.076923076923084,0.9230769230769171,历史1/2次成功; 当前距低点0.92%; 最新日涨幅-3.24%; 状态bottom_area; 底部未确认
153,60.02243186809574,55.817170390585034,605338,巴比食品,bottom_area,2025-01-10,16.18,2025-01-06,15.99,1.1882426516572826,6.566604127579731,29.80684811237928,False,-3.2875,0.8707,1,2,1,50.0,13.636363636363638,13.636363636363638,8.811757348342718,1.1882426516572826,历史1/2次成功; 当前距低点1.19%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
154,59.78280000000001,54.348000000000006,300725,药石科技,bottom_area,2025-01-10,29.11,2025-01-10,29.11,0.0,4.946753692889047,27.999010635666583,False,-3.4494,2.2386,1,2,1,50.0,43.26881720430109,43.26881720430109,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
155,59.563516516366796,58.52310574752195,000695,滨海能源,bottom_area,2025-01-10,9.45,2025-01-06,9.08,4.074889867841401,8.590308370044045,27.591706539074956,True,-3.3742,1.5071,2,4,2,50.0,21.042229280647017,21.910112359550556,5.9251101321586,4.074889867841401,历史2/4次成功; 当前距低点4.07%; 最新日涨幅-3.37%; 状态bottom_area; 底部已确认
156,59.383332222218534,58.900540903338715,603032,德新科技,bottom_area,2025-01-10,12.81,2025-01-06,12.25,4.571428571428576,9.142857142857135,29.557216791259343,True,-2.8073,1.3853,2,4,2,50.0,18.94300024836494,25.53191489361702,5.428571428571425,4.571428571428576,历史2/4次成功; 当前距低点4.57%; 最新日涨幅-2.81%; 状态bottom_area; 底部已确认
157,59.36451621026161,57.10850150887157,688003,天准科技,confirmed_rebound,2025-01-10,39.92,2025-01-07,38.77,2.9662109878772207,11.632705700283719,28.90152209792774,True,0.2008,2.5993,1,2,1,50.0,10.706787963610925,10.706787963610925,7.033789012122779,2.9662109878772207,历史1/2次成功; 当前距低点2.97%; 最新日涨幅0.20%; 状态confirmed_rebound; 底部已确认
158,59.210587497188556,56.14597701149424,688247,宣泰医药,bottom_area,2025-01-10,9.71,2025-01-06,9.5,2.2105263157894828,6.526315789473676,28.08478425435277,False,-2.0182,1.2743,1,2,1,50.0,17.72030651340996,17.72030651340996,7.789473684210519,2.2105263157894828,历史1/2次成功; 当前距低点2.21%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
159,57.760462433731604,55.69957804602854,000925,众合科技,bottom_area,2025-01-10,7.0,2025-01-08,6.79,3.0927835051546384,8.247422680412365,28.97489539748954,True,-1.9608,4.3711,1,2,1,50.0,16.94152923538231,16.94152923538231,6.907216494845363,3.0927835051546384,历史1/2次成功; 当前距低点3.09%; 最新日涨幅-1.96%; 状态bottom_area; 底部已确认
160,56.37664244907249,51.93528052805281,600307,酒钢宏兴,bottom_area,2025-01-10,1.45,2025-01-10,1.44,0.6944444444444451,3.472222222222225,28.712871287128717,False,-2.6846,0.602,1,2,1,50.0,16.33663366336634,16.33663366336634,9.305555555555555,0.6944444444444451,历史1/2次成功; 当前距低点0.69%; 最新日涨幅-2.68%; 状态bottom_area; 底部未确认
161,55.84470149253731,50.76791044776119,002135,东南网架,bottom_area,2025-01-10,3.91,2025-01-10,3.91,0.0,3.5805626598465388,27.323420074349436,False,-2.7363,0.7075,1,2,1,50.0,13.805970149253719,13.805970149253719,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
162,55.719429432219385,54.676682425488224,000503,国新健康,bottom_area,2025-01-10,10.12,2025-01-08,9.73,4.008221993833492,6.269270298047271,32.89655172413793,False,-0.3937,1.9673,1,2,1,50.0,31.85714285714286,31.85714285714286,5.991778006166508,4.008221993833492,历史1/2次成功; 当前距低点4.01%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
163,55.676216452657734,51.335358898721715,300451,创业慧康,bottom_area,2025-01-10,4.08,2025-01-08,4.05,0.7407407407407469,6.913580246913586,31.58783783783784,False,-4.0,2.0852,1,2,1,50.0,23.89380530973452,23.89380530973452,9.259259259259252,0.7407407407407469,历史1/2次成功; 当前距低点0.74%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
164,54.388009766880984,53.57035695027158,603057,紫燕食品,bottom_area,2025-01-10,17.1,2025-01-08,16.41,4.204753199268747,9.50639853747714,27.325066430469434,True,-2.3973,7.0976,1,2,1,50.0,19.124700239808163,19.124700239808163,5.795246800731254,4.204753199268747,历史1/2次成功; 当前距低点4.20%; 最新日涨幅-2.40%; 状态bottom_area; 底部已确认
165,54.34491615853662,49.734146341463436,600300,维维股份,bottom_area,2025-01-10,2.88,2025-01-10,2.87,0.34843205574912145,4.878048780487793,31.99052132701421,False,-4.0,2.5521,1,2,1,50.0,10.47619047619048,10.47619047619048,9.651567944250878,0.34843205574912145,历史1/2次成功; 当前距低点0.35%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
166,53.37602739726028,48.523661270236616,001236,弘业期货,bottom_area,2025-01-10,8.7,2025-01-08,8.7,0.0,4.482758620689662,28.571428571428577,False,-3.01,1.8414,1,2,1,50.0,11.955168119551693,11.955168119551693,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
167,51.3993994941771,47.36349596478357,000560,我爱我家,bottom_area,2025-01-10,2.84,2025-01-06,2.82,0.7092198581560291,7.446808510638298,28.78787878787879,True,-5.0167,4.4885,1,4,1,25.0,13.793103448275875,13.793103448275875,9.290780141843971,0.7092198581560291,历史1/4次成功; 当前距低点0.71%; 最新日涨幅-5.02%; 状态bottom_area; 底部已确认
168,49.62458009392615,49.24650652024709,603038,华立股份,confirmed_rebound,2025-01-10,15.24,2025-01-06,14.57,4.598490048043925,10.020590253946471,31.788389513108612,True,-4.0302,1.8462,1,2,1,50.0,21.134751773049636,21.134751773049636,5.401509951956076,4.598490048043925,历史1/2次成功; 当前距低点4.60%; 最新日涨幅-4.03%; 状态confirmed_rebound; 底部已确认
