rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.18400674302076,85.33307809072154,002432,九安医疗,bottom_area,2024-04-16,40.56,2024-04-16,39.88,1.7051153460381134,4.312938816449345,27.464532557293552,False,0.1729,3.2066,2,2,2,100.0,37.638392901550795,65.03496503496503,6.294884653961887,1.7051153460381134,历史2/2次成功; 当前距低点1.71%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
218,68.83239056077119,66.63813896925184,000002,万科A,bottom_area,2024-04-16,7.07,2024-04-16,6.91,2.3154848046309717,4.920405209840808,32.25490196078431,False,-0.9804,2.2195,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,5.684515195369029,2.3154848046309717,历史2/3次成功; 当前距低点2.32%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
219,68.78356781532865,63.688488717896895,002520,日发精机,confirmed_rebound,2024-04-16,4.7,2024-04-16,4.7,0.0,10.851063829787229,27.131782945736433,False,-9.9617,4.6169,3,4,3,75.0,16.201552246757505,30.752212389380546,8.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
220,68.75066863678595,64.88927716787961,300605,恒锋信息,confirmed_rebound,2024-04-16,8.12,2024-04-16,8.04,0.9950248756218916,13.681592039801012,30.62985332182917,False,-11.6431,4.7151,1,1,1,100.0,18.429752066115707,18.429752066115707,7.004975124378109,0.9950248756218916,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-11.64%; 状态confirmed_rebound; 底部未确认
221,68.66356879079333,64.23660556533176,300386,飞天诚信,confirmed_rebound,2024-04-16,5.63,2024-04-16,5.6,0.5357142857142903,13.928571428571434,29.912390488110148,False,-12.0313,3.4758,3,4,3,75.0,13.457172778281393,15.037593984962406,7.464285714285709,0.5357142857142903,历史3/4次成功; 当前距低点0.54%; 最新日涨幅-12.03%; 状态confirmed_rebound; 底部未确认
222,68.62706790697675,63.54358139534884,600288,大恒科技,confirmed_rebound,2024-04-16,7.1,2024-04-16,7.1,0.0,10.42253521126761,29.000000000000004,False,-10.0127,4.0122,1,1,1,100.0,11.255813953488381,11.255813953488381,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
223,68.56938461538462,63.49017094017094,002188,中天服务,confirmed_rebound,2024-04-16,3.76,2024-04-16,3.76,0.0,11.170212765957444,28.244274809160313,False,-10.0478,4.5608,1,1,1,100.0,10.968660968660975,10.968660968660975,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态confirmed_rebound; 底部未确认
224,68.50670182992467,63.43213132400432,002647,仁东控股,confirmed_rebound,2024-04-16,3.75,2024-04-16,3.75,0.0,9.600000000000009,31.444241316270567,False,-10.0719,4.4156,1,1,1,100.0,10.656620021528528,10.656620021528528,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态confirmed_rebound; 底部未确认
225,68.485376146789,63.41238532110091,002849,威星智能,confirmed_rebound,2024-04-16,11.84,2024-04-16,11.84,0.0,11.993243243243242,29.940828402366858,False,-10.0304,4.3928,1,1,1,100.0,10.550458715596333,10.550458715596333,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
226,68.45444405286344,63.38374449339207,603110,东方材料,confirmed_rebound,2024-04-16,13.73,2024-04-16,13.73,0.0,9.104151493080845,30.481012658227847,False,-9.9672,4.0429,1,1,1,100.0,10.396475770925107,10.396475770925107,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
227,67.89809662503392,63.691868528897345,300500,启迪设计,confirmed_rebound,2024-04-16,7.45,2024-04-16,7.4,0.6756756756756733,10.540540540540531,28.571428571428566,False,-9.1463,3.1417,1,1,1,100.0,8.077468115257426,8.077468115257426,7.324324324324327,0.6756756756756733,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-9.15%; 状态confirmed_rebound; 底部未确认
228,67.58108189226506,63.76545590407915,300414,中光防雷,confirmed_rebound,2024-04-16,6.19,2024-04-16,6.13,0.9787928221859787,13.866231647634594,32.414553472987876,False,-12.3229,3.877,1,1,1,100.0,12.18872870249018,12.18872870249018,7.021207177814022,0.9787928221859787,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-12.32%; 状态confirmed_rebound; 底部未确认
229,67.54518645203748,63.64614343103704,688038,中科通达,confirmed_rebound,2024-04-16,6.66,2024-04-16,6.6,0.9090909090909167,11.666666666666673,30.158730158730158,False,-9.8782,4.097,1,1,1,100.0,10.692853246044741,10.692853246044741,7.090909090909084,0.9090909090909167,历史1/1次成功; 当前距低点0.91%; 最新日涨幅-9.88%; 状态confirmed_rebound; 底部未确认
230,67.46738934508087,67.68397807492063,300410,正业科技,confirmed_rebound,2024-04-16,5.0,2024-04-16,4.8,4.1666666666666705,15.208333333333343,32.867132867132874,False,-9.0909,3.886,2,2,2,100.0,15.827839112476608,20.34346103038308,3.8333333333333295,4.1666666666666705,历史2/2次成功; 当前距低点4.17%; 最新日涨幅-9.09%; 状态confirmed_rebound; 底部未确认
231,67.37655076494839,66.11373012676547,001229,魅视科技,confirmed_rebound,2024-04-16,28.69,2024-04-16,27.85,3.016157989228007,12.74685816876121,27.455066423547798,False,-7.2721,9.8348,1,1,1,100.0,9.949302915082397,9.949302915082397,4.983842010771994,3.016157989228007,历史1/1次成功; 当前距低点3.02%; 最新日涨幅-7.27%; 状态confirmed_rebound; 底部未确认
232,66.33230227941003,61.58771520754005,688017,绿的谐波,bottom_area,2024-04-16,105.33,2024-04-16,105.18,0.1426126640045555,6.4746149458071764,29.171717171717166,False,-5.3299,1.5686,2,3,2,66.66666666666666,18.90433018711707,22.08643815201191,7.857387335995444,0.1426126640045555,历史2/3次成功; 当前距低点0.14%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
233,66.13851486454654,61.290509888287524,688020,方邦股份,confirmed_rebound,2024-04-16,23.08,2024-04-16,23.07,0.04334633723449506,13.090593844820111,30.78307830783078,False,-11.9756,1.3392,4,6,4,66.66666666666666,9.638026185567275,12.546335899629307,7.956653662765505,0.04334633723449506,历史4/6次成功; 当前距低点0.04%; 最新日涨幅-11.98%; 状态confirmed_rebound; 底部未确认
234,66.1047837097472,65.49578778820775,301413,安培龙,confirmed_rebound,2024-04-16,45.6,2024-04-16,44.05,3.5187287173666384,11.441543700340537,28.928686673120364,False,-7.4488,9.8096,1,1,1,100.0,12.78757668711657,12.78757668711657,4.481271282633362,3.5187287173666384,历史1/1次成功; 当前距低点3.52%; 最新日涨幅-7.45%; 状态confirmed_rebound; 底部未确认
235,65.01676596800138,64.84912368634251,001223,欧克科技,confirmed_rebound,2024-04-16,34.66,2024-04-16,33.37,3.8657476775546873,9.469583458195995,27.139737991266376,False,-6.1976,6.7578,1,1,1,100.0,13.56466876971609,13.56466876971609,4.134252322445313,3.8657476775546873,历史1/1次成功; 当前距低点3.87%; 最新日涨幅-6.20%; 状态confirmed_rebound; 底部未确认
236,64.98557443562696,65.21331385581587,301379,天山电子,confirmed_rebound,2024-04-16,19.93,2024-04-16,19.13,4.181913225300579,10.29796131730268,27.72950510011334,False,-6.2559,2.9924,1,1,1,100.0,19.398258115597777,19.398258115597777,3.818086774699421,4.181913225300579,历史1/1次成功; 当前距低点4.18%; 最新日涨幅-6.26%; 状态confirmed_rebound; 底部未确认
237,64.97514512667101,65.02151600331733,301567,贝隆精密,confirmed_rebound,2024-04-16,38.14,2024-04-16,36.66,4.037097654118942,15.739225313693408,29.500000000000004,False,-10.3221,18.944,1,1,1,100.0,16.59192825112107,16.59192825112107,3.9629023458810577,4.037097654118942,历史1/1次成功; 当前距低点4.04%; 最新日涨幅-10.32%; 状态confirmed_rebound; 底部未确认
238,64.53783799368786,59.92500612672378,002660,茂硕电源,confirmed_rebound,2024-04-16,6.88,2024-04-16,6.87,0.14556040756913807,13.537117903930126,31.3,False,-9.2348,7.051,2,3,2,66.66666666666666,20.21622144792876,24.71428571428572,7.854439592430862,0.14556040756913807,历史2/3次成功; 当前距低点0.15%; 最新日涨幅-9.23%; 状态confirmed_rebound; 底部未确认
239,64.44385428105062,59.670235445417234,002622,皓宸医疗,bottom_area,2024-04-16,1.73,2024-04-16,1.73,0.0,6.358381502890179,28.512396694214875,False,-9.8958,1.1118,2,3,2,66.66666666666666,19.10520848790621,20.819112627986343,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
240,64.34097078648772,59.84797809642542,688045,必易微,confirmed_rebound,2024-04-16,21.11,2024-04-16,21.06,0.23741690408357413,9.211775878442552,28.537495758398375,False,-9.087,2.4967,2,3,2,66.66666666666666,20.928075113275824,21.048975338659265,7.762583095916425,0.23741690408357413,历史2/3次成功; 当前距低点0.24%; 最新日涨幅-9.09%; 状态confirmed_rebound; 底部未确认
241,62.74770469414937,59.107988808036616,002813,路畅科技,bottom_area,2024-04-16,23.71,2024-04-16,23.5,0.8936170212765995,6.382978723404255,30.658011212747123,False,-6.9101,1.7267,2,3,2,66.66666666666666,14.778327687530107,21.23181677499226,7.106382978723401,0.8936170212765995,历史2/3次成功; 当前距低点0.89%; 最新日涨幅-6.91%; 状态bottom_area; 底部未确认
242,62.36472906278427,58.25981717383859,603123,翠微股份,confirmed_rebound,2024-04-16,6.54,2024-04-16,6.51,0.46082949308756144,9.831029185867905,28.066298342541447,False,-8.2749,2.6289,2,3,2,66.66666666666666,15.128181459201945,16.108452950558224,7.539170506912439,0.46082949308756144,历史2/3次成功; 当前距低点0.46%; 最新日涨幅-8.27%; 状态confirmed_rebound; 底部未确认
243,62.17881618399589,63.26145707934355,301321,翰博高新,confirmed_rebound,2024-04-16,11.78,2024-04-16,11.23,4.89759572573463,17.008014247551202,29.812499999999996,False,-11.4286,5.0178,1,1,1,100.0,17.67728674203493,17.67728674203493,3.1024042742653704,4.89759572573463,历史1/1次成功; 当前距低点4.90%; 最新日涨幅-11.43%; 状态confirmed_rebound; 底部未确认
244,61.859542366086536,57.89336695068078,300459,汤姆猫,confirmed_rebound,2024-04-16,3.62,2024-04-16,3.6,0.555555555555556,8.888888888888884,30.501930501930495,False,-7.888,3.6707,2,3,2,66.66666666666666,14.31917715419771,15.133531157270022,7.444444444444444,0.555555555555556,历史2/3次成功; 当前距低点0.56%; 最新日涨幅-7.89%; 状态confirmed_rebound; 底部未确认
245,61.586679043494634,57.024702818050585,002177,御银股份,confirmed_rebound,2024-04-16,3.02,2024-04-16,3.02,0.0,11.258278145695359,30.2540415704388,False,-10.119,4.0824,2,3,2,66.66666666666666,15.096968555827523,19.574468085106382,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.12%; 状态confirmed_rebound; 底部未确认
246,61.54196268921637,56.98329878631145,605255,天普股份,confirmed_rebound,2024-04-16,11.65,2024-04-16,11.65,0.0,10.987124463519308,30.447761194029848,False,-9.9691,1.8451,2,3,2,66.66666666666666,14.874366234649367,16.069142125480155,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
247,61.23546440699894,56.699504080554576,000710,贝瑞基因,confirmed_rebound,2024-04-16,6.93,2024-04-16,6.93,0.0,10.966810966810977,29.429735234215894,False,-10.0,3.9891,2,3,2,66.66666666666666,13.34858824670914,17.3469387755102,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
248,60.80764257148765,56.303372751377445,603068,博通集成,confirmed_rebound,2024-04-16,17.18,2024-04-16,17.18,0.0,10.535506402793938,30.27597402597403,False,-10.0052,2.8698,2,3,2,66.66666666666666,11.218849917799867,12.630068173663437,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
249,55.86469198323468,52.73719278898259,301512,智信精密,confirmed_rebound,2024-04-16,40.2,2024-04-16,39.8,1.005025125628155,13.819095477386936,27.305936073059367,False,-11.5706,10.8962,1,3,1,33.33333333333333,24.490950226244347,24.490950226244347,6.994974874371845,1.005025125628155,历史1/3次成功; 当前距低点1.01%; 最新日涨幅-11.57%; 状态confirmed_rebound; 底部未确认
250,54.95297164872173,51.28664148015408,688228,开普云,confirmed_rebound,2024-04-16,36.65,2024-04-16,36.5,0.4109589041095852,10.821917808219187,29.07112320248737,False,-9.8623,3.6635,1,2,1,50.0,29.80445043830074,29.80445043830074,7.5890410958904155,0.4109589041095852,历史1/2次成功; 当前距低点0.41%; 最新日涨幅-9.86%; 状态confirmed_rebound; 底部未确认
251,54.20553030587822,50.558207714109706,300593,新雷能,confirmed_rebound,2024-04-16,7.94,2024-04-16,7.91,0.37926675094817003,8.59671302149178,31.03748910200523,False,-7.7816,3.2121,1,2,1,50.0,25.499655410062033,25.499655410062033,7.620733249051829,0.37926675094817003,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-7.78%; 状态confirmed_rebound; 底部未确认
252,54.170292647058794,50.53788235294115,002239,奥特佳,bottom_area,2024-04-16,2.56,2024-04-16,2.55,0.39215686274510714,7.058823529411772,29.75206611570248,False,-6.2271,2.7144,1,2,1,50.0,15.333333333333332,15.333333333333332,7.607843137254893,0.39215686274510714,历史1/2次成功; 当前距低点0.39%; 最新日涨幅-6.23%; 状态bottom_area; 底部未确认
253,54.170097218956535,51.0148341766848,300337,银邦股份,confirmed_rebound,2024-04-16,5.73,2024-04-16,5.68,0.8802816901408576,11.267605633802827,32.86052009456266,False,-9.4787,4.225,1,2,1,50.0,34.09610983981694,34.09610983981694,7.119718309859143,0.8802816901408576,历史1/2次成功; 当前距低点0.88%; 最新日涨幅-9.48%; 状态confirmed_rebound; 底部未确认
254,53.76011263860029,49.94090322580643,300503,昊志机电,confirmed_rebound,2024-04-16,11.8,2024-04-16,11.78,0.16977928692700636,11.62988115449916,32.60869565217392,False,-9.9237,6.67,1,2,1,50.0,19.61290322580645,19.61290322580645,7.830220713072994,0.16977928692700636,历史1/2次成功; 当前距低点0.17%; 最新日涨幅-9.92%; 状态confirmed_rebound; 底部未确认
255,53.58557845433256,49.616276346604224,300753,爱朋医疗,confirmed_rebound,2024-04-16,9.71,2024-04-16,9.71,0.0,11.740473738413993,28.445099484156223,False,-12.3646,7.3409,1,2,1,50.0,28.044496487119456,28.044496487119456,8.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-12.36%; 状态confirmed_rebound; 底部未确认
256,52.080549904182476,48.8629106198291,600130,波导股份,confirmed_rebound,2024-04-16,2.94,2024-04-16,2.92,0.6849315068493157,9.246575342465754,27.722772277227726,False,-8.125,4.7534,1,2,1,50.0,20.13201320132014,20.13201320132014,7.315068493150684,0.6849315068493157,历史1/2次成功; 当前距低点0.68%; 最新日涨幅-8.12%; 状态confirmed_rebound; 底部未确认
257,50.58363465015688,49.54029963767781,300689,澄天伟业,confirmed_rebound,2024-04-16,10.94,2024-04-16,10.63,2.916274694261512,22.201317027281274,32.63624841571609,False,-13.0366,2.8796,1,2,1,50.0,11.287128712871281,11.287128712871281,5.083725305738489,2.916274694261512,历史1/2次成功; 当前距低点2.92%; 最新日涨幅-13.04%; 状态confirmed_rebound; 底部未确认
