rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.69821256154226,78.86801092308023,300545,联得装备,bottom_area,2025-04-07,25.85,2025-04-07,25.85,0.0,14.429400386847183,29.080932784636488,False,-19.9938,8.5503,4,4,4,100.0,33.43016625311952,49.416135881104026,15.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
76,75.23361113501828,69.1143448427143,688289,圣湘生物,confirmed_rebound,2025-04-07,18.54,2025-04-07,18.01,2.9428095502498475,17.157134925041643,30.890253261703748,False,-15.6889,2.6475,1,1,1,100.0,25.182530200451346,25.182530200451346,12.057190449750152,2.9428095502498475,历史1/1次成功; 当前距低点2.94%; 最新日涨幅-15.69%; 状态confirmed_rebound; 底部未确认
77,75.22916666666669,65.41666666666669,002137,实益达,bottom_area,2025-04-07,6.93,2025-04-07,6.93,0.0,3.03030303030303,27.052631578947373,False,-10.0,2.3652,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
78,75.15417221503648,65.35145410003173,300549,优德精密,confirmed_rebound,2025-04-07,16.22,2025-04-07,16.22,0.0,15.906288532675722,28.134692069118305,False,-19.9803,9.1019,3,4,3,75.0,25.142226344256674,38.963531669865645,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
79,75.10141799544418,65.30558086560364,688028,沃尔德,confirmed_rebound,2025-04-07,19.7,2025-04-07,19.7,0.0,16.14213197969543,27.918038785217707,False,-19.9838,6.4737,1,1,1,100.0,20.728929384965834,20.728929384965834,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
80,75.0110221616966,70.08594667530467,300441,鲍斯股份,confirmed_rebound,2025-04-07,8.09,2025-04-07,7.79,3.8510911424903695,16.046213093709873,31.061946902654867,False,-16.7695,5.6794,2,2,2,100.0,24.873303656896304,29.15291529152916,11.148908857509628,3.8510911424903695,历史2/2次成功; 当前距低点3.85%; 最新日涨幅-16.77%; 状态confirmed_rebound; 底部未确认
81,74.61239197394896,64.88034084691215,300753,爱朋医疗,confirmed_rebound,2025-04-07,18.85,2025-04-07,18.85,0.0,17.453580901856757,28.32699619771863,False,-19.9915,18.0992,3,4,3,75.0,22.60935939200075,28.044496487119456,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
82,74.60028880161332,66.07650086900048,300568,星源材质,confirmed_rebound,2025-04-07,8.19,2025-04-07,8.11,0.9864364981504324,18.125770653514188,32.69709543568465,False,-19.2308,5.6746,3,4,3,75.0,28.874064971954112,42.47374562427071,14.013563501849566,0.9864364981504324,历史3/4次成功; 当前距低点0.99%; 最新日涨幅-19.23%; 状态confirmed_rebound; 底部未确认
83,74.58487387868121,65.50322128038798,301314,科瑞思,confirmed_rebound,2025-04-07,28.4,2025-04-07,28.25,0.5309734513274286,18.725663716814157,30.89530332681018,False,-19.5695,8.6153,1,1,1,100.0,16.042154566744728,16.042154566744728,14.46902654867257,0.5309734513274286,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-19.57%; 状态confirmed_rebound; 底部未确认
84,74.33300316047239,68.11773522420562,688063,派能科技,confirmed_rebound,2025-04-07,34.03,2025-04-07,33.1,2.809667673716011,17.220543806646514,27.49178532311062,False,-16.6952,3.1448,1,1,1,100.0,18.19235225955968,18.19235225955968,12.190332326283988,2.809667673716011,历史1/1次成功; 当前距低点2.81%; 最新日涨幅-16.70%; 状态confirmed_rebound; 底部未确认
85,74.20480139096787,67.98702123312181,688258,卓易信息,confirmed_rebound,2025-04-07,31.95,2025-04-07,31.08,2.7992277992278027,17.37451737451737,28.221709006928407,False,-17.7606,5.2075,3,4,3,75.0,21.528282878285978,27.716894977168955,12.200772200772198,2.7992277992278027,历史3/4次成功; 当前距低点2.80%; 最新日涨幅-17.76%; 状态confirmed_rebound; 底部未确认
86,74.1710657035493,64.49657887265157,605218,伟时电子,bottom_area,2025-04-07,19.05,2025-04-07,19.05,0.0,4.461942257217837,29.103088946780797,False,-10.0142,0.908,4,6,4,66.66666666666666,28.38662476335967,42.36874236874236,15.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
87,74.14730698529412,64.47591911764707,688668,鼎通科技,confirmed_rebound,2025-04-07,35.4,2025-04-07,35.4,0.0,18.361581920903955,29.6781883194279,False,-20.0,4.4953,1,1,1,100.0,16.26838235294117,16.26838235294117,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
88,74.08805449486456,67.74120965210946,300724,捷佳伟创,confirmed_rebound,2025-04-07,50.02,2025-04-07,48.71,2.6893861630055476,17.0190925887908,28.018324220481748,False,-17.1854,4.8211,5,7,5,71.42857142857143,26.598364613160218,32.51221498371336,12.310613836994452,2.6893861630055476,历史5/7次成功; 当前距低点2.69%; 最新日涨幅-17.19%; 状态confirmed_rebound; 底部未确认
89,74.03923990399298,64.38194774260259,002600,领益智造,bottom_area,2025-04-07,7.6,2025-04-07,7.6,0.0,0.5263157894736847,27.27272727272727,False,-9.9526,0.5522,4,6,4,66.66666666666666,27.770328365246925,38.59060402684564,15.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
90,73.99798947224122,64.3460778019489,300486,东杰智能,confirmed_rebound,2025-04-07,5.36,2025-04-07,5.36,0.0,17.53731343283581,30.92783505154639,False,-20.0,4.5946,3,4,3,75.0,19.73697742983275,21.839080459770123,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
91,73.9925274281086,64.55978744368907,300480,光力科技,confirmed_rebound,2025-04-07,11.05,2025-04-07,11.03,0.18132366273799955,18.857660924750682,29.56577266922095,False,-19.8695,5.5654,4,6,4,66.66666666666666,28.906122193898153,39.69465648854962,14.818676337262,0.18132366273799955,历史4/6次成功; 当前距低点0.18%; 最新日涨幅-19.87%; 状态confirmed_rebound; 底部未确认
92,73.92565968289922,64.28318233295585,300475,香农芯创,confirmed_rebound,2025-04-07,27.17,2025-04-07,27.17,0.0,17.372101582627895,28.00741918388977,False,-19.9941,8.8178,1,1,1,100.0,15.232163080407707,15.232163080407707,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
93,73.8813475,64.24465000000001,688162,巨一科技,confirmed_rebound,2025-04-07,20.26,2025-04-07,20.26,0.0,16.831194471865746,32.802653399668316,False,-20.0158,4.5897,1,1,1,100.0,15.024999999999993,15.024999999999993,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态confirmed_rebound; 底部未确认
94,73.5521043457628,64.92424101698097,300464,星徽股份,confirmed_rebound,2025-04-07,3.77,2025-04-07,3.74,0.8021390374331497,17.379679144385012,28.761904761904756,False,-19.2719,3.6235,3,4,3,75.0,20.419989367357793,23.68421052631579,14.19786096256685,0.8021390374331497,历史3/4次成功; 当前距低点0.80%; 最新日涨幅-19.27%; 状态confirmed_rebound; 底部未确认
95,72.83811468306686,63.3374910287538,002681,奋达科技,bottom_area,2025-04-07,6.51,2025-04-07,6.51,0.0,3.6866359447004644,28.85245901639345,False,-9.9585,2.6128,2,3,2,66.66666666666666,38.82163635530716,46.084337349397586,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
96,72.80853941478189,66.18958128616536,300393,中来股份,confirmed_rebound,2025-04-07,4.73,2025-04-07,4.62,2.3809523809523876,18.83116883116883,28.482972136222905,False,-18.1661,3.8525,4,6,4,66.66666666666666,24.792935742312604,36.516853932584276,12.619047619047613,2.3809523809523876,历史4/6次成功; 当前距低点2.38%; 最新日涨幅-18.17%; 状态confirmed_rebound; 底部未确认
97,72.54226750690445,63.080232614699526,002045,国光电器,bottom_area,2025-04-07,14.15,2025-04-07,14.15,0.0,0.9893992932862106,27.806122448979597,False,-9.9873,1.6007,5,8,5,62.5,29.799637713438376,40.89958158995815,15.0,0.0,历史5/8次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
98,72.50102566188045,63.044370140765615,603353,和顺石油,bottom_area,2025-04-07,15.34,2025-04-07,15.34,0.0,1.1734028683181206,28.684332868433295,False,-9.9765,1.4881,4,6,4,66.66666666666666,20.579050936015864,27.079174983366617,15.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
99,72.46774033473547,63.015426378030845,605155,西大门,bottom_area,2025-04-07,10.86,2025-04-07,10.86,0.0,5.524861878453052,31.30929791271348,False,-10.0249,2.8851,2,3,2,66.66666666666666,37.09010597507621,57.16054477919933,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
100,72.45768181519188,63.006679839297284,000829,天音控股,bottom_area,2025-04-07,9.61,2025-04-07,9.61,0.0,5.098855359001043,30.76368876080692,False,-10.0187,1.7887,3,5,3,60.0,34.820859351060705,46.4765100671141,15.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
101,72.44894889085411,62.999085992047064,002178,延华智能,bottom_area,2025-04-07,5.55,2025-04-07,5.55,0.0,4.504504504504505,32.64563106796117,False,-10.0486,2.3821,4,6,4,66.66666666666666,20.335587770862393,29.076086956521735,15.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态bottom_area; 底部未确认
102,72.03221337287573,65.11458984264586,688151,华强科技,confirmed_rebound,2025-04-07,15.23,2025-04-07,14.92,2.077747989276143,16.28686327077749,28.269230769230774,False,-15.4828,3.7704,2,3,2,66.66666666666666,31.9633795243483,32.022471910112344,12.922252010723856,2.077747989276143,历史2/3次成功; 当前距低点2.08%; 最新日涨幅-15.48%; 状态confirmed_rebound; 底部未确认
103,72.02200234477006,66.69081216649147,301371,敷尔佳,confirmed_rebound,2025-04-07,29.46,2025-04-07,28.5,3.3684210526315814,19.19298245614035,27.425515660809786,False,-15.6116,5.0905,3,4,3,75.0,21.53662455102946,25.879396984924636,11.631578947368418,3.3684210526315814,历史3/4次成功; 当前距低点3.37%; 最新日涨幅-15.61%; 状态confirmed_rebound; 底部未确认
104,71.65211028083118,62.749716643588584,688251,井松智能,bottom_area,2025-04-07,15.87,2025-04-07,15.81,0.3795066413662158,14.800759013282718,30.044247787610622,False,-19.6862,4.9764,2,3,2,66.66666666666666,28.05551139374669,39.7972972972973,14.620493358633786,0.3795066413662158,历史2/3次成功; 当前距低点0.38%; 最新日涨幅-19.69%; 状态bottom_area; 底部未确认
105,71.39478734549203,64.7070387372113,688070,纵横股份,confirmed_rebound,2025-04-07,35.03,2025-04-07,34.27,2.2176831047563406,19.929967901955056,31.66500498504486,False,-17.0888,1.9148,3,5,3,60.0,29.265356000299764,34.23295454545453,12.782316895243659,2.2176831047563406,历史3/5次成功; 当前距低点2.22%; 最新日涨幅-17.09%; 状态confirmed_rebound; 底部未确认
106,71.37643309799806,62.613472772992765,688115,思林杰,confirmed_rebound,2025-04-07,29.96,2025-04-07,29.82,0.46948356807511926,23.40710932260227,31.683848797250857,False,-19.6352,2.4235,4,6,4,66.66666666666666,21.974347535147153,29.567723342939473,14.53051643192488,0.46948356807511926,历史4/6次成功; 当前距低点0.47%; 最新日涨幅-19.64%; 状态confirmed_rebound; 底部未确认
107,70.98069286685721,61.722341623354104,688183,生益电子,bottom_area,2025-04-07,21.77,2025-04-07,21.77,0.0,11.62149747358751,31.063964534515513,False,-19.9926,2.4466,2,3,2,66.66666666666666,30.138037401545326,34.030631303698186,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
108,70.2649318374259,61.099940728196444,603131,上海沪工,bottom_area,2025-04-07,15.72,2025-04-07,15.72,0.0,6.043256997455478,27.15477293790546,False,-10.0172,2.2607,3,5,3,60.0,24.56957380750776,30.158730158730158,15.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
109,70.18853487938766,61.03350859077188,605080,浙江自然,bottom_area,2025-04-07,24.8,2025-04-07,24.8,0.0,0.0,28.899082568807344,False,-9.9819,0.1872,2,3,2,66.66666666666666,26.434634000565666,32.53424657534248,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
110,70.05862899896802,60.92054695562437,600255,鑫科材料,bottom_area,2025-04-07,3.03,2025-04-07,3.03,0.0,3.960396039603964,27.51196172248804,False,-10.089,3.1044,2,3,2,66.66666666666666,25.827313381492946,35.55555555555555,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
111,70.03192083394394,60.89732246429909,002119,康强电子,bottom_area,2025-04-07,14.45,2025-04-07,14.45,0.0,2.7681660899654004,28.287841191067,False,-10.0249,3.0249,2,3,2,66.66666666666666,25.702450524905423,34.84698914116485,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
112,70.01133320705527,60.87942018004807,300613,富瀚微,confirmed_rebound,2025-04-07,43.83,2025-04-07,43.83,0.0,19.119324663472515,32.662467352895995,False,-20.0037,4.2541,2,3,2,66.66666666666666,35.82125544828709,52.08163265306121,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
113,69.96237567000452,60.83684840869958,300389,艾比森,confirmed_rebound,2025-04-07,8.8,2025-04-07,8.8,0.0,18.295454545454536,28.10457516339869,False,-20.0,3.6401,2,3,2,66.66666666666666,35.59237495716625,56.07985480943739,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
114,69.81828738805417,63.49480072148569,688078,龙软科技,confirmed_rebound,2025-04-07,26.87,2025-04-07,26.24,2.400914634146351,17.073170731707318,32.71794871794872,False,-18.0793,2.4344,3,5,3,60.0,24.99401122225466,29.719161038037694,12.599085365853648,2.400914634146351,历史3/5次成功; 当前距低点2.40%; 最新日涨幅-18.08%; 状态confirmed_rebound; 底部未确认
115,69.55267822465058,66.32179832753816,688249,晶合集成,confirmed_rebound,2025-04-07,18.68,2025-04-07,17.8,4.943820224719095,17.303370786516844,29.224652087475146,False,-14.7421,2.2848,1,1,1,100.0,34.69735720375107,34.69735720375107,10.056179775280905,4.943820224719095,历史1/1次成功; 当前距低点4.94%; 最新日涨幅-14.74%; 状态confirmed_rebound; 底部未确认
116,69.31506713087242,62.43263230182692,688262,国芯科技,confirmed_rebound,2025-04-07,22.71,2025-04-07,22.29,1.884253028263803,18.438761776581426,29.57345971563981,False,-18.4853,4.9176,3,6,3,50.0,34.616823689615,42.05186020293122,13.115746971736197,1.884253028263803,历史3/6次成功; 当前距低点1.88%; 最新日涨幅-18.49%; 状态confirmed_rebound; 底部未确认
117,69.18977157055441,60.16501875700384,002085,万丰奥威,bottom_area,2025-04-07,15.4,2025-04-07,15.4,0.0,4.935064935064934,27.97006548175865,False,-9.9942,1.8093,2,3,2,66.66666666666666,21.76533381901704,27.236737925574023,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
118,69.18156725682884,60.15788457115552,600933,爱柯迪,bottom_area,2025-04-07,14.45,2025-04-07,14.45,0.0,3.806228373702427,31.839622641509436,False,-9.9688,0.9257,2,3,2,66.66666666666666,21.726977981122847,24.722838137472287,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
119,69.11613225194608,60.100984566909645,688005,容百科技,confirmed_rebound,2025-04-07,18.08,2025-04-07,18.08,0.0,18.086283185840728,28.95874263261297,False,-20.0,4.5899,3,5,3,60.0,29.41389552101958,38.76758854924795,15.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
120,69.03331914061042,61.336528936037006,300631,久吾高科,confirmed_rebound,2025-04-07,17.54,2025-04-07,17.34,1.1534025374855783,19.72318339100347,27.020202020202028,False,-19.0959,3.3441,2,4,2,50.0,19.764982373678023,23.04347826086956,13.84659746251442,1.1534025374855783,历史2/4次成功; 当前距低点1.15%; 最新日涨幅-19.10%; 状态confirmed_rebound; 底部未确认
121,68.93076424947778,59.939794999545896,688025,杰普特,bottom_area,2025-04-07,41.47,2025-04-07,41.47,0.0,13.576079093320478,29.711864406779664,False,-20.0039,5.1044,2,3,2,66.66666666666666,20.554453402576446,23.866292660121555,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
122,68.90185100546557,59.91465304823094,300577,开润股份,bottom_area,2025-04-07,17.71,2025-04-07,17.71,0.0,11.744776962168256,28.44444444444444,False,-20.009,3.5618,2,3,2,66.66666666666666,20.419281621313225,23.626373626373624,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态bottom_area; 底部未确认
123,68.63067711033989,59.678849661165124,002112,三变科技,bottom_area,2025-04-07,12.63,2025-04-07,12.63,0.0,3.167062549485341,27.288428324697755,False,-9.9786,2.0584,2,3,2,66.66666666666666,19.151521475798162,21.8550106609808,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
124,68.57353447670144,64.6781168924573,300722,新余国科,confirmed_rebound,2025-04-07,23.71,2025-04-07,22.72,4.357394366197192,18.04577464788733,27.85011114639568,False,-14.3425,3.3859,5,7,5,71.42857142857143,30.57667613802475,45.90377113133938,10.642605633802807,4.357394366197192,历史5/7次成功; 当前距低点4.36%; 最新日涨幅-14.34%; 状态confirmed_rebound; 底部未确认
125,68.56259431670178,62.25677194699344,688339,亿华通,confirmed_rebound,2025-04-07,19.42,2025-04-07,18.98,2.3182297154899962,15.542676501580607,28.078817733990146,False,-15.3813,4.2836,3,6,3,50.0,38.99105214145499,76.30996309963099,12.681770284510002,2.3182297154899962,历史3/6次成功; 当前距低点2.32%; 最新日涨幅-15.38%; 状态confirmed_rebound; 底部未确认
126,68.52946753270326,59.59084133278545,301321,翰博高新,bottom_area,2025-04-07,11.58,2025-04-07,11.58,0.0,14.680483592400684,29.51917224589166,False,-20.0276,5.2794,2,3,2,66.66666666666666,18.67835841999342,19.679430097951904,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态bottom_area; 底部未确认
127,68.0022402053251,59.13238278723922,000034,神州数码,bottom_area,2025-04-07,36.35,2025-04-07,36.35,0.0,6.685006877579092,27.805362462760673,False,-10.0025,2.9829,2,3,2,66.66666666666666,16.213527529960025,16.910866910866908,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
128,67.92704197204644,59.06699301917082,002036,联创电子,bottom_area,2025-04-07,9.86,2025-04-07,9.86,0.0,4.259634888438133,27.92397660818714,False,-9.9543,2.7449,3,6,3,50.0,35.30641408156359,67.13178294573642,15.0,0.0,历史3/6次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
129,67.897636569762,59.04142310414087,688097,博众精工,bottom_area,2025-04-07,21.96,2025-04-07,21.96,0.0,14.981785063752273,31.652661064425775,False,-20.0,2.7079,2,4,2,50.0,35.16894142011219,36.461661341853045,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
130,67.6978612082559,58.867705398483395,002786,银宝山新,bottom_area,2025-04-07,8.09,2025-04-07,8.09,0.0,5.067985166872684,28.910369068541307,False,-10.0111,1.893,4,7,4,57.14285714285714,18.758784784472958,22.074688796680498,15.0,0.0,历史4/7次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
131,67.68376845148586,59.8244747144849,688357,建龙微纳,bottom_area,2025-04-07,21.93,2025-04-07,21.74,0.87396504139835,14.995400183992649,28.697933748770087,False,-15.0,2.1727,4,7,4,57.14285714285714,22.35776118441781,31.65083135391925,14.126034958601648,0.87396504139835,历史4/7次成功; 当前距低点0.87%; 最新日涨幅-15.00%; 状态bottom_area; 底部未确认
132,67.09098873502911,58.33999020437315,300342,天银机电,confirmed_rebound,2025-04-07,13.46,2025-04-07,13.46,0.0,17.979197622585435,31.64042661249365,False,-20.0238,6.7209,3,5,3,60.0,19.9461838944793,26.68539325842696,15.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态confirmed_rebound; 底部未确认
133,67.00586167288385,62.73596946761108,300401,花园生物,confirmed_rebound,2025-04-07,12.07,2025-04-07,11.61,3.9621016365202486,17.657192075796736,28.685503685503694,False,-15.0,4.746,2,3,2,66.66666666666666,42.273626517261164,54.995801847187245,11.037898363479751,3.9621016365202486,历史2/3次成功; 当前距低点3.96%; 最新日涨幅-15.00%; 状态confirmed_rebound; 底部未确认
134,66.76817124465924,58.059279343181956,002265,建设工业,bottom_area,2025-04-07,18.62,2025-04-07,18.62,0.0,5.209452201933399,29.92096349266089,False,-10.0048,1.6684,3,6,3,50.0,29.888598619257817,41.46981627296587,15.0,0.0,历史3/6次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
135,66.67772873861978,59.26039981756044,688092,爱科科技,confirmed_rebound,2025-04-07,18.18,2025-04-07,17.97,1.1686143572621084,15.470228158041188,28.062449959967978,False,-17.062,2.5568,1,2,1,50.0,42.12279866730127,42.12279866730127,13.831385642737892,1.1686143572621084,历史1/2次成功; 当前距低点1.17%; 最新日涨幅-17.06%; 状态confirmed_rebound; 底部未确认
136,66.56451963179734,57.8821909841716,300615,欣天科技,confirmed_rebound,2025-04-07,9.97,2025-04-07,9.97,0.0,19.658976930792367,29.788732394366193,False,-19.9839,6.9347,2,3,2,66.66666666666666,19.707119986585653,24.306326304106545,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
137,66.23129317491019,57.592428847748,600405,动力源,bottom_area,2025-04-07,4.38,2025-04-07,4.38,0.0,4.566210045662104,29.354838709677423,False,-10.0616,2.6827,2,4,2,50.0,27.37864971907524,32.90043290043289,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态bottom_area; 底部未确认
138,66.20104113831887,60.079084279222506,688355,明志科技,confirmed_rebound,2025-04-07,14.75,2025-04-07,14.42,2.288488210818308,19.694868238557568,29.486552567237162,False,-18.0556,1.7219,2,4,2,50.0,26.91848064456046,35.08474576271185,12.71151178918169,2.288488210818308,历史2/4次成功; 当前距低点2.29%; 最新日涨幅-18.06%; 状态confirmed_rebound; 底部未确认
139,66.17883540984649,57.546813399866515,002326,永太科技,bottom_area,2025-04-07,9.29,2025-04-07,9.29,0.0,6.458557588805183,32.68115942028986,False,-9.9806,2.4083,2,4,2,50.0,27.133405375626396,29.837587006960554,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
140,66.09159414046636,62.15800863149802,688136,科兴制药,confirmed_rebound,2025-04-07,22.81,2025-04-07,21.89,4.202832343535853,18.775696665143897,27.03333333333333,False,-16.0162,4.2617,2,3,2,66.66666666666666,42.117202731683314,60.65012831479899,10.797167656464147,4.202832343535853,历史2/3次成功; 当前距低点4.20%; 最新日涨幅-16.02%; 状态confirmed_rebound; 底部未确认
141,65.59789991938474,57.04165210381282,300620,光库科技,confirmed_rebound,2025-04-07,35.44,2025-04-07,35.44,0.0,16.337471783295708,28.05521721477873,False,-20.0,3.5351,4,7,4,57.14285714285714,19.156347716351608,22.444343480236245,15.0,0.0,历史4/7次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
142,65.555005604334,57.00435269942088,600130,波导股份,bottom_area,2025-04-07,2.81,2025-04-07,2.81,0.0,7.829181494661913,27.01298701298701,False,-9.9359,2.6977,2,4,2,50.0,24.216949996886484,28.301886792452823,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
143,65.52524354287216,56.9784726459758,002759,天际股份,bottom_area,2025-04-07,6.84,2025-04-07,6.84,0.0,6.286549707602335,28.15126050420168,False,-10.0,2.0585,2,4,2,50.0,24.07780992460108,27.166666666666668,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
144,65.51562084368106,60.77515848207889,300474,景嘉微,confirmed_rebound,2025-04-07,64.5,2025-04-07,62.34,3.464870067372468,19.85883862688482,32.9244673983215,False,-17.1803,6.105,3,6,3,50.0,45.080979761764084,59.857142857142854,11.535129932627532,3.464870067372468,历史3/6次成功; 当前距低点3.46%; 最新日涨幅-17.18%; 状态confirmed_rebound; 底部未确认
145,65.31417869738223,60.569562934203006,300639,凯普生物,confirmed_rebound,2025-04-07,4.8,2025-04-07,4.64,3.448275862068969,19.181034482758637,29.803328290468993,False,-16.8111,2.5602,3,5,3,60.0,22.105547847958288,33.27433628318583,11.55172413793103,3.448275862068969,历史3/5次成功; 当前距低点3.45%; 最新日涨幅-16.81%; 状态confirmed_rebound; 底部未确认
146,64.63628238542242,56.20546294384559,688259,创耀科技,bottom_area,2025-04-07,34.99,2025-04-07,34.99,0.0,13.80394398399542,27.55693581780537,False,-20.0046,5.9799,3,6,3,50.0,19.921843784116007,22.000256114739393,15.0,0.0,历史3/6次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
147,64.21910959854867,56.057464420162326,300365,恒华科技,confirmed_rebound,2025-04-07,4.88,2025-04-07,4.87,0.20533880903490323,18.480492813141673,30.32904148783977,False,-19.8686,4.5053,2,4,2,50.0,19.600198412698408,20.0892857142857,14.794661190965098,0.20533880903490323,历史2/4次成功; 当前距低点0.21%; 最新日涨幅-19.87%; 状态confirmed_rebound; 底部未确认
148,63.940000000000005,55.60000000000001,002426,胜利精密,bottom_area,2025-04-07,2.73,2025-04-07,2.73,0.0,4.029304029304025,30.17902813299233,False,-9.901,2.1342,1,2,1,50.0,51.31578947368419,51.31578947368419,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
149,63.93139490158309,55.59251730572443,002044,美年健康,bottom_area,2025-04-07,5.12,2025-04-07,5.12,0.0,5.468750000000004,29.958960328317367,False,-10.0176,2.3592,2,4,2,50.0,16.62643712755071,18.108108108108105,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
150,63.11440495975385,57.517185881295966,300648,星云股份,bottom_area,2025-04-07,21.22,2025-04-07,20.7,2.5120772946859886,14.782608695652186,29.687500000000007,False,-15.5255,6.2263,3,7,3,42.857142857142854,21.14673947178195,26.78362573099414,12.487922705314011,2.5120772946859886,历史3/7次成功; 当前距低点2.51%; 最新日涨幅-15.53%; 状态bottom_area; 底部未确认
