rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.93589981918825,84.45457943232695,603348,文灿股份,bottom_area,2024-01-24,28.25,2024-01-24,27.3,3.4798534798534773,5.274725274725267,32.923832923832926,False,0.284,1.1356,4,4,4,100.0,21.33680304512298,31.539888682745836,6.520146520146524,3.4798534798534773,历史4/4次成功; 当前距低点3.48%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
148,60.71942658563845,59.07541666666667,688319,欧林生物,bottom_area,2024-01-24,11.93,2024-01-24,11.52,3.559027777777779,7.465277777777788,28.447204968944106,False,-1.8107,1.038,1,2,1,50.0,58.333333333333336,58.333333333333336,6.440972222222221,3.559027777777779,历史1/2次成功; 当前距低点3.56%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
149,59.60996445751853,57.33922948456773,000860,顺鑫农业,bottom_area,2024-01-24,18.08,2024-01-24,17.56,2.961275626423688,5.06833712984055,32.04334365325078,False,0.4444,1.3403,1,2,1,50.0,10.865257595772784,10.865257595772784,7.038724373576312,2.961275626423688,历史1/2次成功; 当前距低点2.96%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
150,59.58046635209612,58.63839187448874,300572,安车检测,bottom_area,2024-01-24,12.76,2024-01-24,12.25,4.163265306122447,5.959183673469391,32.98687089715536,False,-0.3125,2.5843,2,4,2,50.0,21.723853615311352,31.306715063520883,5.836734693877553,4.163265306122447,历史2/4次成功; 当前距低点4.16%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
151,58.0326247852278,56.3568228746015,002007,华兰生物,bottom_area,2024-01-24,18.53,2024-01-23,17.91,3.4617532104969344,4.131769960915681,27.046843177189412,False,0.2706,0.5435,1,2,1,50.0,11.718388142658643,11.718388142658643,6.5382467895030665,3.4617532104969344,历史1/2次成功; 当前距低点3.46%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
152,57.83063052708555,56.98613716903835,301512,智信精密,bottom_area,2024-01-24,49.8,2024-01-24,47.78,4.2277103390539885,6.843867727082453,28.225927595012763,False,0.1811,9.6165,1,2,1,50.0,24.490950226244347,24.490950226244347,5.7722896609460115,4.2277103390539885,历史1/2次成功; 当前距低点4.23%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
153,57.41930554283098,55.90827118644069,300657,弘信电子,bottom_area,2024-01-24,15.54,2024-01-24,15.0,3.5999999999999943,6.000000000000003,32.58426966292135,False,-1.2706,2.1969,1,2,1,50.0,33.47457627118643,33.47457627118643,6.400000000000006,3.5999999999999943,历史1/2次成功; 当前距低点3.60%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
154,56.765390029059276,56.49655881980517,688026,洁特生物,bottom_area,2024-01-24,13.45,2024-01-24,12.84,4.7507788161993725,7.009345794392526,27.00397953382604,False,-0.6647,1.8242,2,4,2,50.0,17.41040064913842,20.423991726990696,5.2492211838006275,4.7507788161993725,历史2/4次成功; 当前距低点4.75%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
155,56.55970836355807,55.86144035906969,002655,共达电声,bottom_area,2024-01-24,10.08,2024-01-24,9.66,4.347826086956521,5.175983436853001,30.20231213872832,False,1.3065,1.8705,1,2,1,50.0,19.91657977059437,19.91657977059437,5.652173913043479,4.347826086956521,历史1/2次成功; 当前距低点4.35%; 最新日涨幅1.31%; 状态bottom_area; 底部未确认
156,55.65524018389596,54.84449546827794,300512,中亚股份,bottom_area,2024-01-24,6.9,2024-01-23,6.62,4.229607250755291,5.740181268882173,27.808069792802613,False,2.3739,1.0832,1,2,1,50.0,12.999999999999995,12.999999999999995,5.77039274924471,4.229607250755291,历史1/2次成功; 当前距低点4.23%; 最新日涨幅2.37%; 状态bottom_area; 底部未确认
157,55.63193611920923,55.43395769885616,603015,弘讯科技,bottom_area,2024-01-24,7.84,2024-01-24,7.48,4.812834224598923,5.882352941176464,28.283796740172573,False,0.5128,2.3111,1,2,1,50.0,23.318385650224208,23.318385650224208,5.187165775401077,4.812834224598923,历史1/2次成功; 当前距低点4.81%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
158,55.56917696662988,55.17506932856868,002559,亚威股份,bottom_area,2024-01-24,8.82,2024-01-24,8.43,4.626334519572961,4.86358244365362,27.825342465753426,False,0.8,5.4804,1,2,1,50.0,19.640387275242045,19.640387275242045,5.37366548042704,4.626334519572961,历史1/2次成功; 当前距低点4.63%; 最新日涨幅0.80%; 状态bottom_area; 底部未确认
159,54.91120134675456,52.99973547708905,300702,天宇股份,bottom_area,2024-01-24,17.08,2024-01-24,16.56,3.140096618357486,5.857487922705329,31.5702479338843,False,-0.5242,1.1856,1,2,1,50.0,12.199762187871588,12.199762187871588,6.859903381642515,3.140096618357486,历史1/2次成功; 当前距低点3.14%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
160,54.79330001469333,54.132697603263665,002799,环球印务,bottom_area,2024-01-24,8.85,2024-01-23,8.48,4.363207547169802,4.363207547169802,30.662305805396567,False,1.7241,1.9636,1,2,1,50.0,10.810810810810821,10.810810810810821,5.636792452830199,4.363207547169802,历史1/2次成功; 当前距低点4.36%; 最新日涨幅1.72%; 状态bottom_area; 底部未确认
161,53.42342406072721,53.09160155103324,300655,晶瑞电材,bottom_area,2024-01-24,7.84,2024-01-24,7.49,4.672897196261677,6.275033377837112,29.13907284768212,False,-0.3812,1.5123,1,2,1,50.0,31.482834185536895,31.482834185536895,5.327102803738323,4.672897196261677,历史1/2次成功; 当前距低点4.67%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
162,53.23161954903838,52.096656671551024,688348,昱能科技,bottom_area,2024-01-24,98.0,2024-01-24,94.35,3.868574456809757,8.044515103338638,28.776326715482753,False,-2.5167,3.2868,1,2,1,50.0,16.27422813482398,16.27422813482398,6.131425543190243,3.868574456809757,历史1/2次成功; 当前距低点3.87%; 最新日涨幅-2.52%; 状态bottom_area; 底部未确认
163,52.56256288284748,50.29192021636244,688121,卓然股份,bottom_area,2024-01-24,16.08,2024-01-24,15.66,2.6819923371647394,5.363984674329501,29.617977528089888,False,-1.4102,2.3819,1,3,1,33.33333333333333,11.470588235294118,11.470588235294118,7.318007662835262,2.6819923371647394,历史1/3次成功; 当前距低点2.68%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
164,52.49031029600539,50.093079407863804,601633,长城汽车,bottom_area,2024-01-24,22.15,2024-01-24,21.6,2.546296296296283,5.092592592592583,30.990415335463258,False,-1.5993,0.3242,1,4,1,25.0,10.12706969580286,10.12706969580286,7.453703703703718,2.546296296296283,历史1/4次成功; 当前距低点2.55%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
165,45.742725171707946,45.52634520400829,688229,博睿数据,bottom_area,2024-01-24,36.82,2024-01-24,35.15,4.751066856330019,7.766714082503567,27.64512144915603,False,-1.4981,2.2152,1,3,1,33.33333333333333,11.21206614573869,11.21206614573869,5.248933143669982,4.751066856330019,历史1/3次成功; 当前距低点4.75%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
