rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.45400000000001,80.05,000957,中通客车,confirmed_rebound,2024-02-05,6.02,2024-02-05,6.02,0.0,11.129568106312307,29.009433962264158,False,-10.0149,2.7516,4,4,4,100.0,101.48868676450815,354.54545454545456,8.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
74,78.6058418494689,77.1612662806352,605286,同力天启,confirmed_rebound,2024-02-05,17.99,2024-02-05,17.46,3.0355097365406505,10.080183276059552,30.271565495207664,False,-7.268,9.3004,4,4,4,100.0,19.581873548106827,30.46080191502094,4.964490263459349,3.0355097365406505,历史4/4次成功; 当前距低点3.04%; 最新日涨幅-7.27%; 状态confirmed_rebound; 底部未确认
75,78.46200000000002,72.65,000151,中成股份,bottom_area,2024-02-05,9.67,2024-02-05,9.67,0.0,7.032057911065147,31.46704464918497,False,-9.9628,9.5604,1,1,1,100.0,191.97080291970806,191.97080291970806,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
76,78.43183344676865,76.7995880104996,688225,亚信安全,confirmed_rebound,2024-02-05,11.33,2024-02-05,11.01,2.906448683015443,15.349682107175292,31.401869158878508,False,-11.8288,0.8181,4,4,4,100.0,16.05532799878933,21.557788944723633,5.093551316984557,2.906448683015443,历史4/4次成功; 当前距低点2.91%; 最新日涨幅-11.83%; 状态confirmed_rebound; 底部未确认
77,78.42820218475994,72.61870572662957,000619,海螺新材,confirmed_rebound,2024-02-05,4.46,2024-02-05,4.46,0.0,11.659192825112118,31.278890600924502,False,-9.899,4.2322,3,3,3,100.0,26.71347164854606,32.01692524682651,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态confirmed_rebound; 底部未确认
78,78.35211027879471,72.54825025814324,600135,乐凯胶片,confirmed_rebound,2024-02-05,5.24,2024-02-05,5.24,0.0,10.305343511450381,29.093369418132603,False,-9.9656,1.9822,2,2,2,100.0,43.00134547388843,56.981132075471706,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
79,78.32680925023622,76.91624298379432,605266,健之佳,confirmed_rebound,2024-02-05,44.19,2024-02-05,42.88,3.0550373134328246,8.302238805970138,32.333911945715634,False,-3.452,0.852,4,4,4,100.0,18.503914292586888,33.154615273148806,4.944962686567175,3.0550373134328246,历史4/4次成功; 当前距低点3.06%; 最新日涨幅-3.45%; 状态confirmed_rebound; 底部未确认
80,78.26700977169628,72.46945349231136,605208,永茂泰,confirmed_rebound,2024-02-05,5.9,2024-02-05,5.9,0.0,11.016949152542363,31.949250288350626,False,-10.061,3.1923,3,3,3,100.0,25.911040281243864,46.887631366208595,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
81,78.26672854758537,72.46919309961608,002585,双星新材,confirmed_rebound,2024-02-05,5.04,2024-02-05,5.04,0.0,12.896825396825404,29.411764705882348,False,-10.0,2.7785,3,3,3,100.0,25.909640320516548,56.338028169014066,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
82,78.24975344262295,72.45347540983606,002636,金安国纪,confirmed_rebound,2024-02-05,5.4,2024-02-05,5.4,0.0,11.296296296296285,29.961089494163417,False,-10.0,1.3756,2,2,2,100.0,42.49180327868853,69.0,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
83,78.2198429456224,72.42578050520592,002551,尚荣医疗,confirmed_rebound,2024-02-05,2.63,2024-02-05,2.63,0.0,11.02661596958175,31.510416666666668,False,-9.9315,3.4291,3,3,3,100.0,25.676239275300635,52.61780104712043,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态confirmed_rebound; 底部未确认
84,78.18861436653995,72.69666900767331,000430,张家界,confirmed_rebound,2024-02-05,4.67,2024-02-05,4.66,0.214592274678107,10.515021459227473,30.75780089153046,False,-9.8456,4.0754,2,2,2,100.0,34.17171717171716,53.99999999999999,7.7854077253218925,0.214592274678107,历史2/2次成功; 当前距低点0.21%; 最新日涨幅-9.85%; 状态confirmed_rebound; 底部未确认
85,78.17125595682054,73.04226903991142,000153,丰原药业,confirmed_rebound,2024-02-05,6.38,2024-02-05,6.35,0.47244094488189375,10.866141732283472,27.262313860252014,False,-9.6317,3.8375,3,3,3,100.0,22.52384082925873,39.18305597579423,7.527559055118107,0.47244094488189375,历史3/3次成功; 当前距低点0.47%; 最新日涨幅-9.63%; 状态confirmed_rebound; 底部未确认
86,78.10086551336732,73.93494790294511,000799,酒鬼酒,confirmed_rebound,2024-02-05,52.76,2024-02-05,52.16,1.1503067484662604,8.32055214723927,27.816219208414072,False,-8.2435,2.7851,2,2,2,100.0,12.460469298108508,14.685314685314685,6.84969325153374,1.1503067484662604,历史2/2次成功; 当前距低点1.15%; 最新日涨幅-8.24%; 状态confirmed_rebound; 底部未确认
87,78.09120068409143,72.30666730008465,603333,尚纬股份,confirmed_rebound,2024-02-05,3.86,2024-02-05,3.86,0.0,10.62176165803108,32.39929947460596,False,-10.0233,4.6567,3,3,3,100.0,25.03584569937982,47.19626168224298,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
88,78.08520427623671,75.68521995161035,002240,盛新锂能,confirmed_rebound,2024-02-05,17.66,2024-02-05,17.25,2.3768115942028993,8.927536231884053,28.363787375415278,False,-7.3938,2.6604,3,3,3,100.0,20.23844293759655,33.42198581560282,5.6231884057971016,2.3768115942028993,历史3/3次成功; 当前距低点2.38%; 最新日涨幅-7.39%; 状态confirmed_rebound; 底部未确认
89,78.01069093717763,75.36009450959862,000767,晋控电力,confirmed_rebound,2024-02-05,2.32,2024-02-05,2.27,2.2026431718061596,11.453744493392062,27.243589743589748,False,-7.2,1.1792,3,3,3,100.0,16.35548893180996,22.22222222222223,5.79735682819384,2.2026431718061596,历史3/3次成功; 当前距低点2.20%; 最新日涨幅-7.20%; 状态confirmed_rebound; 底部未确认
90,77.94810138398915,72.1741679481381,002676,顺威股份,confirmed_rebound,2024-02-05,3.19,2024-02-05,3.19,0.0,10.344827586206899,27.002288329519452,False,-9.887,2.3283,3,3,3,100.0,24.323483592140306,39.33333333333333,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.89%; 状态confirmed_rebound; 底部未确认
91,77.92653419680103,72.15419833037132,002796,世嘉科技,confirmed_rebound,2024-02-05,7.24,2024-02-05,7.24,0.0,11.049723756906062,29.57198443579766,False,-9.9502,2.2811,3,3,3,100.0,24.21612005575977,36.33841886269071,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
92,77.92202359056107,73.53164627170418,300420,五洋自控,confirmed_rebound,2024-02-05,2.05,2024-02-05,2.03,0.9852216748768483,12.315270935960593,27.240143369175634,False,-10.8696,2.2445,5,5,5,100.0,14.773933819480561,22.666666666666657,7.014778325123151,0.9852216748768483,历史5/5次成功; 当前距低点0.99%; 最新日涨幅-10.87%; 状态confirmed_rebound; 底部未确认
93,77.90488816631131,72.1341557095475,603286,日盈电子,bottom_area,2024-02-05,15.49,2024-02-05,15.49,0.0,7.811491284699801,27.413308341143388,False,-9.9942,2.0472,3,3,3,100.0,13.893310266384404,16.874999999999986,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
94,77.89692227772228,72.12677988677989,002375,亚厦股份,confirmed_rebound,2024-02-05,3.2,2024-02-05,3.2,0.0,9.999999999999995,28.089887640449433,False,-9.8592,1.9475,3,3,3,100.0,24.06870906870906,36.9047619047619,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.86%; 状态confirmed_rebound; 底部未确认
95,77.89658183854195,72.12646466531662,600338,西藏珠峰,confirmed_rebound,2024-02-05,7.74,2024-02-05,7.74,0.0,8.785529715762271,27.595884003741812,False,-10.0,3.8148,3,3,3,100.0,24.06701432965921,31.213191990577155,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
96,77.89145664394962,72.96876392378707,000762,西藏矿业,confirmed_rebound,2024-02-05,18.25,2024-02-05,18.14,0.6063947078280013,10.363836824696797,30.84254670224933,False,-9.4742,4.5895,2,2,2,100.0,40.43733256792957,71.15671641791043,7.3936052921719995,0.6063947078280013,历史2/2次成功; 当前距低点0.61%; 最新日涨幅-9.47%; 状态confirmed_rebound; 底部未确认
97,77.82741770648002,73.23901836181072,300545,联得装备,confirmed_rebound,2024-02-05,20.38,2024-02-05,20.21,0.8411677387431873,13.458683819891137,28.001425008906306,False,-11.6219,5.3576,3,3,3,100.0,28.101509710458018,41.33891213389123,7.158832261256813,0.8411677387431873,历史3/3次成功; 当前距低点0.84%; 最新日涨幅-11.62%; 状态confirmed_rebound; 底部未确认
98,77.82114403795505,74.70982426433672,603200,上海洗霸,confirmed_rebound,2024-02-05,14.1,2024-02-05,13.84,1.8786127167630042,10.549132947976885,31.349206349206348,False,-8.3225,3.4164,2,2,2,100.0,25.55409278793739,32.93196869355809,6.121387283236996,1.8786127167630042,历史2/2次成功; 当前距低点1.88%; 最新日涨幅-8.32%; 状态confirmed_rebound; 底部未确认
99,77.79425289866711,72.03171564691398,002084,海鸥住工,confirmed_rebound,2024-02-05,2.62,2024-02-05,2.62,0.0,9.923664122137396,32.12435233160622,False,-9.9656,1.7561,3,3,3,100.0,23.557611004913852,43.81720430107525,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
100,77.78689926362298,72.02490672557683,002164,宁波东力,confirmed_rebound,2024-02-05,3.77,2024-02-05,3.77,0.0,10.610079575596815,29.135338345864664,False,-10.0239,3.2986,3,3,3,100.0,23.5210039009507,45.468509984639034,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
101,77.74916420795387,71.98996685921654,002125,湘潭电化,confirmed_rebound,2024-02-05,6.7,2024-02-05,6.7,0.0,10.746268656716413,29.84293193717278,False,-9.9462,2.139,3,3,3,100.0,23.333155157078114,32.067510548523195,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
102,77.7333199718508,71.97529627023222,603109,神驰机电,confirmed_rebound,2024-02-05,11.26,2024-02-05,11.26,0.0,10.923623445825935,28.643852978453737,False,-9.992,2.5044,3,3,3,100.0,23.25428102275393,33.71428571428571,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
103,77.69635088935628,74.36095917225953,600215,派斯林,confirmed_rebound,2024-02-05,6.51,2024-02-05,6.4,1.7187499999999911,9.374999999999995,30.810810810810807,False,-8.4388,2.1253,2,2,2,100.0,21.718866517524237,23.993288590604024,6.281250000000009,1.7187499999999911,历史2/2次成功; 当前距低点1.72%; 最新日涨幅-8.44%; 状态confirmed_rebound; 底部未确认
104,77.67442420399539,71.92076315184758,001332,锡装股份,confirmed_rebound,2024-02-05,21.95,2024-02-05,21.95,0.0,12.072892938496594,28.91839378238342,False,-10.0041,5.7404,3,3,3,100.0,22.961092214234256,31.086142322097377,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
105,77.6544983536631,71.9023132904288,002642,荣联科技,confirmed_rebound,2024-02-05,4.73,2024-02-05,4.73,0.0,10.14799154334037,31.84438040345821,False,-10.076,3.9758,3,3,3,100.0,22.861899410907505,35.253456221198164,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态confirmed_rebound; 底部未确认
106,77.64867413153843,71.89692049216521,002658,雪迪龙,confirmed_rebound,2024-02-05,5.18,2024-02-05,5.18,0.0,12.934362934362934,28.55172413793104,False,-9.913,2.8819,3,3,3,100.0,22.83290587185592,34.81481481481481,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态confirmed_rebound; 底部未确认
107,77.5052910170764,72.27308930504736,000561,烽火电子,confirmed_rebound,2024-02-05,5.47,2024-02-05,5.45,0.3669724770642124,11.0091743119266,28.851174934725847,False,-9.736,2.2138,3,3,3,100.0,17.09562662770844,22.65060240963854,7.633027522935788,0.3669724770642124,历史3/3次成功; 当前距低点0.37%; 最新日涨幅-9.74%; 状态confirmed_rebound; 底部未确认
108,77.45088917197452,71.71378627034677,002631,德尔未来,confirmed_rebound,2024-02-05,4.12,2024-02-05,4.12,0.0,10.436893203883487,27.845884413309978,False,-10.0437,1.2575,2,2,2,100.0,38.51497994810097,47.77070063694268,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
109,77.43439013078542,71.69850938035687,002167,东方锆业,confirmed_rebound,2024-02-05,4.14,2024-02-05,4.14,0.0,9.66183574879228,28.98799313893654,False,-10.0,2.5869,3,3,3,100.0,21.766179464284228,41.1650485436893,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
110,77.41220995188984,71.67797217767577,000566,海南海药,confirmed_rebound,2024-02-05,3.1,2024-02-05,3.1,0.0,10.645161290322584,30.957683741648108,False,-9.8837,1.9532,3,3,3,100.0,21.655764396106257,37.53581661891116,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.88%; 状态confirmed_rebound; 底部未确认
111,77.39103838538625,72.07396503657988,600379,宝光股份,confirmed_rebound,2024-02-05,6.68,2024-02-05,6.66,0.30030030030029387,10.360360360360353,29.374337221633084,False,-9.7297,4.0972,3,3,3,100.0,15.207794200347047,19.462365591397834,7.699699699699707,0.30030030030029387,历史3/3次成功; 当前距低点0.30%; 最新日涨幅-9.73%; 状态confirmed_rebound; 底部未确认
112,77.38433802240552,71.96550371130274,300629,新劲刚,confirmed_rebound,2024-02-05,13.27,2024-02-05,13.24,0.2265861027190284,14.803625377643497,27.5711159737418,False,-13.268,6.2407,3,3,3,100.0,13.721075405925445,20.812740252608453,7.773413897280972,0.2265861027190284,历史3/3次成功; 当前距低点0.23%; 最新日涨幅-13.27%; 状态confirmed_rebound; 底部未确认
113,77.34572433949268,71.61641142545618,002326,永太科技,confirmed_rebound,2024-02-05,8.16,2024-02-05,8.16,0.0,10.294117647058822,31.139240506329113,False,-10.0331,2.797,3,3,3,100.0,21.32479260997945,29.837587006960554,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
114,77.21647668482827,71.49673767113728,000753,漳州发展,confirmed_rebound,2024-02-05,2.84,2024-02-05,2.84,0.0,10.915492957746482,29.353233830845767,False,-10.1266,2.046,3,3,3,100.0,20.681385328695,43.344709897610926,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.13%; 状态confirmed_rebound; 底部未确认
115,77.16466048827331,71.44875971136418,605155,西大门,confirmed_rebound,2024-02-05,10.67,2024-02-05,10.67,0.0,12.089971883786326,31.027795733678087,False,-10.0337,1.7885,2,2,2,100.0,37.09010597507621,57.16054477919933,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
116,77.10955624855939,71.39773726718461,600203,福日电子,confirmed_rebound,2024-02-05,4.46,2024-02-05,4.46,0.0,10.538116591928246,31.172839506172846,False,-10.0806,2.6602,3,3,3,100.0,20.149125092390385,24.045801526717554,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态confirmed_rebound; 底部未确认
117,77.09755168477726,71.8006420441546,000712,锦龙股份,confirmed_rebound,2024-02-05,10.02,2024-02-05,9.99,0.30030030030029387,10.210210210210207,30.480167014613773,False,-9.5668,3.1488,2,2,2,100.0,30.404982413114322,45.922746781115876,7.699699699699707,0.30030030030029387,历史2/2次成功; 当前距低点0.30%; 最新日涨幅-9.57%; 状态confirmed_rebound; 底部未确认
118,77.07138438233127,72.18610980192453,603155,新亚强,confirmed_rebound,2024-02-05,15.19,2024-02-05,15.1,0.5960264900662242,11.854304635761597,29.570895522388064,False,-9.4756,0.4769,3,3,3,100.0,19.435753759545772,25.624375624375624,7.403973509933776,0.5960264900662242,历史3/3次成功; 当前距低点0.60%; 最新日涨幅-9.48%; 状态confirmed_rebound; 底部未确认
119,77.0669225473322,71.35826161790018,002657,中科金财,confirmed_rebound,2024-02-05,11.42,2024-02-05,11.42,0.0,11.208406304728541,32.86302175191065,False,-10.0079,4.5352,2,2,2,100.0,36.60355708548481,56.540447504302946,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
120,77.04457319752946,75.23252107696598,600110,诺德股份,confirmed_rebound,2024-02-05,3.72,2024-02-05,3.62,2.7624309392265216,9.944751381215466,27.016129032258064,False,-7.0,1.6978,3,3,3,100.0,22.531524830120617,34.251968503937015,5.237569060773478,2.7624309392265216,历史3/3次成功; 当前距低点2.76%; 最新日涨幅-7.00%; 状态confirmed_rebound; 底部未确认
121,77.03420634493627,71.32796883790394,002350,北京科锐,confirmed_rebound,2024-02-05,4.17,2024-02-05,4.17,0.0,12.230215827338125,30.383973288814698,False,-9.9352,1.8896,3,3,3,100.0,19.774026010236266,23.07692307692308,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态confirmed_rebound; 底部未确认
122,77.02675306505199,71.32106765282592,000159,国际实业,confirmed_rebound,2024-02-05,4.32,2024-02-05,4.32,0.0,9.953703703703697,28.712871287128706,False,-10.0,2.7851,3,3,3,100.0,19.73692286465547,28.035982008995493,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
123,76.99977754172562,71.2960903164126,605162,新中港,confirmed_rebound,2024-02-05,6.27,2024-02-05,6.27,0.0,11.483253588516758,28.34285714285715,False,-10.043,5.078,3,3,3,100.0,19.602636109745223,26.46502835538753,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
124,76.99482861769116,71.29150797934366,000605,渤海股份,confirmed_rebound,2024-02-05,4.55,2024-02-05,4.55,0.0,12.307692307692319,30.000000000000004,False,-10.0791,3.2488,3,3,3,100.0,19.57799988894441,29.39999999999999,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态confirmed_rebound; 底部未确认
125,76.9674096095025,74.17319005056954,002779,中坚科技,confirmed_rebound,2024-02-05,21.13,2024-02-05,20.7,2.0772946859903367,12.657004830917879,29.782903663500683,False,-8.1304,1.7416,2,2,2,100.0,25.1044190033737,29.818594104308378,5.922705314009663,2.0772946859903367,历史2/2次成功; 当前距低点2.08%; 最新日涨幅-8.13%; 状态confirmed_rebound; 底部未确认
126,76.9661321711464,71.26493719550592,002693,双成药业,confirmed_rebound,2024-02-05,4.52,2024-02-05,4.52,0.0,11.061946902654867,31.306990881458972,False,-9.9602,2.4912,3,3,3,100.0,19.43514621239739,34.61538461538462,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
127,76.92577190940267,71.7842828705158,002755,奥赛康,confirmed_rebound,2024-02-05,7.45,2024-02-05,7.42,0.4043126684636152,10.916442048517528,27.397260273972606,False,-9.5874,0.8473,2,2,2,100.0,31.59202018609052,32.35294117647059,7.595687331536386,0.4043126684636152,历史2/2次成功; 当前距低点0.40%; 最新日涨幅-9.59%; 状态confirmed_rebound; 底部未确认
128,76.91237195030645,71.21515921324671,605228,神通科技,confirmed_rebound,2024-02-05,7.51,2024-02-05,7.51,0.0,11.051930758988018,27.649325626204245,False,-9.952,1.2252,3,3,3,100.0,19.167522651864033,20.32967032967033,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
