rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.7775035118479,81.88037555130528,600345,长江通信,bottom_area,2026-03-23,34.88,48.1,2026-03-23,34.4,1.395348837209314,8.023255813953483,28.48232848232849,27.48440748440748,False,-5.4743,5.4258,3,3,3,100.0,31.2998435491533,42.21453287197233,18.604651162790688,1.395348837209314,历史3/3次成功; 当前距低点1.40%; 最新日涨幅-5.47%; 状态bottom_area; 底部未确认
136,63.227305237127425,53.19209547269176,000564,供销大集,bottom_area,2026-03-23,1.94,2.78,2026-03-23,1.93,0.5181347150259072,4.663212435233165,30.575539568345324,30.215827338129493,False,-5.8252,2.1647,1,2,1,50.0,31.147540983606568,31.147540983606568,19.48186528497409,0.5181347150259072,历史1/2次成功; 当前距低点0.52%; 最新日涨幅-5.83%; 状态bottom_area; 底部未确认
137,63.06902974106385,53.61196183695175,300721,怡达股份,bottom_area,2026-03-23,13.05,17.88,2026-03-23,12.91,1.0844306738962088,6.274206041828044,27.79642058165548,27.013422818791938,False,-5.2288,5.6048,2,8,2,25.0,21.34120308298442,22.270742358078603,18.915569326103792,1.0844306738962088,历史2/8次成功; 当前距低点1.08%; 最新日涨幅-5.23%; 状态bottom_area; 底部未确认
138,62.94285034903957,53.647879392528544,603059,倍加洁,bottom_area,2026-03-23,30.44,43.43,2026-03-23,30.07,1.2304622547389459,6.5513801130695,30.762145982040064,29.910200322357817,False,-5.3483,2.2427,1,3,1,33.33333333333333,21.935483870967733,21.935483870967733,18.769537745261054,1.2304622547389459,历史1/3次成功; 当前距低点1.23%; 最新日涨幅-5.35%; 状态bottom_area; 底部未确认
139,62.77299202687288,54.06438944703098,300427,红相股份,bottom_area,2026-03-23,11.87,16.3,2026-03-23,11.66,1.8010291595197176,8.06174957118353,28.46625766871166,27.17791411042946,False,-4.3513,7.1624,1,3,1,33.33333333333333,31.168831168831172,31.168831168831172,18.198970840480282,1.8010291595197176,历史1/3次成功; 当前距低点1.80%; 最新日涨幅-4.35%; 状态bottom_area; 底部未确认
140,62.69488626198662,55.06983252742068,002470,金正大,bottom_area,2026-03-23,2.86,3.82,2026-03-23,2.78,2.8776978417266217,8.633093525179865,27.225130890052355,25.13089005235602,False,-5.298,13.9345,1,2,1,50.0,30.327868852459027,30.327868852459027,17.122302158273378,2.8776978417266217,历史1/2次成功; 当前距低点2.88%; 最新日涨幅-5.30%; 状态bottom_area; 底部未确认
141,62.68507871523557,52.41237947542005,603681,永冠新材,bottom_area,2026-03-23,16.49,22.83,2026-03-23,16.46,0.18226002430132188,4.070473876063172,27.90188348664038,27.77047744196233,False,-3.9604,2.8013,1,2,1,50.0,22.83834586466165,22.83834586466165,19.81773997569868,0.18226002430132188,历史1/2次成功; 当前距低点0.18%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
142,62.39986420974643,52.2863158626151,000625,长安汽车,bottom_area,2026-03-23,10.04,13.84,2026-03-23,10.01,0.2997002997002933,3.2967032967032974,27.673410404624278,27.456647398843938,False,-3.3686,0.9789,1,3,1,33.33333333333333,43.0446194225722,43.0446194225722,19.70029970029971,0.2997002997002933,历史1/3次成功; 当前距低点0.30%; 最新日涨幅-3.37%; 状态bottom_area; 底部未确认
143,62.36978549486868,52.362956367042955,002292,奥飞娱乐,bottom_area,2026-03-23,7.42,10.88,2026-03-23,7.39,0.4059539918809235,3.9242219215155623,32.07720588235295,31.801470588235297,False,-4.7497,3.7839,1,2,1,50.0,25.31468531468532,25.31468531468532,19.59404600811908,0.4059539918809235,历史1/2次成功; 当前距低点0.41%; 最新日涨幅-4.75%; 状态bottom_area; 底部未确认
144,62.15729616956565,51.98760859233914,000716,黑芝麻,bottom_area,2026-03-23,5.02,6.88,2026-03-23,5.01,0.19960079840318934,3.9920159680638756,27.18023255813954,27.034883720930235,False,-5.104,2.0364,1,3,1,33.33333333333333,40.211640211640216,40.211640211640216,19.80039920159681,0.19960079840318934,历史1/3次成功; 当前距低点0.20%; 最新日涨幅-5.10%; 状态bottom_area; 底部未确认
145,62.065183019683325,52.202351843722575,603938,三孚股份,bottom_area,2026-03-23,21.87,30.87,2026-03-23,21.76,0.5055147058823503,6.525735294117638,29.510851959831548,29.154518950437318,False,-5.8545,2.9867,1,2,1,50.0,25.67164179104478,25.67164179104478,19.49448529411765,0.5055147058823503,历史1/2次成功; 当前距低点0.51%; 最新日涨幅-5.85%; 状态bottom_area; 底部未确认
146,61.92968581704984,55.71276595278572,600141,兴发集团,bottom_area,2026-03-23,32.1,42.68,2026-03-23,30.81,4.18695228821812,7.692307692307695,27.811621368322403,24.78912839737582,False,0.9434,3.646,1,3,1,33.33333333333333,36.58969804618119,36.58969804618119,15.81304771178188,4.18695228821812,历史1/3次成功; 当前距低点4.19%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
147,61.895395830267525,52.3076465018367,603511,爱慕股份,bottom_area,2026-03-23,13.17,18.01,2026-03-23,13.07,0.7651109410864548,5.355776587605197,27.42920599666852,26.87395891171572,False,-5.4559,0.6936,1,2,1,50.0,29.419889502762413,29.419889502762413,19.234889058913545,0.7651109410864548,历史1/2次成功; 当前距低点0.77%; 最新日涨幅-5.46%; 状态bottom_area; 底部未确认
148,61.887580817871,53.41487630113866,000545,金浦钛业,bottom_area,2026-03-23,3.19,4.33,2026-03-23,3.13,1.9169329073482444,10.22364217252397,27.713625866050812,26.32794457274827,False,-3.0395,11.8256,2,7,2,28.57142857142857,22.748374277456644,24.6875,18.083067092651756,1.9169329073482444,历史2/7次成功; 当前距低点1.92%; 最新日涨幅-3.04%; 状态bottom_area; 底部未确认
149,61.883483018943686,54.078223938223935,300911,亿田智能,bottom_area,2026-03-23,28.85,41.14,2026-03-23,28.12,2.596017069701282,8.748221906116633,31.648031113271752,29.87360233349538,False,-5.8113,9.4775,1,2,1,50.0,21.54377880184333,21.54377880184333,17.40398293029872,2.596017069701282,历史1/2次成功; 当前距低点2.60%; 最新日涨幅-5.81%; 状态bottom_area; 底部未确认
150,61.68961865216274,52.1720948802531,600435,北方导航,bottom_area,2026-03-23,13.77,18.81,2026-03-23,13.66,0.8052708638360134,5.85651537335286,27.379053694843165,26.794258373205736,False,-5.8783,2.8069,1,2,1,50.0,29.183400267737625,29.183400267737625,19.19472913616399,0.8052708638360134,历史1/2次成功; 当前距低点0.81%; 最新日涨幅-5.88%; 状态bottom_area; 底部未确认
151,61.67960054147767,52.620825515947466,000882,华联股份,bottom_area,2026-03-23,1.58,2.29,2026-03-23,1.56,1.2820512820512833,7.051282051282043,31.877729257641917,31.004366812227076,False,-6.5089,3.1975,1,5,1,20.0,29.268292682926838,29.268292682926838,18.71794871794872,1.2820512820512833,历史1/5次成功; 当前距低点1.28%; 最新日涨幅-6.51%; 状态bottom_area; 底部未确认
152,61.57560922030858,53.05785182762608,688059,华锐精密,bottom_area,2026-03-23,104.25,140.52,2026-03-23,102.38,1.8265286188708776,7.745653447939057,27.14204383717621,25.811272416737836,False,-5.1497,2.6825,1,5,1,20.0,38.29213483146067,38.29213483146067,18.173471381129126,1.8265286188708776,历史1/5次成功; 当前距低点1.83%; 最新日涨幅-5.15%; 状态bottom_area; 底部未确认
153,61.42209917766372,52.01155737704918,002093,国脉科技,bottom_area,2026-03-23,9.23,12.83,2026-03-23,9.15,0.8743169398907111,6.120218579234978,28.68277474668745,28.05923616523772,False,-6.7677,2.1004,1,4,1,25.0,52.409638554216855,52.409638554216855,19.12568306010929,0.8743169398907111,历史1/4次成功; 当前距低点0.87%; 最新日涨幅-6.77%; 状态bottom_area; 底部未确认
154,61.41523401350388,51.41605412208937,605188,国光连锁,bottom_area,2026-03-23,15.93,22.3,2026-03-23,15.89,0.2517306482064138,4.279421019509123,28.74439461883408,28.565022421524667,False,-4.1516,0.9068,1,5,1,20.0,50.993377483443716,50.993377483443716,19.74826935179359,0.2517306482064138,历史1/5次成功; 当前距低点0.25%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
155,61.29920517940252,51.79485017271019,300819,聚杰微纤,bottom_area,2026-03-23,40.0,57.92,2026-03-23,39.7,0.755667506297222,7.959697732997471,31.457182320441984,30.93922651933702,False,-6.5202,3.4667,1,2,1,50.0,26.54716175842936,26.54716175842936,19.244332493702778,0.755667506297222,历史1/2次成功; 当前距低点0.76%; 最新日涨幅-6.52%; 状态bottom_area; 底部未确认
156,61.29430908388404,51.58295759976777,000812,陕西金叶,bottom_area,2026-03-23,3.75,5.19,2026-03-23,3.73,0.5361930294906171,6.702412868632708,28.131021194605015,27.745664739884397,False,-6.4838,2.959,1,2,1,50.0,22.717622080679412,22.717622080679412,19.463806970509385,0.5361930294906171,历史1/2次成功; 当前距低点0.54%; 最新日涨幅-6.48%; 状态bottom_area; 底部未确认
157,61.141999100626826,51.79872132034632,002605,姚记科技,bottom_area,2026-03-23,20.18,27.66,2026-03-23,20.0,0.8999999999999986,5.3999999999999915,27.69342010122921,27.042660882140275,False,-5.3027,2.0908,2,6,2,33.33333333333333,31.11498917748918,39.01785714285715,19.1,0.8999999999999986,历史2/6次成功; 当前距低点0.90%; 最新日涨幅-5.30%; 状态bottom_area; 底部未确认
158,61.124494609164415,51.833571428571425,600410,华胜天成,bottom_area,2026-03-23,24.38,34.31,2026-03-23,24.15,0.9523809523809542,5.4244306418219566,29.612357913144866,28.94199941707958,False,-3.1771,13.2024,1,4,1,25.0,90.15873015873017,90.15873015873017,19.047619047619047,0.9523809523809542,历史1/4次成功; 当前距低点0.95%; 最新日涨幅-3.18%; 状态bottom_area; 底部未确认
159,61.05943921957476,51.472501545603244,300676,华大基因,bottom_area,2026-03-23,38.41,55.07,2026-03-23,38.17,0.6287660466334684,10.400838354728842,30.68821499909206,30.252406028690764,False,-8.8731,3.5476,1,2,1,50.0,23.258538343696497,23.258538343696497,19.37123395336653,0.6287660466334684,历史1/2次成功; 当前距低点0.63%; 最新日涨幅-8.87%; 状态bottom_area; 底部未确认
160,60.50723715306714,51.26717033447301,002716,湖南白银,bottom_area,2026-03-23,11.13,15.44,2026-03-23,11.03,0.9066183136899495,9.156844968268357,28.56217616580311,27.91450777202072,False,-9.0686,9.5397,1,2,1,50.0,25.560538116591918,25.560538116591918,19.093381686310053,0.9066183136899495,历史1/2次成功; 当前距低点0.91%; 最新日涨幅-9.07%; 状态bottom_area; 底部未确认
161,60.471193407418696,51.0395826317201,603011,合锻智能,bottom_area,2026-03-23,20.25,27.69,2026-03-23,20.11,0.6961710591745429,6.066633515663844,27.37450343084146,26.868905742145184,False,-5.0188,5.544,1,3,1,33.33333333333333,41.201716738197426,41.201716738197426,19.303828940825458,0.6961710591745429,历史1/3次成功; 当前距低点0.70%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
162,59.33709011899813,50.07538325322537,001282,三联锻造,bottom_area,2026-03-23,19.01,26.24,2026-03-23,18.88,0.6885593220339119,7.468220338983052,28.048780487804876,27.553353658536572,False,-7.087,5.8438,1,4,1,25.0,37.31343283582089,37.31343283582089,19.31144067796609,0.6885593220339119,历史1/4次成功; 当前距低点0.69%; 最新日涨幅-7.09%; 状态bottom_area; 底部未确认
163,59.22382947799909,50.24511637440686,301500,飞南资源,bottom_area,2026-03-23,18.59,25.82,2026-03-23,18.41,0.9777294948397593,7.76751765344921,28.69868319132455,28.001549186676993,False,-7.05,10.4076,1,2,1,50.0,20.937309799147908,20.937309799147908,19.02227050516024,0.9777294948397593,历史1/2次成功; 当前距低点0.98%; 最新日涨幅-7.05%; 状态bottom_area; 底部未确认
164,59.1710575946327,49.91524970273485,600955,维远股份,bottom_area,2026-03-23,15.1,20.75,2026-03-23,15.0,0.6666666666666643,4.666666666666662,27.710843373493976,27.228915662650603,False,-2.9563,1.4306,1,4,1,25.0,25.969084423305596,25.969084423305596,19.333333333333336,0.6666666666666643,历史1/4次成功; 当前距低点0.67%; 最新日涨幅-2.96%; 状态bottom_area; 底部未确认
165,58.749571513403914,49.76745965651244,300596,利安隆,bottom_area,2026-03-23,39.45,54.58,2026-03-23,39.1,0.8951406649616405,5.473145780051152,28.36203737632832,27.720776841333816,False,-6.2945,3.5653,1,3,1,33.33333333333333,36.80132816823464,36.80132816823464,19.10485933503836,0.8951406649616405,历史1/3次成功; 当前距低点0.90%; 最新日涨幅-6.29%; 状态bottom_area; 底部未确认
166,58.729257896998895,49.52973226141104,300581,晨曦航空,bottom_area,2026-03-23,12.34,17.33,2026-03-23,12.26,0.652528548123981,5.628058727569328,29.25562608193883,28.793998845931906,False,-4.1925,2.164,1,3,1,33.33333333333333,32.54926891290528,32.54926891290528,19.347471451876018,0.652528548123981,历史1/3次成功; 当前距低点0.65%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
167,58.71848103380899,49.14557516118087,000868,安凯客车,bottom_area,2026-03-23,4.22,5.95,2026-03-23,4.21,0.23752969121139636,4.2755344418052195,29.2436974789916,29.075630252100847,False,-4.0909,1.7691,1,7,1,14.285714285714285,69.53846153846153,69.53846153846153,19.762470308788604,0.23752969121139636,历史1/7次成功; 当前距低点0.24%; 最新日涨幅-4.09%; 状态bottom_area; 底部未确认
168,58.702767347051825,50.59011782238161,002319,乐通股份,bottom_area,2026-03-23,11.1,15.52,2026-03-23,10.9,1.8348623853210944,10.36697247706421,29.768041237113398,28.47938144329897,False,-7.6539,4.8917,1,5,1,20.0,25.126903553299485,25.126903553299485,18.165137614678905,1.8348623853210944,历史1/5次成功; 当前距低点1.83%; 最新日涨幅-7.65%; 状态bottom_area; 底部未确认
169,58.66283000422323,49.55619367563746,688239,航宇科技,bottom_area,2026-03-23,54.2,75.7,2026-03-23,53.8,0.7434944237918322,5.576208178438662,28.929986789960378,28.401585204755612,False,-5.1784,3.6763,1,3,1,33.33333333333333,33.80660015349194,33.80660015349194,19.25650557620817,0.7434944237918322,历史1/3次成功; 当前距低点0.74%; 最新日涨幅-5.18%; 状态bottom_area; 底部未确认
170,58.36041090480469,49.093140769715944,603767,中马传动,bottom_area,2026-03-23,17.63,25.0,2026-03-23,17.54,0.5131128848346629,5.017103762827837,29.840000000000007,29.480000000000008,False,-3.9237,1.5291,1,4,1,25.0,29.881925522252505,29.881925522252505,19.486887115165338,0.5131128848346629,历史1/4次成功; 当前距低点0.51%; 最新日涨幅-3.92%; 状态bottom_area; 底部未确认
171,57.8517284762557,48.692310136975905,000721,西安饮食,bottom_area,2026-03-23,7.4,10.25,2026-03-23,7.36,0.5434782608695656,7.472826086956519,28.19512195121951,27.804878048780484,False,-7.2682,3.0972,2,7,2,28.57142857142857,20.361047620821495,20.485175202156327,19.456521739130437,0.5434782608695656,历史2/7次成功; 当前距低点0.54%; 最新日涨幅-7.27%; 状态bottom_area; 底部未确认
172,57.53272727272727,47.943939393939395,001216,华瓷股份,bottom_area,2026-03-23,16.42,22.59,2026-03-23,16.42,0.0,8.282582216808764,27.312970340858776,27.312970340858776,False,-9.9781,4.0791,1,3,1,33.33333333333333,28.282828282828277,28.282828282828277,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
173,57.48679516374623,48.45358287456385,300758,七彩化学,bottom_area,2026-03-23,12.97,17.99,2026-03-23,12.89,0.6206361520558578,6.2063615205585645,28.349082823790983,27.904391328515832,False,-5.5353,3.6989,1,5,1,20.0,38.59480269489894,38.59480269489894,19.37936384794414,0.6206361520558578,历史1/5次成功; 当前距低点0.62%; 最新日涨幅-5.54%; 状态bottom_area; 底部未确认
174,57.346441413985474,48.395908239391986,600363,联创光电,bottom_area,2026-03-23,48.22,67.58,2026-03-23,47.89,0.6890791396951311,8.060137815827938,29.135839005622966,28.647528854690734,False,-7.6599,3.0337,1,3,1,33.33333333333333,26.901480347115875,26.901480347115875,19.31092086030487,0.6890791396951311,历史1/3次成功; 当前距低点0.69%; 最新日涨幅-7.66%; 状态bottom_area; 底部未确认
175,57.20263269054179,48.24698347107439,002291,遥望科技,bottom_area,2026-03-23,6.12,9.0,2026-03-23,6.08,0.6578947368421059,5.592105263157892,32.44444444444444,32.0,False,-5.1163,4.4955,1,4,1,25.0,27.107438016528935,27.107438016528935,19.342105263157897,0.6578947368421059,历史1/4次成功; 当前距低点0.66%; 最新日涨幅-5.12%; 状态bottom_area; 底部未确认
176,57.17869144838213,48.14761363636364,688176,亚虹医药,bottom_area,2026-03-23,12.39,18.11,2026-03-23,12.32,0.5681818181818205,9.496753246753247,31.971286581998893,31.584759801214794,False,-9.4298,5.6066,1,4,1,25.0,25.473484848484844,25.473484848484844,19.43181818181818,0.5681818181818205,历史1/4次成功; 当前距低点0.57%; 最新日涨幅-9.43%; 状态bottom_area; 底部未确认
177,57.08874719660473,48.2997722467807,002225,濮耐股份,bottom_area,2026-03-23,4.88,6.64,2026-03-23,4.84,0.8264462809917362,6.61157024793389,27.10843373493976,26.506024096385538,False,-6.6922,3.6367,1,4,1,25.0,29.457364341085263,29.457364341085263,19.173553719008265,0.8264462809917362,历史1/4次成功; 当前距低点0.83%; 最新日涨幅-6.69%; 状态bottom_area; 底部未确认
178,57.017136248946784,48.0992349721809,605388,均瑶健康,bottom_area,2026-03-23,6.03,8.51,2026-03-23,5.99,0.6677796327212026,4.841402337228715,29.612220916568738,29.142185663924792,False,-4.7393,1.0284,1,3,1,33.33333333333333,25.045372050816695,25.045372050816695,19.3322203672788,0.6677796327212026,历史1/3次成功; 当前距低点0.67%; 最新日涨幅-4.74%; 状态bottom_area; 底部未确认
179,56.92494384011149,48.068422952452075,003001,中岩大地,bottom_area,2026-03-23,16.76,23.25,2026-03-23,16.64,0.7211538461538521,5.528846153846143,28.43010752688172,27.91397849462365,False,-4.9887,2.7676,1,3,1,33.33333333333333,25.533980582524272,25.533980582524272,19.27884615384615,0.7211538461538521,历史1/3次成功; 当前距低点0.72%; 最新日涨幅-4.99%; 状态bottom_area; 底部未确认
180,56.779472096530945,48.13911764705884,688255,凯尔达,bottom_area,2026-03-23,25.74,36.1,2026-03-23,25.5,0.9411764705882292,7.450980392156857,29.362880886426595,28.698060941828263,False,-5.3676,2.5306,1,4,1,25.0,30.0,30.0,19.05882352941177,0.9411764705882292,历史1/4次成功; 当前距低点0.94%; 最新日涨幅-5.37%; 状态bottom_area; 底部未确认
181,56.255825795698605,47.42864348153376,300673,佩蒂股份,bottom_area,2026-03-23,14.26,19.79,2026-03-23,14.17,0.6351446718419186,7.480592801693723,28.39818089944416,27.943405760485092,False,-7.2822,3.7925,1,3,1,33.33333333333333,21.040000000000006,21.040000000000006,19.364855328158082,0.6351446718419186,历史1/3次成功; 当前距低点0.64%; 最新日涨幅-7.28%; 状态bottom_area; 底部未确认
182,55.940009341167894,50.16372201941549,002545,东方铁塔,bottom_area,2026-03-23,21.52,28.54,2026-03-23,20.69,4.011599806669881,7.298211696471715,27.505255781359487,24.597056762438683,False,-1.1029,2.2474,1,4,1,25.0,28.468653648509758,28.468653648509758,15.988400193330122,4.011599806669881,历史1/4次成功; 当前距低点4.01%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
183,55.27166050220631,46.876529202988195,002849,威星智能,bottom_area,2026-03-23,14.73,20.0,2026-03-23,14.59,0.9595613433858846,9.047292666209735,27.05,26.349999999999994,False,-9.0179,5.0752,1,3,1,33.33333333333333,22.048364153627308,22.048364153627308,19.040438656614118,0.9595613433858846,历史1/3次成功; 当前距低点0.96%; 最新日涨幅-9.02%; 状态bottom_area; 底部未确认
184,55.18789696073118,48.611100949866845,300572,安车检测,bottom_area,2026-03-23,23.8,32.0,2026-03-23,23.1,3.0303030303030267,7.359307359307356,27.812499999999996,25.624999999999996,False,-1.9769,4.2364,1,7,1,14.285714285714285,31.306715063520883,31.306715063520883,16.969696969696972,3.0303030303030267,历史1/7次成功; 当前距低点3.03%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
185,55.17224226552218,46.810691281717624,002698,博实股份,bottom_area,2026-03-23,13.38,18.45,2026-03-23,13.25,0.9811320754717041,5.58490566037736,28.184281842818425,27.47967479674796,False,-5.5752,1.4569,1,4,1,25.0,23.3477011494253,23.3477011494253,19.018867924528298,0.9811320754717041,历史1/4次成功; 当前距低点0.98%; 最新日涨幅-5.58%; 状态bottom_area; 底部未确认
186,52.60146405909655,44.311487197821194,000301,东方盛虹,bottom_area,2026-03-23,10.22,14.7,2026-03-23,10.16,0.590551181102367,4.724409448818902,30.884353741496597,30.476190476190467,False,-4.0376,0.5135,1,7,1,14.285714285714285,28.337639965546952,28.337639965546952,19.409448818897634,0.590551181102367,历史1/7次成功; 当前距低点0.59%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
187,52.080928524858884,46.78160184305253,300739,明阳电路,bottom_area,2026-03-23,24.1,31.74,2026-03-23,23.15,4.103671706263511,7.991360691144715,27.06364209199748,24.070573408947695,False,-5.3045,6.9078,1,3,1,33.33333333333333,20.239999999999995,20.239999999999995,15.89632829373649,4.103671706263511,历史1/3次成功; 当前距低点4.10%; 最新日涨幅-5.30%; 状态bottom_area; 底部未确认
188,50.92631372625923,43.04564879332704,688202,美迪西,bottom_area,2026-03-23,52.0,73.32,2026-03-23,51.6,0.7751937984496096,6.53100775193798,29.62356792144025,29.078014184397155,False,-5.8483,2.4077,1,7,1,14.285714285714285,23.795418261555337,23.795418261555337,19.224806201550393,0.7751937984496096,历史1/7次成功; 当前距低点0.78%; 最新日涨幅-5.85%; 状态bottom_area; 底部未确认
