rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.12292192881749,87.6046153846154,300735,光弘科技,bottom_area,2024-01-23,18.09,2024-01-22,17.55,3.0769230769230718,8.660968660968658,27.178423236514526,False,2.6092,3.0496,3,3,3,100.0,50.43111523258737,93.48973607038124,11.923076923076929,3.0769230769230718,历史3/3次成功; 当前距低点3.08%; 最新日涨幅2.61%; 状态bottom_area; 底部未确认
147,58.88720495313,55.39450024987504,002617,露笑科技,bottom_area,2024-01-23,5.44,2024-01-23,5.22,4.2145593869731925,4.5977011494252915,28.395061728395067,False,3.4221,1.358,1,4,1,25.0,36.60589060308556,36.60589060308556,10.785440613026806,4.2145593869731925,历史1/4次成功; 当前距低点4.21%; 最新日涨幅3.42%; 状态bottom_area; 底部未确认
148,58.645513698083846,55.837456122088945,002172,澳洋健康,bottom_area,2024-01-23,3.45,2024-01-23,3.29,4.8632218844984845,9.118541033434644,29.09482758620689,False,-5.4795,7.9186,2,4,2,50.0,25.46022590723384,29.824561403508774,10.136778115501516,4.8632218844984845,历史2/4次成功; 当前距低点4.86%; 最新日涨幅-5.48%; 状态bottom_area; 底部未确认
149,58.575384291725136,54.204086956521756,002735,王子新材,bottom_area,2024-01-23,11.16,2024-01-23,10.8,3.3333333333333277,6.944444444444444,28.618638466622603,False,-0.8,5.7467,1,2,1,50.0,21.043478260869563,21.043478260869563,11.666666666666673,3.3333333333333277,历史1/2次成功; 当前距低点3.33%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
150,58.380212318321675,54.23474213022159,603160,汇顶科技,bottom_area,2024-01-23,58.16,2024-01-23,56.17,3.5428164500623014,4.3261527505786,29.7875,False,2.3763,0.9055,1,3,1,33.33333333333333,20.747474747474755,20.747474747474755,11.457183549937698,3.5428164500623014,历史1/3次成功; 当前距低点3.54%; 最新日涨幅2.38%; 状态bottom_area; 底部未确认
151,57.955795211543105,53.69993324081276,300458,全志科技,bottom_area,2024-01-23,17.93,2024-01-22,17.34,3.4025374855824673,8.419838523644756,28.992628992629,False,2.2818,1.7538,1,4,1,25.0,17.541498429789147,17.541498429789147,11.597462514417533,3.4025374855824673,历史1/4次成功; 当前距低点3.40%; 最新日涨幅2.28%; 状态bottom_area; 底部未确认
152,57.76706160203813,52.25342440608565,300386,飞天诚信,bottom_area,2024-01-23,8.7,2024-01-23,8.52,2.112676056338025,3.521126760563389,27.17948717948718,False,-0.6849,1.953,1,3,1,33.33333333333333,15.037593984962406,15.037593984962406,12.887323943661974,2.112676056338025,历史1/3次成功; 当前距低点2.11%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
153,57.76572340425532,50.23106382978724,603038,华立股份,bottom_area,2024-01-23,13.53,2024-01-23,13.53,0.0,4.730229120473027,30.96938775510205,False,-9.98,18.3054,1,2,1,50.0,21.134751773049636,21.134751773049636,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
154,57.66638393212255,52.060641616346636,000679,大连友谊,bottom_area,2024-01-23,5.08,2024-01-23,4.98,2.0080321285140488,5.02008032128514,29.56152758132956,False,-1.5504,3.5427,1,5,1,20.0,24.94061757719715,24.94061757719715,12.99196787148595,2.0080321285140488,历史1/5次成功; 当前距低点2.01%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
155,56.831071538929194,54.08065633694129,688047,龙芯中科,bottom_area,2024-01-23,89.78,2024-01-23,85.64,4.834189631013546,6.5039701074264284,31.12987535182951,False,3.457,1.2738,1,2,1,50.0,16.304347826086957,16.304347826086957,10.165810368986454,4.834189631013546,历史1/2次成功; 当前距低点4.83%; 最新日涨幅3.46%; 状态bottom_area; 底部未确认
156,50.89983596249722,47.773112582781465,600966,博汇纸业,bottom_area,2024-01-23,5.34,2024-01-23,5.13,4.093567251461987,4.873294346978558,28.451882845188287,False,-0.1869,0.7513,1,3,1,33.33333333333333,15.231788079470201,15.231788079470201,10.90643274853801,4.093567251461987,历史1/3次成功; 当前距低点4.09%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
