rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.64466612814768,81.89533808765832,605133,嵘泰股份,bottom_area,2024-02-05,16.67,2024-02-05,16.43,1.4607425441266098,9.86001217285454,27.171985815602834,False,-8.3562,5.7175,2,2,2,100.0,48.8485542379945,60.01483679525222,13.539257455873392,1.4607425441266098,历史2/2次成功; 当前距低点1.46%; 最新日涨幅-8.36%; 状态bottom_area; 底部未确认
154,76.49509923175415,66.5174775928297,002290,禾盛新材,bottom_area,2024-02-05,8.37,2024-02-05,8.37,0.0,13.500597371565123,31.895850284784377,False,-10.0,1.4991,1,1,1,100.0,17.029449423815635,17.029449423815635,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
155,76.42925551400717,67.26376205787781,000601,韶能股份,bottom_area,2024-02-05,3.13,2024-02-05,3.11,0.6430868167202578,12.218649517684899,27.166276346604214,False,-9.2754,2.0479,1,1,1,100.0,16.666666666666664,16.666666666666664,14.35691318327974,0.6430868167202578,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-9.28%; 状态bottom_area; 底部未确认
156,76.41410799238821,66.44705042816366,603081,大丰实业,bottom_area,2024-02-05,8.45,2024-02-05,8.45,0.0,10.295857988165693,30.964052287581705,False,-10.0106,1.5667,1,1,1,100.0,16.65080875356803,16.65080875356803,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
157,76.41176848874598,66.44501607717042,002778,中晟高科,bottom_area,2024-02-05,10.1,2024-02-05,10.1,0.0,9.900990099009901,30.3448275862069,False,-9.9822,1.2962,1,1,1,100.0,16.63987138263666,16.63987138263666,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
158,76.41052348336595,66.44393346379648,002743,富煌钢构,bottom_area,2024-02-05,3.91,2024-02-05,3.91,0.0,10.48593350383632,29.549549549549546,False,-9.9078,3.8747,1,1,1,100.0,16.634050880626212,16.634050880626212,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
159,76.37659016393444,66.41442622950821,603219,富佳股份,bottom_area,2024-02-05,9.86,2024-02-05,9.86,0.0,10.344827586206911,30.61224489795919,False,-10.0365,4.0439,1,1,1,100.0,16.475409836065587,16.475409836065587,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
160,76.34088179519594,66.38337547408344,603058,永吉股份,bottom_area,2024-02-05,6.31,2024-02-05,6.31,0.0,12.044374009508727,27.47126436781609,False,-9.9857,1.9296,1,1,1,100.0,16.308470290771165,16.308470290771165,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
161,76.31148047520024,67.18415888925824,601908,京运通,bottom_area,2024-02-05,3.04,2024-02-05,3.02,0.6622516556291397,10.596026490066219,29.76744186046511,False,-9.2537,1.5366,1,1,1,100.0,16.473616473616488,16.473616473616488,14.33774834437086,0.6622516556291397,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-9.25%; 状态bottom_area; 底部未确认
162,76.23755459355075,66.2935257335224,600984,建设机械,bottom_area,2024-02-05,2.39,2024-02-05,2.39,0.0,11.71548117154811,29.70588235294117,False,-10.1504,1.7672,3,4,3,75.0,19.992073836141934,20.705882352941174,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-10.15%; 状态bottom_area; 底部未确认
163,76.1843330464716,66.24724612736661,000803,山高环能,bottom_area,2024-02-05,3.92,2024-02-05,3.92,0.0,10.204081632653072,29.874776386404296,False,-10.0917,1.789,1,1,1,100.0,15.576592082616184,15.576592082616184,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
164,76.178098540146,66.24182481751826,001366,播恩集团,bottom_area,2024-02-05,10.35,2024-02-05,10.35,0.0,10.338164251207733,27.41935483870968,False,-10.0,8.2531,1,1,1,100.0,15.547445255474459,15.547445255474459,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
165,76.14488235294117,66.21294117647058,002066,瑞泰科技,bottom_area,2024-02-05,7.88,2024-02-05,7.88,0.0,9.010152284263958,30.75571177504394,False,-9.9429,3.2179,1,1,1,100.0,15.392156862745102,15.392156862745102,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
166,76.13041466346155,66.20036057692309,605378,野马电池,bottom_area,2024-02-05,15.5,2024-02-05,15.5,0.0,9.806451612903224,31.019136626613257,False,-9.9884,9.8674,1,1,1,100.0,15.324519230769235,15.324519230769235,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
167,76.13,66.2,000593,德龙汇能,bottom_area,2024-02-05,4.74,2024-02-05,4.74,0.0,10.759493670886071,32.18884120171674,False,-10.0569,2.862,1,1,1,100.0,15.322580645161285,15.322580645161285,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态bottom_area; 底部未确认
168,76.11863772455091,66.19011976047905,000717,中南股份,bottom_area,2024-02-05,2.03,2024-02-05,2.03,0.0,11.330049261083744,28.771929824561415,False,-9.7778,3.0828,1,1,1,100.0,15.269461077844317,15.269461077844317,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.78%; 状态bottom_area; 底部未确认
169,76.11728947368421,66.18894736842105,603007,顺景科技,bottom_area,2024-02-05,5.19,2024-02-05,5.19,0.0,1.156069364161842,29.674796747967473,False,-4.9451,1.1667,1,1,1,100.0,15.263157894736846,15.263157894736846,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
170,76.114475,66.18650000000001,002292,奥飞娱乐,bottom_area,2024-02-05,5.45,2024-02-05,5.45,0.0,10.825688073394492,27.43009320905459,False,-9.9174,6.3901,1,1,1,100.0,15.250000000000007,15.250000000000007,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
171,76.08549236641221,66.16129770992367,603138,海量数据,bottom_area,2024-02-05,10.04,2024-02-05,10.04,0.0,9.26294820717133,28.844790928419563,False,-10.0358,2.8604,1,1,1,100.0,15.114503816793897,15.114503816793897,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
172,75.93444447080996,66.95413223140496,300479,神思电子,confirmed_rebound,2024-02-05,12.19,2024-02-05,12.1,0.7438016528925608,16.942148760330586,32.21288515406163,False,-14.0944,3.3004,1,1,1,100.0,26.451612903225797,26.451612903225797,14.256198347107437,0.7438016528925608,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-14.09%; 状态confirmed_rebound; 底部未确认
173,75.86174802748658,71.287681040568,301386,未来电器,bottom_area,2024-02-05,15.78,2024-02-05,15.15,4.1584158415841515,14.257425742574245,32.87549844926894,False,-10.2899,5.6796,2,2,2,100.0,24.88639332999926,27.880184331797242,10.841584158415849,4.1584158415841515,历史2/2次成功; 当前距低点4.16%; 最新日涨幅-10.29%; 状态bottom_area; 底部未确认
174,75.671594850876,70.06885336740164,300541,先进数通,confirmed_rebound,2024-02-05,10.13,2024-02-05,9.8,3.367346938775511,17.346938775510196,28.675400291120813,False,-11.3736,5.4733,2,2,2,100.0,18.851636493601116,19.05920519059205,11.632653061224488,3.367346938775511,历史2/2次成功; 当前距低点3.37%; 最新日涨幅-11.37%; 状态confirmed_rebound; 底部未确认
175,75.5464240749981,67.88385122777645,300409,道氏技术,confirmed_rebound,2024-02-05,6.95,2024-02-05,6.83,1.756954612005858,17.276720351390917,31.356783919597987,False,-13.5572,3.2784,2,3,2,66.66666666666666,42.9195756800168,50.03460207612457,13.24304538799414,1.756954612005858,历史2/3次成功; 当前距低点1.76%; 最新日涨幅-13.56%; 状态confirmed_rebound; 底部未确认
176,75.39822453427671,69.38534244061782,605286,同力天启,bottom_area,2024-02-05,17.99,2024-02-05,17.46,3.0355097365406505,10.080183276059552,30.271565495207664,False,-7.268,9.3004,3,4,3,75.0,21.727444300701578,30.46080191502094,11.964490263459348,3.0355097365406505,历史3/4次成功; 当前距低点3.04%; 最新日涨幅-7.27%; 状态bottom_area; 底部未确认
177,75.26493831488357,67.24372280844733,688101,三达膜,bottom_area,2024-02-05,9.1,2024-02-05,8.97,1.4492753623188293,14.827201783723524,29.09090909090909,False,-11.6505,0.9961,2,3,2,66.66666666666666,25.491419182083742,33.755274261603375,13.550724637681169,1.4492753623188293,历史2/3次成功; 当前距低点1.45%; 最新日涨幅-11.65%; 状态bottom_area; 底部未确认
178,75.22916666666669,65.41666666666669,002137,实益达,bottom_area,2024-02-05,4.28,2024-02-05,4.28,0.0,9.345794392523352,30.519480519480517,False,-10.084,4.4945,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态bottom_area; 底部未确认
179,75.18794928167826,66.29668239409571,300489,光智科技,confirmed_rebound,2024-02-05,12.18,2024-02-05,12.09,0.7444168734491304,17.45244003308519,32.57110987172337,False,-14.0438,2.6977,1,1,1,100.0,22.924477771826446,22.924477771826446,14.255583126550869,0.7444168734491304,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-14.04%; 状态confirmed_rebound; 底部未确认
180,75.00682046336642,66.42075216161736,603275,众辰科技,bottom_area,2024-02-05,28.0,2024-02-05,27.73,0.9736747205192917,10.890732059141722,27.654578659013822,False,-9.0614,4.8771,1,1,1,100.0,16.186723249469523,16.186723249469523,14.026325279480709,0.9736747205192917,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-9.06%; 状态bottom_area; 底部未确认
181,74.97754438990428,69.73245131289116,300738,奥飞数据,bottom_area,2024-02-05,6.9,2024-02-05,6.66,3.603603603603607,13.063063063063066,31.97139938712972,False,-8.971,3.9047,1,1,1,100.0,26.39068564036221,26.39068564036221,11.396396396396392,3.603603603603607,历史1/1次成功; 当前距低点3.60%; 最新日涨幅-8.97%; 状态bottom_area; 底部未确认
182,74.90266638186385,70.19939437982805,601238,广汽集团,bottom_area,2024-02-05,8.03,2024-02-05,7.72,4.015544041450772,5.440414507772032,27.306967984934083,False,-1.1084,0.433,1,1,1,100.0,23.73567093728929,23.73567093728929,10.984455958549228,4.015544041450772,历史1/1次成功; 当前距低点4.02%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
183,74.79819807378863,65.57235664488245,300475,香农芯创,confirmed_rebound,2024-02-05,20.8,2024-02-05,20.71,0.43457267020762846,15.789473684210522,32.40861618798955,False,-12.3472,3.6172,1,1,1,100.0,15.232163080407707,15.232163080407707,14.56542732979237,0.43457267020762846,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-12.35%; 状态confirmed_rebound; 底部未确认
184,74.5314245134692,69.8395820231613,688151,华强科技,bottom_area,2024-02-05,12.98,2024-02-05,12.48,4.006410256410256,13.060897435897429,28.726442033123934,False,-9.547,1.4992,1,1,1,100.0,31.90428713858426,31.90428713858426,10.993589743589743,4.006410256410256,历史1/1次成功; 当前距低点4.01%; 最新日涨幅-9.55%; 状态bottom_area; 底部未确认
185,74.35182535861794,65.4734501438051,002006,精工科技,bottom_area,2024-02-05,8.96,2024-02-05,8.9,0.674157303370792,11.011235955056184,30.086410054988217,False,-9.4034,2.27,2,3,2,66.66666666666666,46.311086714106686,61.48648648648647,14.325842696629207,0.674157303370792,历史2/3次成功; 当前距低点0.67%; 最新日涨幅-9.40%; 状态bottom_area; 底部未确认
186,74.12776966290687,70.52067753606228,688266,泽璟制药,bottom_area,2024-02-05,34.8,2024-02-05,33.2,4.819277108433717,13.765060240963855,28.18516115076789,False,-8.0095,1.5693,2,2,2,100.0,28.86359861984492,39.990774907749085,10.180722891566282,4.819277108433717,历史2/2次成功; 当前距低点4.82%; 最新日涨幅-8.01%; 状态bottom_area; 底部未确认
187,74.04525558200802,66.21426146647376,688025,杰普特,bottom_area,2024-02-05,44.04,2024-02-05,43.39,1.4980410232772496,12.860106015210873,32.07576706324358,False,-9.6801,4.6914,2,3,2,66.66666666666666,20.554453402576446,23.866292660121555,13.50195897672275,1.4980410232772496,历史2/3次成功; 当前距低点1.50%; 最新日涨幅-9.68%; 状态bottom_area; 底部未确认
188,73.7859991632588,67.88281766281621,301323,新莱福,confirmed_rebound,2024-02-05,22.51,2024-02-05,21.85,3.0205949656750577,18.855835240274587,32.31102850061958,False,-12.4465,7.5432,1,1,1,100.0,19.514914970727627,19.514914970727627,11.979405034324941,3.0205949656750577,历史1/1次成功; 当前距低点3.02%; 最新日涨幅-12.45%; 状态confirmed_rebound; 底部未确认
189,73.15422641308581,65.02000347981675,300473,德尔股份,confirmed_rebound,2024-02-05,12.09,2024-02-05,11.95,1.1715481171548165,17.489539748953973,29.038004750593828,False,-13.766,3.8472,2,3,2,66.66666666666666,20.34659419496271,21.37137137137137,13.828451882845183,1.1715481171548165,历史2/3次成功; 当前距低点1.17%; 最新日涨幅-13.77%; 状态confirmed_rebound; 底部未确认
190,73.06812568188923,69.68369001176154,300765,新诺威,bottom_area,2024-02-05,24.8,2024-02-05,23.63,4.951333051206102,14.261531950909864,31.626157407407412,False,-4.5787,3.1939,2,2,2,100.0,25.982415959739026,28.947368421052634,10.048666948793898,4.951333051206102,历史2/2次成功; 当前距低点4.95%; 最新日涨幅-4.58%; 状态bottom_area; 底部未确认
191,72.87170938766704,65.47353770081892,688248,南网科技,bottom_area,2024-02-05,17.43,2024-02-05,17.13,1.7513134851138394,13.076474022183316,29.73748974569319,False,-9.1714,1.9405,2,4,2,50.0,39.12114218751869,49.406593406593416,13.24868651488616,1.7513134851138394,历史2/4次成功; 当前距低点1.75%; 最新日涨幅-9.17%; 状态bottom_area; 底部未确认
192,72.41312891372193,62.96793818584516,002363,隆基机械,bottom_area,2024-02-05,5.19,2024-02-05,5.19,0.0,10.789980732177256,27.51396648044692,False,-10.052,2.9091,2,3,2,66.66666666666666,36.83479311386288,54.96828752642705,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态bottom_area; 底部未确认
193,72.17305750812612,64.95037992138015,300533,冰川网络,confirmed_rebound,2024-02-05,19.95,2024-02-05,19.59,1.8376722817764135,15.109749872383874,31.263157894736842,False,-9.9323,6.9461,2,3,2,66.66666666666666,28.13766697399834,40.564081294068856,13.162327718223585,1.8376722817764135,历史2/3次成功; 当前距低点1.84%; 最新日涨幅-9.93%; 状态confirmed_rebound; 底部未确认
194,72.15970871810981,67.51521954393257,300567,精测电子,bottom_area,2024-02-05,47.92,2024-02-05,46.11,3.925395792669708,9.39058772500542,28.211116300794025,False,-4.9772,3.8667,1,1,1,100.0,18.414634146341452,18.414634146341452,11.07460420733029,3.925395792669708,历史1/1次成功; 当前距低点3.93%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
195,72.13245259179749,62.723871818954336,603028,赛福天,bottom_area,2024-02-05,6.53,2024-02-05,6.53,0.0,11.179173047473192,31.190727081138036,False,-10.0551,1.9376,2,3,2,66.66666666666666,35.522608345632634,43.67816091954023,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态bottom_area; 底部未确认
196,72.06807008473832,62.66788703020725,002235,安妮股份,bottom_area,2024-02-05,4.55,2024-02-05,4.55,0.0,9.890109890109894,29.237947122861584,False,-9.901,5.0044,2,3,2,66.66666666666666,35.221614857744996,46.16438356164384,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
197,71.98992203493745,63.21201459050675,603178,圣龙股份,bottom_area,2024-02-05,25.1,2024-02-05,24.97,0.5206247496996499,11.81417701241491,27.602203537257186,False,-9.058,5.6705,3,5,3,60.0,30.048596880763135,44.66270354096666,14.47937525030035,0.5206247496996499,历史3/5次成功; 当前距低点0.52%; 最新日涨幅-9.06%; 状态bottom_area; 底部未确认
198,71.40054992197442,62.08743471476037,603333,尚纬股份,bottom_area,2024-02-05,3.86,2024-02-05,3.86,0.0,10.62176165803108,32.39929947460596,False,-10.0233,4.6567,2,3,2,66.66666666666666,32.10090348437472,47.19626168224298,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
199,71.39293037547735,64.89765283391739,002240,盛新锂能,bottom_area,2024-02-05,17.66,2024-02-05,17.25,2.3768115942028993,8.927536231884053,28.363787375415278,False,-7.3938,2.6604,2,3,2,66.66666666666666,24.247938720609284,33.42198581560282,12.6231884057971,2.3768115942028993,历史2/3次成功; 当前距低点2.38%; 最新日涨幅-7.39%; 状态bottom_area; 底部未确认
200,71.32793920480813,62.02429496070273,002796,世嘉科技,bottom_area,2024-02-05,7.24,2024-02-05,7.24,0.0,11.049723756906062,29.57198443579766,False,-9.9502,2.2811,2,3,2,66.66666666666666,31.7614424410541,36.33841886269071,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
201,71.29348282407797,62.06360570153869,001296,长江材料,bottom_area,2024-02-05,16.75,2024-02-05,16.74,0.0597371565113594,10.095579450418168,29.899497487437188,False,-9.9462,7.9538,2,3,2,66.66666666666666,20.446987912461964,20.884413309982484,14.940262843488641,0.0597371565113594,历史2/3次成功; 当前距低点0.06%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
202,71.26648519994048,66.86308626634072,300393,中来股份,bottom_area,2024-02-05,7.41,2024-02-05,7.12,4.073033707865169,13.904494382022461,30.73929961089494,False,-8.6313,2.7812,3,4,3,75.0,20.884963012222048,23.89610389610389,10.92696629213483,4.073033707865169,历史3/4次成功; 当前距低点4.07%; 最新日涨幅-8.63%; 状态bottom_area; 底部未确认
203,71.23104577114428,61.94003980099503,002676,顺威股份,bottom_area,2024-02-05,3.19,2024-02-05,3.19,0.0,10.344827586206899,27.002288329519452,False,-9.887,2.3283,2,3,2,66.66666666666666,31.308457711442777,39.33333333333333,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.89%; 状态bottom_area; 底部未确认
204,71.19141230874558,62.4546181546644,000153,丰原药业,bottom_area,2024-02-05,6.38,2024-02-05,6.35,0.47244094488189375,10.866141732283472,27.262313860252014,False,-9.6317,3.8375,2,3,2,66.66666666666666,27.608155066281913,39.18305597579423,14.527559055118106,0.47244094488189375,历史2/3次成功; 当前距低点0.47%; 最新日涨幅-9.63%; 状态bottom_area; 底部未确认
205,71.1361833999334,61.85755078255079,002375,亚厦股份,bottom_area,2024-02-05,3.2,2024-02-05,3.2,0.0,9.999999999999995,28.089887640449433,False,-9.8592,1.9475,2,3,2,66.66666666666666,30.864968364968366,36.9047619047619,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.86%; 状态bottom_area; 底部未确认
206,71.06088075939911,61.792070225564444,600338,西藏珠峰,bottom_area,2024-02-05,7.74,2024-02-05,7.74,0.0,8.785529715762271,27.595884003741812,False,-10.0,3.8148,2,3,2,66.66666666666666,30.512922359665453,31.213191990577155,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
207,70.99347415707516,61.733455788761006,002761,浙江建投,bottom_area,2024-02-05,7.72,2024-02-05,7.72,0.0,9.974093264248712,27.032136105860115,False,-10.0233,3.5807,3,5,3,60.0,27.975568756779584,43.73730534867976,15.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
208,70.90878676715802,61.65981458013741,002584,西陇科学,bottom_area,2024-02-05,6.16,2024-02-05,6.16,0.0,11.038961038961034,31.40311804008909,False,-9.9415,9.4307,2,4,2,50.0,49.24631494697527,68.08510638297875,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
209,70.81365952380953,61.57709523809525,603109,神驰机电,bottom_area,2024-02-05,11.26,2024-02-05,11.26,0.0,10.923623445825935,28.643852978453737,False,-9.992,2.5044,2,3,2,66.66666666666666,29.35714285714286,33.71428571428571,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
210,70.65618971965579,61.44016497361373,001332,锡装股份,bottom_area,2024-02-05,21.95,2024-02-05,21.95,0.0,12.072892938496594,28.91839378238342,False,-10.0041,5.7404,2,3,2,66.66666666666666,28.620958639500337,31.086142322097377,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
211,70.59116867315736,61.383624933180315,000566,海南海药,bottom_area,2024-02-05,3.1,2024-02-05,3.1,0.0,10.645161290322584,30.957683741648108,False,-9.8837,1.9532,2,3,2,66.66666666666666,28.31697992749272,37.53581661891116,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.88%; 状态bottom_area; 底部未确认
212,70.58011781352398,61.37401549002086,002658,雪迪龙,bottom_area,2024-02-05,5.18,2024-02-05,5.18,0.0,12.934362934362934,28.55172413793104,False,-9.913,2.8819,2,3,2,66.66666666666666,28.265316254592392,34.81481481481481,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
213,70.55444048473068,61.351687378026675,002125,湘潭电化,bottom_area,2024-02-05,6.7,2024-02-05,6.7,0.0,10.746268656716413,29.84293193717278,False,-9.9462,2.139,2,3,2,66.66666666666666,28.145272641720464,32.067510548523195,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
214,70.48421130952381,61.290618530020716,002642,荣联科技,bottom_area,2024-02-05,4.73,2024-02-05,4.73,0.0,10.14799154334037,31.84438040345821,False,-10.076,3.9758,2,3,2,66.66666666666666,27.816945501903422,35.253456221198164,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态bottom_area; 底部未确认
215,70.47605282685247,64.52643773465203,600110,诺德股份,bottom_area,2024-02-05,3.72,2024-02-05,3.62,2.7624309392265216,9.944751381215466,27.016129032258064,False,-7.0,1.6978,2,3,2,66.66666666666666,26.979105426999105,34.251968503937015,12.237569060773478,2.7624309392265216,历史2/3次成功; 当前距低点2.76%; 最新日涨幅-7.00%; 状态bottom_area; 底部未确认
216,70.33800207651315,61.16348006653318,002326,永太科技,bottom_area,2024-02-05,8.16,2024-02-05,8.16,0.0,10.294117647058822,31.139240506329113,False,-10.0331,2.797,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
217,70.20732347694522,64.98998982891504,688317,之江生物,bottom_area,2024-02-05,13.26,2024-02-05,12.83,3.351519875292282,14.341387373343725,31.646244006393175,False,-9.6115,1.5354,2,3,2,66.66666666666666,36.69241117158478,38.96296296296296,11.648480124707717,3.351519875292282,历史2/3次成功; 当前距低点3.35%; 最新日涨幅-9.61%; 状态bottom_area; 底部未确认
218,70.02502047373022,63.10990136671111,688302,海创药业,confirmed_rebound,2024-02-05,29.25,2024-02-05,28.7,1.9163763066202117,19.721254355400696,31.909845788849346,False,-13.8693,1.3354,2,4,2,50.0,38.6518244398128,40.24920312952768,13.083623693379787,1.9163763066202117,历史2/4次成功; 当前距低点1.92%; 最新日涨幅-13.87%; 状态confirmed_rebound; 底部未确认
219,69.9837756307849,60.85545707024775,002172,澳洋健康,bottom_area,2024-02-05,2.76,2024-02-05,2.76,0.0,10.869565217391315,29.41176470588236,False,-10.0977,5.5689,3,5,3,60.0,23.255145538966428,29.824561403508774,15.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-10.10%; 状态bottom_area; 底部未确认
220,69.87329666666666,60.7593884057971,000605,渤海股份,bottom_area,2024-02-05,4.55,2024-02-05,4.55,0.0,12.307692307692319,30.000000000000004,False,-10.0791,3.2488,2,3,2,66.66666666666666,24.960869565217386,29.39999999999999,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态bottom_area; 底部未确认
221,69.79452118026246,61.03251753948859,600379,宝光股份,bottom_area,2024-02-05,6.68,2024-02-05,6.66,0.30030030030029387,10.360360360360353,29.374337221633084,False,-9.7297,4.0972,2,3,2,66.66666666666666,17.85234170702464,19.462365591397834,14.699699699699705,0.30030030030029387,历史2/3次成功; 当前距低点0.30%; 最新日涨幅-9.73%; 状态bottom_area; 底部未确认
222,69.74228369597493,61.06287183945304,000561,烽火电子,bottom_area,2024-02-05,5.47,2024-02-05,5.45,0.3669724770642124,11.0091743119266,28.851174934725847,False,-9.736,2.2138,2,3,2,66.66666666666666,18.832808712326777,22.65060240963854,14.633027522935787,0.3669724770642124,历史2/3次成功; 当前距低点0.37%; 最新日涨幅-9.74%; 状态bottom_area; 底部未确认
223,69.65819025633625,60.57233935333588,000159,国际实业,bottom_area,2024-02-05,4.32,2024-02-05,4.32,0.0,9.953703703703697,28.712871287128706,False,-10.0,2.7851,2,3,2,66.66666666666666,23.9552294982216,28.035982008995493,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
224,69.53749251292395,65.96412180052955,300666,江丰电子,bottom_area,2024-02-05,35.0,2024-02-05,33.44,4.665071770334936,13.06818181818183,29.122509537939813,False,-7.5541,3.521,1,1,1,100.0,19.14239482200647,19.14239482200647,10.334928229665064,4.665071770334936,历史1/1次成功; 当前距低点4.67%; 最新日涨幅-7.55%; 状态bottom_area; 底部未确认
225,69.45800005369615,61.07479136414731,603155,新亚强,bottom_area,2024-02-05,15.19,2024-02-05,15.1,0.5960264900662242,11.854304635761597,29.570895522388064,False,-9.4756,0.4769,2,3,2,66.66666666666666,21.70465104748192,25.624375624375624,14.403973509933776,0.5960264900662242,历史2/3次成功; 当前距低点0.60%; 最新日涨幅-9.48%; 状态bottom_area; 底部未确认
226,69.45209592764425,65.78718462744894,688239,航宇科技,bottom_area,2024-02-05,27.59,2024-02-05,26.38,4.586808188021232,12.774829416224417,30.211640211640212,False,-7.4782,3.836,1,1,1,100.0,17.23175965665236,17.23175965665236,10.413191811978766,4.586808188021232,历史1/1次成功; 当前距低点4.59%; 最新日涨幅-7.48%; 状态bottom_area; 底部未确认
227,69.41454226870327,60.360471538002855,002347,泰尔股份,bottom_area,2024-02-05,3.44,2024-02-05,3.44,0.0,9.883720930232553,30.50505050505051,False,-9.9476,5.1077,2,3,2,66.66666666666666,22.816155222237516,29.585798816568047,15.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
228,69.37217346570033,65.89451231218925,300438,鹏辉能源,bottom_area,2024-02-05,17.47,2024-02-05,16.68,4.7362110311750545,13.788968824940055,31.611316113161138,False,-8.8205,5.2119,1,1,1,100.0,19.640179910044974,19.640179910044974,10.263788968824944,4.7362110311750545,历史1/1次成功; 当前距低点4.74%; 最新日涨幅-8.82%; 状态bottom_area; 底部未确认
