rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.94677359813578,80.5860337299326,601689,拓普集团,bottom_area,2024-02-02,47.19,2024-02-02,45.88,2.855274629468167,9.590235396687007,30.358227079538548,False,-4.6089,1.3124,4,4,4,100.0,25.570214436129103,47.99107142857144,7.144725370531833,2.855274629468167,历史4/4次成功; 当前距低点2.86%; 最新日涨幅-4.61%; 状态bottom_area; 底部未确认
214,49.5786703692755,48.88697664038092,688058,宝兰德,confirmed_rebound,2024-02-02,31.31,2024-02-02,30.03,4.262404262404254,13.78621378621379,27.53378378378378,False,-7.0644,1.7749,1,2,1,50.0,24.27558257345491,24.27558257345491,5.737595737595747,4.262404262404254,历史1/2次成功; 当前距低点4.26%; 最新日涨幅-7.06%; 状态confirmed_rebound; 底部未确认
215,49.10583712749479,47.487934251259986,605303,园林股份,confirmed_rebound,2024-02-02,8.6,2024-02-02,8.33,3.241296518607438,15.006002400960384,30.351170568561876,False,-7.1274,6.2839,1,3,1,33.33333333333333,23.681489141675293,23.681489141675293,6.758703481392563,3.241296518607438,历史1/3次成功; 当前距低点3.24%; 最新日涨幅-7.13%; 状态confirmed_rebound; 底部未确认
216,48.884492774673305,48.049121000926235,688247,宣泰医药,confirmed_rebound,2024-02-02,7.88,2024-02-02,7.57,4.0951122853368505,13.077939233817704,27.97335870599429,False,-5.8542,2.8059,1,2,1,50.0,17.72030651340996,17.72030651340996,5.9048877146631495,4.0951122853368505,历史1/2次成功; 当前距低点4.10%; 最新日涨幅-5.85%; 状态confirmed_rebound; 底部未确认
217,48.737196859291075,47.82043209884685,300680,隆盛科技,confirmed_rebound,2024-02-02,13.51,2024-02-02,12.99,4.003079291762892,11.162432640492682,27.632311977715872,False,-4.9261,2.9747,1,2,1,50.0,15.362649914334654,15.362649914334654,5.996920708237108,4.003079291762892,历史1/2次成功; 当前距低点4.00%; 最新日涨幅-4.93%; 状态confirmed_rebound; 底部未确认
218,48.59541345673159,47.51850678733033,000158,常山北明,confirmed_rebound,2024-02-02,7.06,2024-02-02,6.8,3.8235294117647025,12.205882352941178,28.04232804232804,False,-5.615,5.7154,1,2,1,50.0,11.538461538461533,11.538461538461533,6.176470588235298,3.8235294117647025,历史1/2次成功; 当前距低点3.82%; 最新日涨幅-5.62%; 状态confirmed_rebound; 底部未确认
219,48.35395334079448,47.72049543676661,300543,朗科智能,confirmed_rebound,2024-02-02,6.78,2024-02-02,6.5,4.307692307692312,16.0,28.961748633879786,False,-8.2544,4.5701,1,2,1,50.0,18.559322033898297,18.559322033898297,5.692307692307689,4.307692307692312,历史1/2次成功; 当前距低点4.31%; 最新日涨幅-8.25%; 状态confirmed_rebound; 底部未确认
220,48.242345079247116,47.922859350245474,301360,荣旗科技,confirmed_rebound,2024-02-02,46.8,2024-02-02,44.72,4.651162790697671,14.847942754919503,28.78980891719745,False,-6.1184,9.9723,1,2,1,50.0,23.857583403420236,23.857583403420236,5.34883720930233,4.651162790697671,历史1/2次成功; 当前距低点4.65%; 最新日涨幅-6.12%; 状态confirmed_rebound; 底部未确认
221,48.21015985155833,47.22844498391516,300690,双一科技,confirmed_rebound,2024-02-02,12.46,2024-02-02,11.99,3.919933277731448,12.343619683069228,28.117505995203835,False,-5.6061,4.0609,1,2,1,50.0,11.160714285714286,11.160714285714286,6.080066722268553,3.919933277731448,历史1/2次成功; 当前距低点3.92%; 最新日涨幅-5.61%; 状态confirmed_rebound; 底部未确认
222,47.842930781372466,46.574804905239695,300631,久吾高科,confirmed_rebound,2024-02-02,20.2,2024-02-02,19.5,3.589743589743586,14.307692307692305,30.75284090909091,False,-6.4815,1.9136,1,3,1,33.33333333333333,23.04347826086956,23.04347826086956,6.410256410256415,3.589743589743586,历史1/3次成功; 当前距低点3.59%; 最新日涨幅-6.48%; 状态confirmed_rebound; 底部未确认
223,47.804030619016046,46.126696211331264,688060,云涌科技,confirmed_rebound,2024-02-02,29.7,2024-02-02,28.8,3.124999999999995,13.506944444444432,27.65636774679729,False,-5.7143,0.6739,1,3,1,33.33333333333333,14.937434827945786,14.937434827945786,6.875000000000006,3.124999999999995,历史1/3次成功; 当前距低点3.12%; 最新日涨幅-5.71%; 状态confirmed_rebound; 底部未确认
224,47.486875918055546,46.78376727689982,002771,真视通,confirmed_rebound,2024-02-02,17.3,2024-02-02,16.6,4.216867469879514,11.566265060240951,29.83939137785291,False,-4.7357,11.111,1,2,1,50.0,12.40981240981242,12.40981240981242,5.783132530120487,4.216867469879514,历史1/2次成功; 当前距低点4.22%; 最新日涨幅-4.74%; 状态confirmed_rebound; 底部未确认
225,47.34949757606335,46.6559629910611,002121,科陆电子,confirmed_rebound,2024-02-02,3.7,2024-02-02,3.55,4.225352112676067,11.549295774647891,27.698574338085546,False,-4.6392,2.027,1,2,1,50.0,11.826697892271683,11.826697892271683,5.774647887323934,4.225352112676067,历史1/2次成功; 当前距低点4.23%; 最新日涨幅-4.64%; 状态confirmed_rebound; 底部未确认
226,47.0544094488189,47.0544094488189,002451,摩恩电气,confirmed_rebound,2024-02-02,5.25,2024-02-02,5.0,5.0,12.400000000000002,27.325581395348834,False,-4.5455,3.7009,1,2,1,50.0,23.464566929133863,23.464566929133863,5.0,5.0,历史1/2次成功; 当前距低点5.00%; 最新日涨幅-4.55%; 状态confirmed_rebound; 底部未确认
227,46.09994072977495,45.44069745069747,688021,奥福科技,confirmed_rebound,2024-02-02,13.51,2024-02-02,12.96,4.243827160493819,17.97839506172838,30.28509951586874,False,-7.6555,2.8989,1,3,1,33.33333333333333,24.96392496392497,24.96392496392497,5.756172839506181,4.243827160493819,历史1/3次成功; 当前距低点4.24%; 最新日涨幅-7.66%; 状态confirmed_rebound; 底部未确认
228,43.474845689700544,43.35441675427202,002425,凯撒文化,confirmed_rebound,2024-02-02,3.24,2024-02-02,3.09,4.854368932038847,15.210355987055024,28.472222222222232,False,-4.142,3.4831,1,3,1,33.33333333333333,21.231422505307858,21.231422505307858,5.145631067961154,4.854368932038847,历史1/3次成功; 当前距低点4.85%; 最新日涨幅-4.14%; 状态confirmed_rebound; 底部未确认
