rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.26747595183471,83.55431747641644,605266,健之佳,bottom_area,2024-06-06,37.03,2024-06-06,36.61,1.1472275334608077,7.620868615132475,31.570093457943926,False,-3.918,0.5437,5,5,5,100.0,20.591377702726223,33.154615273148806,6.852772466539192,1.1472275334608077,历史5/5次成功; 当前距低点1.15%; 最新日涨幅-3.92%; 状态bottom_area; 底部未确认
144,64.59009214329221,65.82001356464622,000965,天保基建,confirmed_rebound,2024-06-06,2.74,2024-06-06,2.61,4.980842911877407,11.49425287356323,30.400000000000006,False,-5.1903,3.2244,2,2,2,100.0,15.786749482401651,16.666666666666664,3.0191570881225926,4.980842911877407,历史2/2次成功; 当前距低点4.98%; 最新日涨幅-5.19%; 状态confirmed_rebound; 底部未确认
145,64.0539612853585,59.30922341236897,000955,欣龙控股,confirmed_rebound,2024-06-06,3.13,2024-06-06,3.13,0.0,16.293929712460073,31.65938864628821,False,-10.0575,4.8552,2,3,2,66.66666666666666,27.37933734248553,28.498727735368945,8.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
146,62.63942040265082,61.16916600889445,603188,亚邦股份,confirmed_rebound,2024-06-06,2.23,2024-06-06,2.17,2.7649769585253483,10.599078341013826,27.666666666666668,False,-6.3025,2.6298,2,3,2,66.66666666666666,19.175520471320297,26.005361930294914,5.235023041474652,2.7649769585253483,历史2/3次成功; 当前距低点2.76%; 最新日涨幅-6.30%; 状态confirmed_rebound; 底部未确认
147,62.371834843255165,60.99215033903425,002622,皓宸医疗,confirmed_rebound,2024-06-06,1.45,2024-06-06,1.41,2.8368794326241162,13.475177304964554,32.21153846153847,False,-7.6433,3.4439,2,3,2,66.66666666666666,19.10520848790621,20.819112627986343,5.163120567375884,2.8368794326241162,历史2/3次成功; 当前距低点2.84%; 最新日涨幅-7.64%; 状态confirmed_rebound; 底部未确认
148,62.30816996525592,62.52565048869487,002316,亚联发展,confirmed_rebound,2024-06-06,2.99,2024-06-06,2.87,4.181184668989551,11.846689895470378,30.67632850241545,False,-5.6782,6.136,5,7,5,71.42857142857143,16.844286281057823,24.890829694323134,3.818815331010449,4.181184668989551,历史5/7次成功; 当前距低点4.18%; 最新日涨幅-5.68%; 状态confirmed_rebound; 底部未确认
149,56.273385296461726,53.25986886759707,688158,优刻得,confirmed_rebound,2024-06-06,9.77,2024-06-06,9.66,1.1387163561076545,9.21325051759835,27.368421052631582,False,-5.7859,2.7218,1,2,1,50.0,9.495387954422139,9.495387954422139,6.861283643892346,1.1387163561076545,历史1/2次成功; 当前距低点1.14%; 最新日涨幅-5.79%; 状态confirmed_rebound; 底部未确认
150,55.797412084146615,53.21114942528736,688189,南新制药,confirmed_rebound,2024-06-06,5.3,2024-06-06,5.22,1.5325670498084305,10.919540229885063,30.400000000000006,False,-7.6655,3.4085,1,2,1,50.0,14.06130268199233,14.06130268199233,6.4674329501915695,1.5325670498084305,历史1/2次成功; 当前距低点1.53%; 最新日涨幅-7.67%; 状态confirmed_rebound; 底部未确认
151,55.0341406558264,52.385721952466135,688323,瑞华泰,confirmed_rebound,2024-06-06,9.89,2024-06-06,9.75,1.435897435897442,8.205128205128212,28.044280442804432,False,-3.418,1.364,1,2,1,50.0,8.438538205980063,8.438538205980063,6.5641025641025585,1.435897435897442,历史1/2次成功; 当前距低点1.44%; 最新日涨幅-3.42%; 状态confirmed_rebound; 底部未确认
152,52.552552184891496,49.60160593862724,000779,甘咨询,bottom_area,2024-06-06,7.1,2024-06-06,7.03,0.9957325746799344,7.254623044096725,27.30093071354705,False,-5.0802,1.7237,1,2,1,50.0,17.69825918762089,17.69825918762089,7.004267425320066,0.9957325746799344,历史1/2次成功; 当前距低点1.00%; 最新日涨幅-5.08%; 状态bottom_area; 底部未确认
153,52.35024691019837,51.1988623558367,000573,粤宏远A,confirmed_rebound,2024-06-06,2.17,2024-06-06,2.11,2.8436018957346,12.3222748815166,31.045751633986935,False,-6.867,3.5359,1,2,1,50.0,19.31330472103003,19.31330472103003,5.1563981042654,2.8436018957346,历史1/2次成功; 当前距低点2.84%; 最新日涨幅-6.87%; 状态confirmed_rebound; 底部未确认
154,51.229807230913245,50.02124034997427,002291,遥望科技,confirmed_rebound,2024-06-06,4.47,2024-06-06,4.35,2.7586206896551753,11.034482758620701,28.805237315875626,False,-5.8947,4.5824,1,2,1,50.0,11.940298507462684,11.940298507462684,5.241379310344825,2.7586206896551753,历史1/2次成功; 当前距低点2.76%; 最新日涨幅-5.89%; 状态confirmed_rebound; 底部未确认
155,51.00052730952382,47.98013827700421,605138,盛泰集团,confirmed_rebound,2024-06-06,4.88,2024-06-06,4.84,0.8264462809917362,8.057851239669434,27.10843373493976,False,-5.4264,1.2001,1,2,1,50.0,17.120622568093385,17.120622568093385,7.173553719008263,0.8264462809917362,历史1/2次成功; 当前距低点0.83%; 最新日涨幅-5.43%; 状态confirmed_rebound; 底部未确认
