rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.18761580114796,81.08700736772873,300584,海辰药业,bottom_area,2024-04-16,14.37,2024-04-16,14.2,1.1971830985915488,9.647887323943669,28.96448224112056,False,-7.8255,3.2074,2,2,2,100.0,41.271961465147655,54.23197492163009,13.802816901408452,1.1971830985915488,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-7.83%; 状态bottom_area; 底部未确认
149,61.663916339207454,54.63719278898259,301512,智信精密,bottom_area,2024-04-16,40.2,2024-04-16,39.8,1.005025125628155,13.819095477386936,27.305936073059367,False,-11.5706,10.8962,1,3,1,33.33333333333333,24.490950226244347,24.490950226244347,13.994974874371843,1.005025125628155,历史1/3次成功; 当前距低点1.01%; 最新日涨幅-11.57%; 状态bottom_area; 底部未确认
150,61.53454983323074,56.07355291775002,002331,皖通科技,bottom_area,2024-04-16,6.13,2024-04-16,5.98,2.508361204013369,6.856187290969887,27.951807228915666,False,-6.9803,6.8198,2,5,2,40.0,19.530196037099497,21.247892074199,12.49163879598663,2.508361204013369,历史2/5次成功; 当前距低点2.51%; 最新日涨幅-6.98%; 状态bottom_area; 底部未确认
151,61.13424491771539,53.160212971926434,300517,海波重科,bottom_area,2024-04-16,6.4,2024-04-16,6.4,0.0,9.687499999999988,27.519818799546997,False,-9.2199,4.4544,1,2,1,50.0,36.88286544046467,36.88286544046467,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.22%; 状态bottom_area; 底部未确认
152,60.90891473743651,53.35857142857145,002551,尚荣医疗,bottom_area,2024-04-16,2.53,2024-04-16,2.52,0.39682539682538837,10.714285714285715,32.075471698113205,False,-8.9928,3.3816,1,3,1,33.33333333333333,52.61780104712043,52.61780104712043,14.603174603174612,0.39682539682538837,历史1/3次成功; 当前距低点0.40%; 最新日涨幅-8.99%; 状态bottom_area; 底部未确认
153,60.75717940800903,53.83209089399655,603326,我乐家居,bottom_area,2024-04-16,6.04,2024-04-16,5.98,1.0033444816053445,9.69899665551838,27.777777777777768,False,-8.346,4.4733,1,3,1,33.33333333333333,20.141843971631218,20.141843971631218,13.996655518394654,1.0033444816053445,历史1/3次成功; 当前距低点1.00%; 最新日涨幅-8.35%; 状态bottom_area; 底部未确认
154,60.743793103448276,52.820689655172416,600156,华升股份,bottom_area,2024-04-16,3.59,2024-04-16,3.59,0.0,9.749303621169918,31.8785578747628,False,-10.0251,4.8865,1,2,1,50.0,35.05747126436782,35.05747126436782,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
155,60.69662428123997,53.18664148015409,688228,开普云,bottom_area,2024-04-16,36.65,2024-04-16,36.5,0.4109589041095852,10.821917808219187,29.07112320248737,False,-9.8623,3.6635,1,2,1,50.0,29.80445043830074,29.80445043830074,14.589041095890416,0.4109589041095852,历史1/2次成功; 当前距低点0.41%; 最新日涨幅-9.86%; 状态bottom_area; 底部未确认
156,60.412684989429174,52.53276955602537,002679,福建金森,bottom_area,2024-04-16,7.69,2024-04-16,7.69,0.0,3.9011703511053293,27.178030303030305,False,-9.9532,1.6147,1,2,1,50.0,33.50951374207188,33.50951374207188,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
157,60.40425366530758,52.866254905505336,002370,亚太药业,bottom_area,2024-04-16,2.9,2024-04-16,2.89,0.34602076124566733,9.342560553633218,27.749999999999996,False,-8.2278,2.2946,2,5,2,40.0,15.619259360997129,15.633423180592995,14.653979238754333,0.34602076124566733,历史2/5次成功; 当前距低点0.35%; 最新日涨幅-8.23%; 状态bottom_area; 底部未确认
158,60.070597323193404,52.235302020168184,000995,皇台酒业,bottom_area,2024-04-16,9.79,2024-04-16,9.79,0.0,9.295199182839635,28.800000000000008,False,-10.0184,2.6812,2,5,2,40.0,20.243559248216023,24.697644812221508,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
159,59.90079851888861,52.458207714109705,300593,新雷能,bottom_area,2024-04-16,7.94,2024-04-16,7.91,0.37926675094817003,8.59671302149178,31.03748910200523,False,-7.7816,3.2121,1,2,1,50.0,25.499655410062033,25.499655410062033,14.62073324905183,0.37926675094817003,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-7.78%; 状态bottom_area; 底部未确认
160,59.89117018544686,52.22015719491026,001208,华菱线缆,bottom_area,2024-04-16,6.93,2024-04-16,6.92,0.14450867052022812,8.236994219653184,31.889763779527563,False,-7.4766,3.1587,1,2,1,50.0,21.34213421342134,21.34213421342134,14.855491329479772,0.14450867052022812,历史1/2次成功; 当前距低点0.14%; 最新日涨幅-7.48%; 状态bottom_area; 底部未确认
161,59.85932899359002,52.9148341766848,300337,银邦股份,bottom_area,2024-04-16,5.73,2024-04-16,5.68,0.8802816901408576,11.267605633802827,32.86052009456266,False,-9.4787,4.225,1,2,1,50.0,34.09610983981694,34.09610983981694,14.119718309859142,0.8802816901408576,历史1/2次成功; 当前距低点0.88%; 最新日涨幅-9.48%; 状态bottom_area; 底部未确认
162,59.78083333333333,51.983333333333334,002767,先锋电子,bottom_area,2024-04-16,10.13,2024-04-16,10.13,0.0,10.365251727541944,28.611698379140233,False,-9.9556,3.894,1,3,1,33.33333333333333,52.04379562043795,52.04379562043795,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
163,59.61921076791552,52.02562146892653,300749,顶固集创,bottom_area,2024-04-16,5.32,2024-04-16,5.31,0.1883239171374892,13.747645951035793,32.86978508217447,False,-8.7479,6.1916,1,2,1,50.0,20.833333333333336,20.833333333333336,14.81167608286251,0.1883239171374892,历史1/2次成功; 当前距低点0.19%; 最新日涨幅-8.75%; 状态bottom_area; 底部未确认
164,59.508605577689245,51.746613545816736,600319,亚星化学,bottom_area,2024-04-16,3.77,2024-04-16,3.77,0.0,5.835543766578255,32.67857142857142,False,-10.0239,2.0292,1,2,1,50.0,29.282868525896426,29.282868525896426,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
165,59.48375,51.725,688339,亿华通,bottom_area,2024-04-16,31.01,2024-04-16,31.01,0.0,8.51338277974846,27.833372120083773,False,-7.8455,2.9183,1,4,1,25.0,76.30996309963099,76.30996309963099,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-7.85%; 状态bottom_area; 底部未确认
166,59.42812694368504,51.840903225806436,300503,昊志机电,bottom_area,2024-04-16,11.8,2024-04-16,11.78,0.16977928692700636,11.62988115449916,32.60869565217392,False,-9.9237,6.67,1,2,1,50.0,19.61290322580645,19.61290322580645,14.830220713072992,0.16977928692700636,历史1/2次成功; 当前距低点0.17%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
167,59.34835765047829,53.98517114533327,300737,科顺股份,bottom_area,2024-04-16,3.82,2024-04-16,3.73,2.412868632707771,8.042895442359256,28.952380952380953,False,-5.2109,2.3935,1,2,1,50.0,18.798449612403097,18.798449612403097,12.587131367292228,2.412868632707771,历史1/2次成功; 当前距低点2.41%; 最新日涨幅-5.21%; 状态bottom_area; 底部未确认
168,59.24371779859486,51.51627634660423,300753,爱朋医疗,bottom_area,2024-04-16,9.71,2024-04-16,9.71,0.0,11.740473738413993,28.445099484156223,False,-12.3646,7.3409,1,2,1,50.0,28.044496487119456,28.044496487119456,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-12.36%; 状态bottom_area; 底部未确认
169,58.811726714944,51.42173216543742,002558,巨人网络,bottom_area,2024-04-16,10.26,2024-04-16,10.23,0.29325513196480313,7.038123167155414,28.109627547434997,False,-5.3506,2.5099,1,2,1,50.0,18.872870249017044,18.872870249017044,14.706744868035196,0.29325513196480313,历史1/2次成功; 当前距低点0.29%; 最新日涨幅-5.35%; 状态bottom_area; 底部未确认
170,58.743607179727896,53.555735261921896,301337,亚华电子,confirmed_rebound,2024-04-16,29.54,2024-04-15,28.81,2.533842415827839,23.568205484206885,27.956989247311835,True,-9.939,15.343,1,2,1,50.0,18.994064354889115,18.994064354889115,12.46615758417216,2.533842415827839,历史1/2次成功; 当前距低点2.53%; 最新日涨幅-9.94%; 状态confirmed_rebound; 底部已确认
171,58.70702635914331,51.049588138385495,688296,和达科技,bottom_area,2024-04-16,8.08,2024-04-16,8.08,0.0,9.90099009900991,31.29251700680272,False,-9.5185,4.5152,1,2,1,50.0,25.535420098846778,25.535420098846778,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.52%; 状态bottom_area; 底部未确认
172,58.606281502447374,52.76113441463991,688216,气派科技,confirmed_rebound,2024-04-16,12.61,2024-04-16,12.38,1.8578352180936886,15.589660743134084,32.89972899728997,False,-11.8798,4.7112,1,2,1,50.0,15.629025332760845,15.629025332760845,13.14216478190631,1.8578352180936886,历史1/2次成功; 当前距低点1.86%; 最新日涨幅-11.88%; 状态confirmed_rebound; 底部未确认
173,58.01889273356401,50.45121107266436,603256,宏和科技,bottom_area,2024-04-16,5.74,2024-04-16,5.74,0.0,11.846689895470378,28.07017543859649,False,-10.0313,0.9729,1,2,1,50.0,22.318339100346023,22.318339100346023,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
174,57.75805494505493,50.224395604395596,002474,榕基软件,bottom_area,2024-04-16,4.42,2024-04-16,4.42,0.0,11.085972850678738,27.18286655683691,False,-9.9796,3.9889,1,2,1,50.0,21.0989010989011,21.0989010989011,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
175,57.6941254595588,50.53788235294115,002239,奥特佳,bottom_area,2024-04-16,2.56,2024-04-16,2.55,0.39215686274510714,7.058823529411772,29.75206611570248,False,-6.2271,2.7144,1,2,1,50.0,15.333333333333332,15.333333333333332,14.607843137254891,0.39215686274510714,历史1/2次成功; 当前距低点0.39%; 最新日涨幅-6.23%; 状态bottom_area; 底部未确认
176,57.63489647924815,50.76291061982911,600130,波导股份,bottom_area,2024-04-16,2.94,2024-04-16,2.92,0.6849315068493157,9.246575342465754,27.722772277227726,False,-8.125,4.7534,1,2,1,50.0,20.13201320132014,20.13201320132014,14.315068493150685,0.6849315068493157,历史1/2次成功; 当前距低点0.68%; 最新日涨幅-8.12%; 状态bottom_area; 底部未确认
177,57.62348993288591,50.10738255033558,688277,天智航,bottom_area,2024-04-16,7.66,2024-04-16,7.66,0.0,6.788511749347252,29.981718464351005,False,-6.6991,1.2486,1,2,1,50.0,20.469798657718112,20.469798657718112,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-6.70%; 状态bottom_area; 底部未确认
178,57.42778651148007,50.97075391180654,688229,博睿数据,bottom_area,2024-04-16,23.05,2024-04-16,22.8,1.0964912280701753,8.771929824561402,30.888147923613218,False,-7.7262,2.2752,1,5,1,20.0,18.12233285917498,18.12233285917498,13.903508771929824,1.0964912280701753,历史1/5次成功; 当前距低点1.10%; 最新日涨幅-7.73%; 状态bottom_area; 底部未确认
179,57.14368419044348,49.69016016560303,000679,大连友谊,bottom_area,2024-04-16,3.33,2024-04-16,3.33,0.0,0.0,28.54077253218884,False,-10.0,0.439,2,6,2,33.33333333333333,21.004445334783306,24.94061757719715,15.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
180,56.775388349514564,49.36990291262136,002645,华宏科技,bottom_area,2024-04-16,9.16,2024-04-16,9.16,0.0,6.331877729257643,29.80842911877395,False,-10.0196,2.1764,1,2,1,50.0,16.50485436893203,16.50485436893203,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
181,56.77526047742424,50.15245690307789,001216,华瓷股份,bottom_area,2024-04-16,11.98,2024-04-16,11.88,0.8417508417508388,8.249158249158237,27.472527472527464,False,-7.4903,18.3452,1,2,1,50.0,18.77230549607424,18.77230549607424,14.158249158249161,0.8417508417508388,历史1/2次成功; 当前距低点0.84%; 最新日涨幅-7.49%; 状态bottom_area; 底部未确认
182,56.490064102564105,49.121794871794876,002693,双成药业,bottom_area,2024-04-16,4.55,2024-04-16,4.55,0.0,10.54945054945056,32.89085545722714,False,-9.901,2.8565,1,3,1,33.33333333333333,34.61538461538462,34.61538461538462,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
183,56.21209720526612,49.45281625750377,688288,鸿泉技术,confirmed_rebound,2024-04-16,11.3,2024-04-16,11.23,0.623330365093502,15.494211932324134,31.8154219793564,False,-11.5114,2.2496,1,3,1,33.33333333333333,41.992882562277565,41.992882562277565,14.376669634906497,0.623330365093502,历史1/3次成功; 当前距低点0.62%; 最新日涨幅-11.51%; 状态confirmed_rebound; 底部未确认
184,55.744076761361875,50.27874840379663,688237,超卓航科,confirmed_rebound,2024-04-16,17.7,2024-04-16,17.36,1.958525345622119,16.762672811059907,31.626624655376133,False,-13.4051,5.2103,1,3,1,33.33333333333333,22.961574507966244,22.961574507966244,13.041474654377879,1.958525345622119,历史1/3次成功; 当前距低点1.96%; 最新日涨幅-13.41%; 状态confirmed_rebound; 底部未确认
185,55.56530067785069,48.7802506030306,301357,北方长龙,confirmed_rebound,2024-04-16,27.6,2024-04-16,27.46,0.5098324836125293,15.331391114348145,30.056036678553227,False,-12.9338,10.3037,1,2,1,50.0,17.541229385307357,17.541229385307357,14.49016751638747,0.5098324836125293,历史1/2次成功; 当前距低点0.51%; 最新日涨幅-12.93%; 状态confirmed_rebound; 底部未确认
186,55.50830199999356,48.64864018334604,688021,奥福科技,bottom_area,2024-04-16,9.56,2024-04-16,9.52,0.4201680672269005,8.403361344537823,29.741697416974176,False,-9.2118,2.8091,1,3,1,33.33333333333333,24.96392496392497,24.96392496392497,14.579831932773098,0.4201680672269005,历史1/3次成功; 当前距低点0.42%; 最新日涨幅-9.21%; 状态bottom_area; 底部未确认
187,55.484032956292076,48.52527094232385,000572,海马汽车,bottom_area,2024-04-16,3.26,2024-04-16,3.25,0.30769230769230116,8.923076923076923,28.256070640176606,False,-9.6953,3.1377,1,3,1,33.33333333333333,22.92191435768261,22.92191435768261,14.692307692307699,0.30769230769230116,历史1/3次成功; 当前距低点0.31%; 最新日涨幅-9.70%; 状态bottom_area; 底部未确认
188,55.366648230088494,48.14491150442478,002520,日发精机,bottom_area,2024-04-16,4.7,2024-04-16,4.7,0.0,10.851063829787229,27.131782945736433,False,-9.9617,4.6169,1,4,1,25.0,30.752212389380546,30.752212389380546,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
189,54.63579511358873,49.809385665242765,300656,民德电子,bottom_area,2024-04-16,16.6,2024-04-16,16.19,2.5324274243360105,10.31500926497837,28.772547294324674,False,-7.4693,1.4566,1,3,1,33.33333333333333,17.25799386771792,17.25799386771792,12.46757257566399,2.5324274243360105,历史1/3次成功; 当前距低点2.53%; 最新日涨幅-7.47%; 状态bottom_area; 底部未确认
190,53.77830289557761,47.05120996725304,300614,百川畅银,bottom_area,2024-04-16,9.18,2024-04-16,9.15,0.32786885245900943,14.754098360655732,32.720588235294116,False,-12.8205,5.5849,1,3,1,33.33333333333333,15.244180739388408,15.244180739388408,14.67213114754099,0.32786885245900943,历史1/3次成功; 当前距低点0.33%; 最新日涨幅-12.82%; 状态bottom_area; 底部未确认
191,53.48250368662581,46.90881433789752,603123,翠微股份,bottom_area,2024-04-16,6.54,2024-04-16,6.51,0.46082949308756144,9.831029185867905,28.066298342541447,False,-8.2749,2.6289,1,3,1,33.33333333333333,16.108452950558224,16.108452950558224,14.539170506912438,0.46082949308756144,历史1/3次成功; 当前距低点0.46%; 最新日涨幅-8.27%; 状态bottom_area; 底部未确认
192,53.367849128919914,46.99121428571432,300365,恒华科技,bottom_area,2024-04-16,4.51,2024-04-16,4.48,0.6696428571428428,11.607142857142847,29.00158478605387,False,-9.2555,3.7979,1,3,1,33.33333333333333,19.111111111111114,19.111111111111114,14.330357142857157,0.6696428571428428,历史1/3次成功; 当前距低点0.67%; 最新日涨幅-9.26%; 状态bottom_area; 底部未确认
193,53.272812056737585,46.32418439716312,002177,御银股份,bottom_area,2024-04-16,3.02,2024-04-16,3.02,0.0,11.258278145695359,30.2540415704388,False,-10.119,4.0824,1,3,1,33.33333333333333,19.574468085106382,19.574468085106382,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.12%; 状态bottom_area; 底部未确认
194,53.017946987574824,46.82485735549129,300637,扬帆新材,confirmed_rebound,2024-04-16,6.06,2024-04-16,6.01,0.831946755407651,18.63560732113145,29.21083627797409,False,-15.2448,8.8926,1,4,1,25.0,31.810193321616865,31.810193321616865,14.168053244592349,0.831946755407651,历史1/4次成功; 当前距低点0.83%; 最新日涨幅-15.24%; 状态confirmed_rebound; 底部未确认
195,53.01363324301577,46.875004444971246,002813,路畅科技,bottom_area,2024-04-16,23.71,2024-04-16,23.5,0.8936170212765995,6.382978723404255,30.658011212747123,False,-6.9101,1.7267,1,3,1,33.33333333333333,21.23181677499226,21.23181677499226,14.106382978723401,0.8936170212765995,历史1/3次成功; 当前距低点0.89%; 最新日涨幅-6.91%; 状态bottom_area; 底部未确认
196,52.935744271576205,46.5115034619189,300459,汤姆猫,bottom_area,2024-04-16,3.62,2024-04-16,3.6,0.555555555555556,8.888888888888884,30.501930501930495,False,-7.888,3.6707,1,3,1,33.33333333333333,15.133531157270022,15.133531157270022,14.444444444444443,0.555555555555556,历史1/3次成功; 当前距低点0.56%; 最新日涨幅-7.89%; 状态bottom_area; 底部未确认
197,52.86777325581396,45.97197674418605,002824,和胜股份,bottom_area,2024-04-16,14.07,2024-04-16,14.07,0.0,7.10732054015636,30.89390962671905,False,-9.9808,5.9566,1,4,1,25.0,19.06976744186047,19.06976744186047,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
198,52.79634353741496,45.90986394557823,000710,贝瑞基因,bottom_area,2024-04-16,6.93,2024-04-16,6.93,0.0,10.966810966810977,29.429735234215894,False,-10.0,3.9891,1,3,1,33.33333333333333,17.3469387755102,17.3469387755102,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
199,52.781837790111,45.89725025227044,002861,瀛通通讯,bottom_area,2024-04-16,8.14,2024-04-16,8.14,0.0,5.65110565110564,28.155339805825236,False,-9.9558,1.7601,1,4,1,25.0,18.668012108980825,18.668012108980825,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
200,52.6924359967414,46.28056390977443,300386,飞天诚信,bottom_area,2024-04-16,5.63,2024-04-16,5.6,0.5357142857142903,13.928571428571434,29.912390488110148,False,-12.0313,3.4758,1,4,1,25.0,15.037593984962406,15.037593984962406,14.46428571428571,0.5357142857142903,历史1/4次成功; 当前距低点0.54%; 最新日涨幅-12.03%; 状态bottom_area; 底部未确认
201,52.5581478545762,45.70273726484887,300556,丝路视觉,bottom_area,2024-04-16,17.45,2024-04-16,17.45,0.0,11.289398280802306,27.952105697770435,False,-10.2828,10.5546,1,3,1,33.33333333333333,16.233354470513625,16.233354470513625,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.28%; 状态bottom_area; 底部未确认
202,52.52302283397354,45.67219376867265,605255,天普股份,bottom_area,2024-04-16,11.65,2024-04-16,11.65,0.0,10.987124463519308,30.447761194029848,False,-9.9691,1.8451,1,3,1,33.33333333333333,16.069142125480155,16.069142125480155,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
203,52.337119009345344,46.20911744994556,300436,广生堂,bottom_area,2024-04-16,14.84,2024-04-16,14.72,0.8152173913043425,10.869565217391301,30.924448615673384,False,-9.3464,2.2371,1,3,1,33.33333333333333,16.690751445086697,16.690751445086697,14.184782608695656,0.8152173913043425,历史1/3次成功; 当前距低点0.82%; 最新日涨幅-9.35%; 状态bottom_area; 底部未确认
204,51.46981231175693,48.37388375165125,300410,正业科技,confirmed_rebound,2024-04-16,5.0,2024-04-16,4.8,4.1666666666666705,15.208333333333343,32.867132867132874,False,-9.0909,3.886,1,2,1,50.0,20.34346103038308,20.34346103038308,10.833333333333329,4.1666666666666705,历史1/2次成功; 当前距低点4.17%; 最新日涨幅-9.09%; 状态confirmed_rebound; 底部未确认
205,50.011878971387304,43.82299838336871,002607,中公教育,bottom_area,2024-04-16,2.45,2024-04-16,2.44,0.40983606557377994,8.606557377049178,28.86297376093295,False,-7.5472,4.5811,1,6,1,16.666666666666664,18.337408312958438,18.337408312958438,14.59016393442622,0.40983606557377994,历史1/6次成功; 当前距低点0.41%; 最新日涨幅-7.55%; 状态bottom_area; 底部未确认
