rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.93517708341106,86.292625466744,002176,江特电机,bottom_area,2025-04-08,6.74,2025-04-08,6.58,2.4316109422492422,3.9513677811550116,27.85087719298245,False,0.4471,2.4731,4,4,4,100.0,18.369346317592864,39.01808785529715,5.568389057750759,2.4316109422492422,历史4/4次成功; 当前距低点2.43%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
145,77.36162104870769,76.41059137295008,300364,中文在线,confirmed_rebound,2025-04-08,19.09,2025-04-07,18.47,3.356794802382247,17.920952896589075,30.51166290443943,False,3.3568,4.7168,7,8,7,87.5,13.87948130312683,20.7773851590106,4.643205197617753,3.356794802382247,历史7/8次成功; 当前距低点3.36%; 最新日涨幅3.36%; 状态confirmed_rebound; 底部未确认
146,77.31661506621019,73.58551836060218,002095,生意宝,confirmed_rebound,2025-04-08,14.2,2025-04-08,14.0,1.4285714285714235,9.857142857142863,31.03448275862069,False,-8.7404,3.9031,5,6,5,83.33333333333334,16.770580023718793,33.84030418250951,6.5714285714285765,1.4285714285714235,历史5/6次成功; 当前距低点1.43%; 最新日涨幅-8.74%; 状态confirmed_rebound; 底部未确认
147,77.29842065589419,76.80404976088163,300694,蠡湖股份,bottom_area,2025-04-08,11.31,2025-04-08,10.91,3.6663611365719557,7.516040329972505,32.06724782067247,False,0.7124,4.0517,2,2,2,100.0,15.824479313256395,17.840909090909072,4.333638863428044,3.6663611365719557,历史2/2次成功; 当前距低点3.67%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
148,77.27296129255214,77.07809117490902,300771,智莱科技,confirmed_rebound,2025-04-08,8.86,2025-04-07,8.53,3.868698710433764,17.23329425556859,28.797996661101845,False,3.8687,4.6298,3,3,3,100.0,13.326474380096718,16.305732484076447,4.131301289566236,3.868698710433764,历史3/3次成功; 当前距低点3.87%; 最新日涨幅3.87%; 状态confirmed_rebound; 底部未确认
149,77.25955310541589,77.65081022655744,300767,震安科技,confirmed_rebound,2025-04-08,9.05,2025-04-07,8.68,4.262672811059919,17.511520737327185,29.659643435980556,True,3.4286,4.3223,3,3,3,100.0,12.041420622441112,15.487804878048797,3.737327188940081,4.262672811059919,历史3/3次成功; 当前距低点4.26%; 最新日涨幅3.43%; 状态confirmed_rebound; 底部已确认
150,77.24375457701663,75.96065448150244,300445,康斯特,confirmed_rebound,2025-04-08,16.15,2025-04-08,15.66,3.128991060025533,10.727969348659002,30.02680965147453,False,0.8115,6.3511,1,1,1,100.0,31.584699453551895,31.584699453551895,4.871008939974467,3.128991060025533,历史1/1次成功; 当前距低点3.13%; 最新日涨幅0.81%; 状态confirmed_rebound; 底部未确认
151,77.17357335360487,74.98863409549448,688244,永信至诚,bottom_area,2025-04-08,34.76,2025-04-08,33.91,2.5066352108522603,6.104393984075496,28.369243768483326,False,0.8706,4.5041,1,1,1,100.0,8.514851485148508,8.514851485148508,5.49336478914774,2.5066352108522603,历史1/1次成功; 当前距低点2.51%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
152,77.16535343575492,75.26513026460387,301413,安培龙,bottom_area,2025-04-08,68.0,2025-04-08,66.21,2.7035191058752552,6.90228062226251,28.149755832881183,False,-1.8617,6.0573,2,2,2,100.0,18.221257129029343,23.654937570942117,5.296480894124745,2.7035191058752552,历史2/2次成功; 当前距低点2.70%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
153,77.14279778821403,76.75900277434233,301567,贝隆精密,bottom_area,2025-04-08,33.28,2025-04-08,32.08,3.740648379052378,6.608478802992533,30.921619293712315,False,1.5253,4.6538,2,2,2,100.0,16.4929090246331,16.59192825112107,4.259351620947622,3.740648379052378,历史2/2次成功; 当前距低点3.74%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
154,76.82209193497607,71.13156660645932,603011,合锻智能,bottom_area,2025-04-08,10.08,2025-04-08,10.08,0.0,3.174603174603177,30.958904109589042,False,-10.0,13.6002,2,2,2,100.0,25.169712937953285,41.201716738197426,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
155,76.77961136908577,76.34056794412207,605289,罗曼股份,confirmed_rebound,2025-04-08,20.17,2025-04-08,19.45,3.701799485861195,10.53984575835476,30.161579892280077,False,-6.4037,2.9441,6,6,6,100.0,23.336939633793495,53.38199513381995,4.298200514138805,3.701799485861195,历史6/6次成功; 当前距低点3.70%; 最新日涨幅-6.40%; 状态confirmed_rebound; 底部未确认
156,76.7551479731501,73.73527329879667,002614,奥佳华,bottom_area,2025-04-08,5.86,2025-04-08,5.75,1.913043478260875,7.652173913043485,27.94486215538847,False,-8.2942,7.6672,2,2,2,100.0,10.521572200169194,10.62992125984252,6.0869565217391255,1.913043478260875,历史2/2次成功; 当前距低点1.91%; 最新日涨幅-8.29%; 状态bottom_area; 底部未确认
157,76.66188130825594,74.69241319355591,000856,冀东装备,confirmed_rebound,2025-04-08,8.92,2025-04-08,8.69,2.6467203682393605,9.436133486766401,30.48,False,-7.5648,8.1156,3,3,3,100.0,18.209331360976563,25.237449118046136,5.353279631760639,2.6467203682393605,历史3/3次成功; 当前距低点2.65%; 最新日涨幅-7.56%; 状态confirmed_rebound; 底部未确认
158,76.65350607687134,73.16266421190682,002158,汉钟精机,bottom_area,2025-04-08,16.75,2025-04-08,16.49,1.57671315949061,5.942995755003035,29.46963216424295,False,-3.291,3.064,1,1,1,100.0,19.986936642717183,19.986936642717183,6.42328684050939,1.57671315949061,历史1/1次成功; 当前距低点1.58%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
159,76.6265302100794,75.57614982271286,002467,二六三,confirmed_rebound,2025-04-08,4.72,2025-04-08,4.57,3.282275711159725,8.971553610503284,30.229007633587777,False,-5.9761,5.8677,4,4,4,100.0,14.084615291166818,19.46107784431139,4.717724288840275,3.282275711159725,历史4/4次成功; 当前距低点3.28%; 最新日涨幅-5.98%; 状态confirmed_rebound; 底部未确认
160,76.62110327662975,70.94546599687939,002241,歌尔股份,bottom_area,2025-04-08,18.95,2025-04-08,18.95,0.0,1.2664907651715145,32.991513437057996,False,-9.9762,2.5797,2,2,2,100.0,24.169172026233326,36.8763557483731,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
161,76.60397120889374,74.2313121776273,002747,埃斯顿,confirmed_rebound,2025-04-08,17.32,2025-04-08,16.92,2.3640661938534193,9.633569739952712,32.99009900990099,False,-7.8723,7.0935,3,3,3,100.0,12.265500535554223,13.690987124463508,5.635933806146581,2.3640661938534193,历史3/3次成功; 当前距低点2.36%; 最新日涨幅-7.87%; 状态confirmed_rebound; 底部未确认
162,76.58146717526283,74.17399134199134,002486,嘉麟杰,bottom_area,2025-04-08,1.75,2025-04-08,1.71,2.3391812865497097,6.432748538011701,28.749999999999996,False,-4.3716,3.4287,2,2,2,100.0,18.1038961038961,25.54112554112554,5.660818713450291,2.3391812865497097,历史2/2次成功; 当前距低点2.34%; 最新日涨幅-4.37%; 状态bottom_area; 底部未确认
163,76.54444867636056,76.24309257920952,000833,粤桂股份,bottom_area,2025-04-08,10.12,2025-04-08,9.75,3.7948717948717867,5.025641025641027,29.50108459869848,False,-2.8791,7.6333,3,3,3,100.0,20.190324040414954,35.88039867109634,4.205128205128213,3.7948717948717867,历史3/3次成功; 当前距低点3.79%; 最新日涨幅-2.88%; 状态bottom_area; 底部未确认
164,76.49217575169465,76.02108059955349,603348,文灿股份,confirmed_rebound,2025-04-08,20.01,2025-04-08,19.3,3.678756476683942,8.963730569948188,28.14594192107222,False,-4.2125,3.6985,4,4,4,100.0,21.33680304512298,31.539888682745836,4.321243523316058,3.678756476683942,历史4/4次成功; 当前距低点3.68%; 最新日涨幅-4.21%; 状态confirmed_rebound; 底部未确认
165,76.40212727111556,75.98080837275185,688320,禾川科技,confirmed_rebound,2025-04-08,30.73,2025-04-08,29.63,3.712453594330076,9.618629767127903,27.696437286481206,False,0.163,6.8517,6,7,6,85.71428571428571,19.797556048211217,38.29133374308544,4.287546405669924,3.712453594330076,历史6/7次成功; 当前距低点3.71%; 最新日涨幅0.16%; 状态confirmed_rebound; 底部未确认
166,76.39747240208715,71.16834062422677,603275,众辰科技,confirmed_rebound,2025-04-08,31.88,2025-04-08,31.78,0.3146633102580172,12.083071113908106,32.66949152542373,False,-9.714,7.6044,2,2,2,100.0,27.181575116209928,38.17642698295033,7.685336689741982,0.3146633102580172,历史2/2次成功; 当前距低点0.31%; 最新日涨幅-9.71%; 状态confirmed_rebound; 底部未确认
167,76.36520278974848,75.52350633296182,603256,宏和科技,confirmed_rebound,2025-04-08,7.25,2025-04-08,7.01,3.4236804564907306,9.70042796005707,28.615071283095727,False,-6.8123,1.1569,4,4,4,100.0,15.534934267530545,22.318339100346023,4.576319543509269,3.4236804564907306,历史4/4次成功; 当前距低点3.42%; 最新日涨幅-6.81%; 状态confirmed_rebound; 底部未确认
168,76.34742411537817,70.6920593660909,001282,三联锻造,bottom_area,2025-04-08,21.56,2025-04-08,21.56,0.0,4.406307977736563,32.62500000000001,False,-10.0167,10.4067,2,2,2,100.0,22.80677078543491,37.31343283582089,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
169,76.29485322320582,72.75382776019228,001308,康冠科技,confirmed_rebound,2025-04-08,18.59,2025-04-08,18.31,1.5292190060076525,9.120699071545614,27.138877835256668,False,-7.3742,3.4244,1,1,1,100.0,27.421758569299566,27.421758569299566,6.4707809939923475,1.5292190060076525,历史1/1次成功; 当前距低点1.53%; 最新日涨幅-7.37%; 状态confirmed_rebound; 底部未确认
170,76.2540218475106,74.32990464118909,002301,齐心集团,bottom_area,2025-04-08,6.15,2025-04-08,5.99,2.67111853088481,7.512520868113526,29.36320754716981,False,-4.7988,2.6747,2,2,2,100.0,23.011047804335742,25.486381322957207,5.32888146911519,2.67111853088481,历史2/2次成功; 当前距低点2.67%; 最新日涨幅-4.80%; 状态bottom_area; 底部未确认
171,76.25167687634158,75.88596139971641,601929,吉视传媒,bottom_area,2025-04-08,1.66,2025-04-08,1.6,3.7499999999999893,5.624999999999991,28.571428571428577,False,-0.5988,2.4635,3,3,3,100.0,17.72022257912035,20.212765957446805,4.250000000000011,3.7499999999999893,历史3/3次成功; 当前距低点3.75%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
172,76.23454223408673,75.55873737803475,300414,中光防雷,confirmed_rebound,2025-04-08,6.44,2025-04-07,6.22,3.536977491961425,18.9710610932476,30.58035714285715,False,3.2051,2.6211,2,2,2,100.0,17.758312148961235,23.327895595432295,4.463022508038575,3.536977491961425,历史2/2次成功; 当前距低点3.54%; 最新日涨幅3.21%; 状态confirmed_rebound; 底部未确认
173,76.21261924730896,73.00110824587708,603150,万朗磁塑,confirmed_rebound,2025-04-08,27.15,2025-04-08,26.68,1.7616191904047933,9.44527736131934,31.413881748071976,False,-8.4008,9.8648,1,1,1,100.0,31.6,31.6,6.238380809595206,1.7616191904047933,历史1/1次成功; 当前距低点1.76%; 最新日涨幅-8.40%; 状态confirmed_rebound; 底部未确认
174,76.1871910963409,73.74239807894871,002152,广电运通,bottom_area,2025-04-08,11.1,2025-04-08,10.85,2.3041474654377883,7.834101382488476,27.618412274849902,False,-5.047,2.6937,2,2,2,100.0,15.354055377133658,17.811704834605592,5.695852534562213,2.3041474654377883,历史2/2次成功; 当前距低点2.30%; 最新日涨幅-5.05%; 状态bottom_area; 底部未确认
175,76.11696962250583,71.20039497969728,603890,春秋电子,bottom_area,2025-04-08,9.5,2025-04-08,9.45,0.5291005291005366,5.820105820105828,32.35504652827488,False,-9.5238,5.0811,1,1,1,100.0,36.434108527131784,36.434108527131784,7.4708994708994645,0.5291005291005366,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-9.52%; 状态bottom_area; 底部未确认
176,76.10764676198482,73.94344827586205,002348,高乐股份,bottom_area,2025-04-08,2.87,2025-04-08,2.8,2.50000000000001,4.642857142857156,27.46113989637306,False,-1.7123,3.0529,1,1,1,100.0,25.287356321839088,25.287356321839088,5.499999999999989,2.50000000000001,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
177,76.02732948685427,76.05287201313912,000422,湖北宜化,bottom_area,2025-04-08,11.91,2025-04-08,11.45,4.0174672489083045,4.978165938864631,30.60606060606061,False,1.7949,8.0287,1,1,1,100.0,32.75643731532291,32.75643731532291,3.9825327510916955,4.0174672489083045,历史1/1次成功; 当前距低点4.02%; 最新日涨幅1.79%; 状态bottom_area; 底部未确认
178,75.91425877825883,74.2639488048184,300853,申昊科技,bottom_area,2025-04-08,18.36,2025-04-08,17.85,2.8571428571428457,7.394957983193279,28.024193548387093,False,2.3411,8.9996,1,1,1,100.0,8.915239350021963,8.915239350021963,5.142857142857155,2.8571428571428457,历史1/1次成功; 当前距低点2.86%; 最新日涨幅2.34%; 状态bottom_area; 底部未确认
179,75.91138559100366,74.31364228194192,002421,达实智能,bottom_area,2025-04-08,3.2,2025-04-08,3.11,2.8938906752411677,5.78778135048232,28.99543378995434,False,-1.8405,3.6153,2,2,2,100.0,15.43931731984829,22.619047619047613,5.106109324758832,2.8938906752411677,历史2/2次成功; 当前距低点2.89%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
180,75.86322474557662,70.24372661627464,002801,微光股份,bottom_area,2025-04-08,28.63,2025-04-08,28.63,0.0,4.855047153335664,29.931473323543813,False,-9.9969,4.2392,2,2,2,100.0,20.3963796573906,29.019607843137262,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
181,75.8528881663113,70.2341557095475,603286,日盈电子,confirmed_rebound,2025-04-08,24.69,2025-04-08,24.69,0.0,9.356014580801938,27.76477472205968,False,-9.9891,6.1072,3,3,3,100.0,13.893310266384404,16.874999999999986,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
182,75.8339086963545,76.2782480051222,300518,新迅达,confirmed_rebound,2025-04-08,8.24,2025-04-07,7.9,4.3037974683544284,20.25316455696202,31.124673060156933,False,4.3038,2.9493,3,3,3,100.0,14.359710929947731,16.514806378132132,3.696202531645572,4.3037974683544284,历史3/3次成功; 当前距低点4.30%; 最新日涨幅4.30%; 状态confirmed_rebound; 底部未确认
183,75.81561595519726,70.19964440296042,600105,永鼎股份,bottom_area,2025-04-08,5.07,2025-04-08,5.07,0.0,6.114398422090721,28.89200561009817,False,-9.9467,8.0769,2,2,2,100.0,20.159378510539884,29.56081081081081,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
184,75.75838716653715,75.5633848829682,002853,皮阿诺,bottom_area,2025-04-08,12.09,2025-04-08,11.64,3.865979381443293,7.216494845360823,29.87951807228916,False,-4.878,3.7774,5,5,5,100.0,10.956010068058575,16.164817749603813,4.134020618556708,3.865979381443293,历史5/5次成功; 当前距低点3.87%; 最新日涨幅-4.88%; 状态bottom_area; 底部未确认
185,75.71194106753863,75.84776040862123,301539,宏鑫科技,confirmed_rebound,2025-04-08,16.53,2025-04-07,15.88,4.093198992443327,16.30982367758185,29.26503340757238,True,3.3125,9.919,2,2,2,100.0,16.93685006124736,18.61137897782063,3.9068010075566733,4.093198992443327,历史2/2次成功; 当前距低点4.09%; 最新日涨幅3.31%; 状态confirmed_rebound; 底部已确认
186,75.675373321448,75.52533850517284,688073,毕得医药,confirmed_rebound,2025-04-08,38.66,2025-04-08,37.21,3.8968019349637077,8.304219295888192,28.235294117647058,False,2.2481,3.7949,1,1,1,100.0,38.65616621983914,38.65616621983914,4.103198065036293,3.8968019349637077,历史1/1次成功; 当前距低点3.90%; 最新日涨幅2.25%; 状态confirmed_rebound; 底部未确认
187,75.66227962455697,74.25322957519005,300566,激智科技,bottom_area,2025-04-08,16.02,2025-04-08,15.55,3.0225080385852015,6.430868167202572,31.49779735682819,False,1.8436,4.7846,3,4,3,75.0,15.05133281271136,23.495850622406625,4.977491961414798,3.0225080385852015,历史3/4次成功; 当前距低点3.02%; 最新日涨幅1.84%; 状态bottom_area; 底部未确认
188,75.64293034290463,76.28460848136083,605133,嵘泰股份,confirmed_rebound,2025-04-08,26.82,2025-04-08,25.68,4.4392523364486,9.774143302180692,29.950900163666116,False,-5.9937,3.6369,3,3,3,100.0,48.742493593890515,60.01483679525222,3.5607476635514,4.4392523364486,历史3/3次成功; 当前距低点4.44%; 最新日涨幅-5.99%; 状态confirmed_rebound; 底部未确认
189,75.62421433583748,71.03987391586033,002050,三花智控,confirmed_rebound,2025-04-08,22.86,2025-04-08,22.69,0.7492287351255977,9.299250771264871,27.041800643086816,False,-9.3217,5.1383,3,3,3,100.0,15.151158236272574,18.86697015680324,7.250771264874402,0.7492287351255977,历史3/3次成功; 当前距低点0.75%; 最新日涨幅-9.32%; 状态confirmed_rebound; 底部未确认
190,75.60938587150441,75.90498246524947,300648,星云股份,confirmed_rebound,2025-04-08,21.57,2025-04-07,20.7,4.202898550724642,14.782608695652186,29.687500000000007,True,1.6494,3.8286,6,7,6,85.71428571428571,16.20824740884154,26.78362573099414,3.797101449275358,4.202898550724642,历史6/7次成功; 当前距低点4.20%; 最新日涨幅1.65%; 状态confirmed_rebound; 底部已确认
191,75.58184069902575,73.45161522081779,002208,合肥城建,bottom_area,2025-04-08,5.71,2025-04-08,5.57,2.5134649910233335,5.026929982046667,30.807453416149073,False,-3.2203,2.2016,2,2,2,100.0,16.356534410489104,22.54758418740848,5.4865350089766665,2.5134649910233335,历史2/2次成功; 当前距低点2.51%; 最新日涨幅-3.22%; 状态bottom_area; 底部未确认
192,75.47710566226729,73.98087811388412,300619,金银河,bottom_area,2025-04-08,22.27,2025-04-08,21.63,2.95885344429034,7.4895977808599214,31.420418516169946,False,2.4379,3.358,1,1,1,100.0,8.640128854118736,8.640128854118736,5.04114655570966,2.95885344429034,历史1/1次成功; 当前距低点2.96%; 最新日涨幅2.44%; 状态bottom_area; 底部未确认
193,75.44026088031148,75.2173945261599,002272,川润股份,confirmed_rebound,2025-04-08,7.56,2025-04-08,7.28,3.8461538461538374,10.851648351648352,30.73263558515699,False,-6.5513,8.858,5,5,5,100.0,19.067877932207704,48.337595907928375,4.153846153846163,3.8461538461538374,历史5/5次成功; 当前距低点3.85%; 最新日涨幅-6.55%; 状态confirmed_rebound; 底部未确认
194,75.42345497090817,69.83653238047052,601138,工业富联,bottom_area,2025-04-08,15.44,2025-04-08,15.44,0.0,7.772020725388608,29.076711070280204,False,-9.9708,1.0814,2,2,2,100.0,18.207163335863047,21.11581920903954,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
195,75.42263817620746,71.67995938104451,688369,致远互联,confirmed_rebound,2025-04-08,26.2,2025-04-08,25.85,1.3539651837524096,14.15860735009671,30.09734991887506,False,-5.6196,6.657,1,1,1,100.0,19.5,19.5,6.646034816247591,1.3539651837524096,历史1/1次成功; 当前距低点1.35%; 最新日涨幅-5.62%; 状态confirmed_rebound; 底部未确认
196,75.2847223405293,70.15349525874666,002379,宏桥控股,confirmed_rebound,2025-04-08,9.1,2025-04-08,9.07,0.330760749724359,10.253583241455344,28.24367088607595,False,-9.7222,3.2099,2,2,2,100.0,21.922740688807522,28.020565552699235,7.669239250275642,0.330760749724359,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-9.72%; 状态confirmed_rebound; 底部未确认
197,75.27725349110159,75.3929524339527,603232,格尔软件,confirmed_rebound,2025-04-08,11.99,2025-04-08,11.52,4.079861111111117,9.027777777777786,30.392749244712995,False,-3.8492,3.852,7,7,7,100.0,22.876536383258298,48.01488833746897,3.9201388888888835,4.079861111111117,历史7/7次成功; 当前距低点4.08%; 最新日涨幅-3.85%; 状态confirmed_rebound; 底部未确认
198,75.26037916776667,75.21859106162132,002343,慈文传媒,confirmed_rebound,2025-04-08,5.76,2025-04-08,5.54,3.9711191335740024,9.205776173285194,28.60824742268041,False,-5.2632,5.3638,4,4,4,100.0,20.60614347403244,40.33149171270718,4.028880866425998,3.9711191335740024,历史4/4次成功; 当前距低点3.97%; 最新日涨幅-5.26%; 状态confirmed_rebound; 底部未确认
199,75.214297337088,73.81066289962823,605588,冠石科技,bottom_area,2025-04-08,44.34,2025-04-08,43.04,3.020446096654285,5.71561338289963,31.671693919669792,False,1.1405,9.4771,1,1,1,100.0,8.479999999999999,8.479999999999999,4.979553903345716,3.020446096654285,历史1/1次成功; 当前距低点3.02%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
200,75.19896230658964,69.71677204304714,002835,同为股份,confirmed_rebound,2025-04-08,15.24,2025-04-08,15.23,0.06565988181221133,9.323703217334197,29.228624535315983,False,-9.9291,6.3148,2,2,2,100.0,16.325142868704255,16.35782747603834,7.934340118187788,0.06565988181221133,历史2/2次成功; 当前距低点0.07%; 最新日涨幅-9.93%; 状态confirmed_rebound; 底部未确认
201,75.15714919978484,73.47151835473848,603332,苏州龙杰,confirmed_rebound,2025-04-08,8.02,2025-04-08,7.8,2.8205128205128176,11.025641025641029,30.04484304932736,False,-6.4177,5.6505,3,3,3,100.0,13.775739707030569,17.241379310344836,5.179487179487182,2.8205128205128176,历史3/3次成功; 当前距低点2.82%; 最新日涨幅-6.42%; 状态confirmed_rebound; 底部未确认
202,75.1280660556858,73.33086516440478,301618,长联科技,confirmed_rebound,2025-04-08,65.97,2025-04-07,64.21,2.7410060738202855,18.361625914966528,27.756525652565262,False,2.741,5.5313,1,1,1,100.0,12.690102218898028,12.690102218898028,5.2589939261797145,2.7410060738202855,历史1/1次成功; 当前距低点2.74%; 最新日涨幅2.74%; 状态confirmed_rebound; 底部未确认
203,75.1172582876574,74.61283349781304,002057,中钢天源,bottom_area,2025-04-08,7.1,2025-04-08,6.85,3.649635036496351,5.839416058394166,27.513227513227513,False,-2.7397,5.607,2,2,2,100.0,26.31183538185334,32.31597845601436,4.350364963503649,3.649635036496351,历史2/2次成功; 当前距低点3.65%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
204,75.09920677088799,74.28060419405553,600320,振华重工,bottom_area,2025-04-08,3.92,2025-04-08,3.79,3.43007915567282,4.749340369393145,29.814814814814817,False,2.3499,4.4862,1,1,1,100.0,16.02787456445993,16.02787456445993,4.56992084432718,3.43007915567282,历史1/1次成功; 当前距低点3.43%; 最新日涨幅2.35%; 状态bottom_area; 底部未确认
205,75.05761610843042,74.27253782268302,688668,鼎通科技,bottom_area,2025-04-08,35.95,2025-04-08,34.75,3.4532374100719507,7.884892086330941,30.969408025427104,False,1.5537,3.7531,1,1,1,100.0,16.26838235294117,16.26838235294117,4.54676258992805,3.4532374100719507,历史1/1次成功; 当前距低点3.45%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
206,75.03998908439229,74.08406565656564,000839,国安股份,bottom_area,2025-04-08,2.48,2025-04-08,2.4,3.3333333333333366,5.000000000000004,30.43478260869566,False,-1.5873,1.4116,2,2,2,100.0,19.591750841750834,21.75925925925925,4.666666666666663,3.3333333333333366,历史2/2次成功; 当前距低点3.33%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
207,74.77022748406826,73.17509809716667,002698,博实股份,confirmed_rebound,2025-04-08,15.01,2025-04-08,14.59,2.878684030157642,8.430431802604527,29.686746987951807,False,-3.5967,3.4855,3,3,3,100.0,12.895148849065032,17.43119266055046,5.121315969842358,2.878684030157642,历史3/3次成功; 当前距低点2.88%; 最新日涨幅-3.60%; 状态confirmed_rebound; 底部未确认
208,74.75319394318505,73.31220695605248,002649,博彦科技,confirmed_rebound,2025-04-08,11.03,2025-04-08,10.71,2.987861811391209,9.80392156862744,31.609195402298845,False,-6.6836,5.9549,1,1,1,100.0,48.303934871099045,48.303934871099045,5.012138188608791,2.987861811391209,历史1/1次成功; 当前距低点2.99%; 最新日涨幅-6.68%; 状态confirmed_rebound; 底部未确认
209,74.74159674272036,69.90273391812866,603328,依顿电子,confirmed_rebound,2025-04-08,7.72,2025-04-08,7.68,0.5208333333333338,8.723958333333332,31.550802139037437,False,-9.4959,3.77,1,1,1,100.0,39.57115009746589,39.57115009746589,7.479166666666666,0.5208333333333338,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-9.50%; 状态confirmed_rebound; 底部未确认
210,74.71409499762352,75.99066923678865,300450,先导智能,confirmed_rebound,2025-04-08,17.62,2025-04-07,16.8,4.880952380952382,15.476190476190462,30.949445129469783,True,1.8497,1.7983,2,2,2,100.0,27.361508953548753,36.81257014590347,3.1190476190476177,4.880952380952382,历史2/2次成功; 当前距低点4.88%; 最新日涨幅1.85%; 状态confirmed_rebound; 底部已确认
211,74.68891904484569,69.15640652300526,002444,巨星科技,bottom_area,2025-04-08,22.16,2025-04-08,22.16,0.0,1.850180505415163,27.841094106154348,False,-9.9919,2.7856,1,1,1,100.0,31.217239370995912,31.217239370995912,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
212,74.57398102176143,71.62092380677853,002576,通达动力,confirmed_rebound,2025-04-08,12.34,2025-04-08,12.11,1.8992568125516136,9.496284062758056,27.61506276150628,False,-8.321,7.5655,2,2,2,100.0,9.200157738689308,9.731113956466078,6.100743187448386,1.8992568125516136,历史2/2次成功; 当前距低点1.90%; 最新日涨幅-8.32%; 状态confirmed_rebound; 底部未确认
213,74.54643452136881,73.29047057180324,600301,华锡有色,bottom_area,2025-04-08,18.86,2025-04-08,18.29,3.1164570803717897,7.271733187534182,31.626168224299068,False,-3.7264,6.7032,2,2,2,100.0,22.881681263714675,32.51582278481012,4.88354291962821,3.1164570803717897,历史2/2次成功; 当前距低点3.12%; 最新日涨幅-3.73%; 状态bottom_area; 底部未确认
214,74.44116778735543,72.32435732894722,603002,宏昌电子,bottom_area,2025-04-08,4.92,2025-04-08,4.8,2.500000000000002,7.916666666666665,32.10749646393211,False,-4.2802,2.823,2,2,2,100.0,10.130953381436617,12.133072407045011,5.499999999999998,2.500000000000002,历史2/2次成功; 当前距低点2.50%; 最新日涨幅-4.28%; 状态bottom_area; 底部未确认
215,74.36444272982652,74.59695271230645,301468,博盈特焊,confirmed_rebound,2025-04-08,20.02,2025-04-07,19.22,4.162330905306976,12.33090530697191,27.471698113207548,False,2.4565,1.9285,1,1,1,100.0,36.91971600218461,36.91971600218461,3.837669094693024,4.162330905306976,历史1/1次成功; 当前距低点4.16%; 最新日涨幅2.46%; 状态confirmed_rebound; 底部未确认
216,74.35585056817033,72.71876480767591,000586,汇源通信,confirmed_rebound,2025-04-08,7.96,2025-04-08,7.74,2.842377260981909,8.139534883720916,32.22416812609457,False,-5.0119,5.5515,2,2,2,100.0,26.66336001459488,30.06430868167203,5.157622739018092,2.842377260981909,历史2/2次成功; 当前距低点2.84%; 最新日涨幅-5.01%; 状态confirmed_rebound; 底部未确认
217,74.14779457802487,75.04097845138674,300550,和仁科技,confirmed_rebound,2025-04-08,11.09,2025-04-07,10.6,4.622641509433965,19.9056603773585,32.868904369854334,True,4.3274,1.7878,2,2,2,100.0,19.089253187613846,27.62295081967214,3.3773584905660354,4.622641509433965,历史2/2次成功; 当前距低点4.62%; 最新日涨幅4.33%; 状态confirmed_rebound; 底部已确认
