rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.58070813939509,84.26073532579052,300437,清水源,bottom_area,2022-04-26,17.66,2022-04-26,17.35,1.7867435158501366,8.126801152737752,29.643146796431463,False,-1.1198,7.5548,5,5,5,100.0,22.01349753725175,30.330330330330323,8.213256484149865,1.7867435158501366,历史5/5次成功; 当前距低点1.79%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
147,68.83934156519412,62.81361670670231,000037,深南电A,bottom_area,2022-04-26,5.16,2022-04-26,5.15,0.19417475728154926,7.961165048543674,27.871148459383743,False,-5.3211,0.8084,2,3,2,66.66666666666666,26.127249928159042,34.43271767810025,9.80582524271845,0.19417475728154926,历史2/3次成功; 当前距低点0.19%; 最新日涨幅-5.32%; 状态bottom_area; 底部未确认
148,65.30547725621393,60.76058546354107,000676,智度股份,bottom_area,2022-04-26,5.0,2022-04-26,4.94,1.214574898785417,5.060728744939271,31.95592286501377,False,-0.7937,1.506,1,2,1,50.0,30.321592649310862,30.321592649310862,8.785425101214583,1.214574898785417,历史1/2次成功; 当前距低点1.21%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
149,64.71516457023063,60.98811320754718,605299,舒华体育,bottom_area,2022-04-26,9.18,2022-04-26,9.01,1.8867924528301878,7.325194228634851,32.255639097744364,False,-3.0623,3.0301,1,2,1,50.0,56.12903225806454,56.12903225806454,8.113207547169813,1.8867924528301878,历史1/2次成功; 当前距低点1.89%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
150,64.54337949909826,59.62436905228476,603353,和顺石油,bottom_area,2022-04-26,15.6,2022-04-26,15.47,0.8403361344537751,9.372979961215263,30.126467931345978,False,-5.9675,1.9478,2,3,2,66.66666666666666,16.90144501168123,17.582417582417577,9.159663865546225,0.8403361344537751,历史2/3次成功; 当前距低点0.84%; 最新日涨幅-5.97%; 状态bottom_area; 底部未确认
151,63.86043454314362,59.220479452054796,002309,中利集团,bottom_area,2022-04-26,3.88,2022-04-26,3.84,1.0416666666666676,6.250000000000005,28.491620111731848,False,-3.7221,3.6996,1,2,1,50.0,30.136986301369873,30.136986301369873,8.958333333333334,1.0416666666666676,历史1/2次成功; 当前距低点1.04%; 最新日涨幅-3.72%; 状态bottom_area; 底部未确认
152,63.5518742095178,59.21764646802809,000912,泸天化,bottom_area,2022-04-26,4.7,2022-04-26,4.64,1.2931034482758728,9.051724137931034,30.120481927710845,False,-5.6225,2.2369,1,2,1,50.0,33.20388349514563,33.20388349514563,8.706896551724128,1.2931034482758728,历史1/2次成功; 当前距低点1.29%; 最新日涨幅-5.62%; 状态bottom_area; 底部未确认
153,63.35730014150613,58.0963284521552,300546,雄帝科技,bottom_area,2022-04-26,24.46,2022-04-26,24.35,0.45174537987679436,7.3100616016427,28.96732788798133,False,-3.6629,11.0539,2,4,2,50.0,23.36724687244242,33.791666666666664,9.548254620123206,0.45174537987679436,历史2/4次成功; 当前距低点0.45%; 最新日涨幅-3.66%; 状态bottom_area; 底部未确认
154,63.27056310916863,58.240685707184504,300612,宣亚国际,bottom_area,2022-04-26,15.4,2022-04-26,15.3,0.6535947712418277,7.058823529411754,27.72791686348607,False,-1.9733,7.5501,2,4,2,50.0,16.402590245246625,17.015706806282722,9.346405228758172,0.6535947712418277,历史2/4次成功; 当前距低点0.65%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
155,62.83529806999103,57.74229765853591,300603,立昂技术,confirmed_rebound,2022-04-26,8.9,2022-04-26,8.85,0.5649717514124375,11.299435028248588,30.094786729857827,False,-6.6107,7.9821,2,3,2,66.66666666666666,13.622400995105375,15.274463007159895,9.435028248587562,0.5649717514124375,历史2/3次成功; 当前距低点0.56%; 最新日涨幅-6.61%; 状态confirmed_rebound; 底部未确认
156,62.297858790934164,57.036002115282926,300488,恒锋工具,bottom_area,2022-04-26,18.98,2022-04-26,18.91,0.3701745108408265,9.095716552088835,31.1863173216885,False,-4.3347,1.3648,1,2,1,50.0,65.52470248827983,65.52470248827983,9.629825489159174,0.3701745108408265,历史1/2次成功; 当前距低点0.37%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
157,60.146377314758084,55.940891829689264,002108,沧州明珠,bottom_area,2022-04-26,4.23,2022-04-26,4.18,1.1961722488038447,8.612440191387568,30.564784053156146,False,-3.4247,1.643,1,2,1,50.0,14.398734177215191,14.398734177215191,8.803827751196156,1.1961722488038447,历史1/2次成功; 当前距低点1.20%; 最新日涨幅-3.42%; 状态bottom_area; 底部未确认
158,59.74019033299478,55.765577696248045,002829,星网宇达,bottom_area,2022-04-26,21.2,2022-04-26,20.91,1.3868962219033913,8.560497369679574,30.830301025471385,False,-5.5679,2.6014,1,2,1,50.0,15.794091839719234,15.794091839719234,8.613103778096608,1.3868962219033913,历史1/2次成功; 当前距低点1.39%; 最新日涨幅-5.57%; 状态bottom_area; 底部未确认
159,59.32219401048799,55.96433397215848,600257,大湖股份,bottom_area,2022-04-26,5.25,2022-04-26,5.15,1.941747572815527,5.825242718446598,29.355281207133054,False,-2.7778,5.6091,1,2,1,50.0,13.44902386117137,13.44902386117137,8.058252427184472,1.941747572815527,历史1/2次成功; 当前距低点1.94%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
160,58.91411449337383,53.7124844229416,605300,佳禾食品,bottom_area,2022-04-26,13.3,2022-04-26,13.28,0.1506024096385644,8.88554216867471,28.21621621621622,False,-9.8916,9.1714,1,2,1,50.0,29.440096327513547,29.440096327513547,9.849397590361436,0.1506024096385644,历史1/2次成功; 当前距低点0.15%; 最新日涨幅-9.89%; 状态bottom_area; 底部未确认
161,58.62684777202309,53.50732022009994,605333,沪光股份,bottom_area,2022-04-26,14.58,2022-04-26,14.55,0.20618556701030485,9.415807560137452,30.813124108416552,False,-7.3109,3.8864,1,2,1,50.0,29.01840490797546,29.01840490797546,9.793814432989697,0.20618556701030485,历史1/2次成功; 当前距低点0.21%; 最新日涨幅-7.31%; 状态bottom_area; 底部未确认
162,58.618425213579535,54.63533318162855,600409,三友化工,confirmed_rebound,2022-04-26,6.2,2022-04-26,6.12,1.3071895424836613,11.111111111111107,31.313131313131315,False,-8.284,2.2687,1,2,1,50.0,18.95551257253386,18.95551257253386,8.69281045751634,1.3071895424836613,历史1/2次成功; 当前距低点1.31%; 最新日涨幅-8.28%; 状态confirmed_rebound; 底部未确认
163,57.484139300428204,52.87096692111959,002584,西陇科学,bottom_area,2022-04-26,6.59,2022-04-26,6.55,0.6106870229007639,6.259541984732826,28.021978021978022,False,-4.0757,5.9827,1,3,1,33.33333333333333,68.08510638297875,68.08510638297875,9.389312977099237,0.6106870229007639,历史1/3次成功; 当前距低点0.61%; 最新日涨幅-4.08%; 状态bottom_area; 底部未确认
164,57.41631016975078,52.48498693670498,002092,中泰化学,bottom_area,2022-04-26,6.95,2022-04-26,6.93,0.2886002886002953,4.473304473304481,32.390243902439025,False,-2.6611,2.3499,1,2,1,50.0,14.317180616740096,14.317180616740096,9.711399711399705,0.2886002886002953,历史1/2次成功; 当前距低点0.29%; 最新日涨幅-2.66%; 状态bottom_area; 底部未确认
165,57.32391510059359,52.39548063553565,000338,潍柴动力,bottom_area,2022-04-26,10.61,2022-04-26,10.58,0.28355387523628883,4.4423440453686265,27.3850377487989,False,-1.2104,1.4544,1,2,1,50.0,13.774104683195592,13.774104683195592,9.716446124763712,0.28355387523628883,历史1/2次成功; 当前距低点0.28%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
166,57.31036891859409,53.69511445365078,605319,无锡振华,confirmed_rebound,2022-04-26,11.57,2022-04-26,11.39,1.5803336259877059,10.711150131694458,30.07980356046654,False,-7.5879,6.1829,1,2,1,50.0,17.248790972595383,17.248790972595383,8.419666374012294,1.5803336259877059,历史1/2次成功; 当前距低点1.58%; 最新日涨幅-7.59%; 状态confirmed_rebound; 底部未确认
167,57.06929889298894,51.88118081180812,600331,宏达股份,confirmed_rebound,2022-04-26,2.86,2022-04-26,2.86,0.0,10.139860139860142,28.320802005012542,False,-10.0629,4.6762,1,2,1,50.0,40.221402214022135,40.221402214022135,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
168,56.6577111900142,52.948108477915824,002036,联创电子,confirmed_rebound,2022-04-26,9.82,2022-04-26,9.68,1.446280991735543,13.119834710743797,28.18991097922849,False,-8.2243,6.7857,1,2,1,50.0,11.589403973509937,11.589403973509937,8.553719008264457,1.446280991735543,历史1/2次成功; 当前距低点1.45%; 最新日涨幅-8.22%; 状态confirmed_rebound; 底部未确认
169,56.445874663973186,52.883756359936044,300693,盛弘股份,bottom_area,2022-04-26,17.37,2022-04-26,17.1,1.57894736842105,7.017543859649118,27.969671440606557,False,-2.0857,4.2227,1,3,1,33.33333333333333,11.88399476668121,11.88399476668121,8.421052631578952,1.57894736842105,历史1/3次成功; 当前距低点1.58%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
170,56.373080946976465,51.483956975228175,300543,朗科智能,bottom_area,2022-04-26,8.34,2022-04-26,8.32,0.24038461538461023,7.331730769230763,31.353135313531343,False,-5.2273,1.181,1,2,1,50.0,18.559322033898297,18.559322033898297,9.75961538461539,0.24038461538461023,历史1/2次成功; 当前距低点0.24%; 最新日涨幅-5.23%; 状态bottom_area; 底部未确认
171,56.23184804679962,51.58960388190923,603169,兰石重装,bottom_area,2022-04-26,6.29,2022-04-26,6.26,0.47923322683706465,8.46645367412141,27.79700115340254,False,-5.4135,1.9961,1,2,1,50.0,22.055137844611526,22.055137844611526,9.520766773162936,0.47923322683706465,历史1/2次成功; 当前距低点0.48%; 最新日涨幅-5.41%; 状态bottom_area; 底部未确认
172,56.16523186725201,51.4838692427988,001267,汇绿生态,bottom_area,2022-04-26,4.63,2022-04-26,4.61,0.43383947939261547,6.073752711496732,27.856025039123622,False,-3.7422,3.6848,1,2,1,50.0,20.930232558139547,20.930232558139547,9.566160520607385,0.43383947939261547,历史1/2次成功; 当前距低点0.43%; 最新日涨幅-3.74%; 状态bottom_area; 底部未确认
173,56.16134780921562,51.80965287982766,601369,陕鼓动力,bottom_area,2022-04-26,6.56,2022-04-26,6.51,0.7680491551459266,6.144393241167441,31.832460732984302,False,-2.381,0.7824,1,2,1,50.0,16.563467492260067,16.563467492260067,9.231950844854074,0.7680491551459266,历史1/2次成功; 当前距低点0.77%; 最新日涨幅-2.38%; 状态bottom_area; 底部未确认
174,55.860120481927716,50.78192771084338,002114,罗平锌电,bottom_area,2022-04-26,6.2,2022-04-26,6.2,0.0,7.5806451612903185,28.817451205510913,False,-10.0145,5.953,1,2,1,50.0,24.096385542168683,24.096385542168683,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
175,55.80357892306102,53.537338199285415,688229,博睿数据,bottom_area,2022-04-26,36.05,2022-04-26,35.06,2.8237307472903446,7.815173987450071,32.473035439137135,False,-0.0831,0.4245,1,2,1,50.0,11.21206614573869,11.21206614573869,7.176269252709656,2.8237307472903446,历史1/2次成功; 当前距低点2.82%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
176,55.19861480960321,51.934570569876335,300400,劲拓股份,confirmed_rebound,2022-04-26,10.74,2022-04-26,10.55,1.8009478672985733,12.890995260663502,27.98634812286689,False,-9.596,2.986,1,2,1,50.0,10.487804878048774,10.487804878048774,8.199052132701427,1.8009478672985733,历史1/2次成功; 当前距低点1.80%; 最新日涨幅-9.60%; 状态confirmed_rebound; 底部未确认
177,55.15393195774787,50.833117011749195,300697,电工合金,bottom_area,2022-04-26,8.4,2022-04-26,8.34,0.7194244604316606,9.232613908872898,27.792207792207797,False,-1.9837,1.2992,1,2,1,50.0,10.717230008244014,10.717230008244014,9.28057553956834,0.7194244604316606,历史1/2次成功; 当前距低点0.72%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
178,55.057671232876714,50.05242839352428,000695,滨海能源,bottom_area,2022-04-26,7.35,2022-04-26,7.35,0.0,6.938775510204091,30.39772727272728,False,-5.0388,0.826,1,2,1,50.0,20.174346201743475,20.174346201743475,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-5.04%; 状态bottom_area; 底部未确认
179,55.05211676968971,50.448675161227676,688108,赛诺医疗,bottom_area,2022-04-26,4.8,2022-04-26,4.78,0.41841004184099523,5.857740585774045,32.67605633802816,False,-4.0,0.9007,1,2,1,50.0,15.175537938844846,15.175537938844846,9.581589958159006,0.41841004184099523,历史1/2次成功; 当前距低点0.42%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
180,54.95909224011714,49.96281112737921,605268,王力安防,bottom_area,2022-04-26,8.62,2022-04-26,8.62,0.0,8.700696055684455,30.483870967741943,False,-7.6099,2.5627,1,2,1,50.0,19.692532942898985,19.692532942898985,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-7.61%; 状态bottom_area; 底部未确认
181,54.90397474141537,50.58966886830092,603026,石大胜华,bottom_area,2022-04-26,85.6,2022-04-26,85.0,0.7058823529411699,7.482352941176471,27.41866621125438,False,-5.2678,3.5518,1,2,1,50.0,19.457422758100996,19.457422758100996,9.29411764705883,0.7058823529411699,历史1/2次成功; 当前距低点0.71%; 最新日涨幅-5.27%; 状态bottom_area; 底部未确认
182,54.744063461517165,50.309522487424054,300669,沪宁股份,bottom_area,2022-04-26,12.4,2022-04-26,12.33,0.5677210056772124,8.596918085969186,29.462242562929063,False,-5.0536,0.7413,1,2,1,50.0,16.257668711656432,16.257668711656432,9.432278994322788,0.5677210056772124,历史1/2次成功; 当前距低点0.57%; 最新日涨幅-5.05%; 状态bottom_area; 底部未确认
183,54.6257009022091,50.19811440677966,002355,兴民智通,bottom_area,2022-04-26,3.56,2022-04-26,3.54,0.56497175141243,7.627118644067797,31.923076923076927,False,-5.0667,1.0835,1,2,1,50.0,15.624999999999991,15.624999999999991,9.435028248587571,0.56497175141243,历史1/2次成功; 当前距低点0.56%; 最新日涨幅-5.07%; 状态bottom_area; 底部未确认
184,54.53561954588258,50.14884210526315,601678,滨化股份,bottom_area,2022-04-26,5.03,2022-04-26,5.0,0.600000000000005,6.799999999999998,28.57142857142857,False,-4.7348,1.5464,1,2,1,50.0,15.789473684210535,15.789473684210535,9.399999999999995,0.600000000000005,历史1/2次成功; 当前距低点0.60%; 最新日涨幅-4.73%; 状态bottom_area; 底部未确认
185,53.916757193312314,49.6607643184493,002326,永太科技,confirmed_rebound,2022-04-26,22.03,2022-04-26,21.88,0.6855575868373041,10.05484460694698,31.086614173228348,False,-9.3416,7.5211,1,2,1,50.0,24.42922374429224,24.42922374429224,9.314442413162697,0.6855575868373041,历史1/2次成功; 当前距低点0.69%; 最新日涨幅-9.34%; 状态confirmed_rebound; 底部未确认
186,53.81244312893981,49.18870487106016,300696,爱乐达,confirmed_rebound,2022-04-26,35.0,2022-04-26,34.9,0.28653295128940237,11.117478510028661,28.04123711340206,False,-7.919,2.165,1,2,1,50.0,17.0,17.0,9.713467048710598,0.28653295128940237,历史1/2次成功; 当前距低点0.29%; 最新日涨幅-7.92%; 状态confirmed_rebound; 底部未确认
187,53.418700213963795,49.31286794786946,300678,中科信息,bottom_area,2022-04-26,13.8,2022-04-26,13.69,0.8035062089116233,7.742878013148287,27.18085106382979,False,-3.429,3.2425,1,2,1,50.0,13.789581205311558,13.789581205311558,9.196493791088377,0.8035062089116233,历史1/2次成功; 当前距低点0.80%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
188,53.01816048741592,48.930984163196015,600292,电投水电,bottom_area,2022-04-26,5.1,2022-04-26,5.06,0.7905138339920956,5.928853754940726,27.298850574712645,False,-3.4091,0.9552,1,2,1,50.0,11.577181208053698,11.577181208053698,9.209486166007904,0.7905138339920956,历史1/2次成功; 当前距低点0.79%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
189,52.60731110773941,51.5996012480712,002353,杰瑞股份,bottom_area,2022-04-26,29.75,2022-04-26,28.61,3.9846207619713407,6.186648025166024,30.355404089581306,False,-0.4684,1.6344,1,2,1,50.0,15.024390243902431,15.024390243902431,6.01537923802866,3.9846207619713407,历史1/2次成功; 当前距低点3.98%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
190,52.38918367346939,47.6265306122449,000710,贝瑞基因,confirmed_rebound,2022-04-26,12.6,2022-04-26,12.6,0.0,12.53968253968254,32.87160362280234,False,-10.0,6.681,1,2,1,50.0,17.3469387755102,17.3469387755102,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
191,52.246848783306945,48.16858584012233,688039,当虹科技,confirmed_rebound,2022-04-26,30.13,2022-04-26,29.91,0.7355399531929083,11.969241056502849,28.44497607655502,False,-7.8029,3.265,1,2,1,50.0,17.019445878506282,17.019445878506282,9.264460046807093,0.7355399531929083,历史1/2次成功; 当前距低点0.74%; 最新日涨幅-7.80%; 状态confirmed_rebound; 底部未确认
192,52.19452827566776,50.7165908133165,000428,华天酒店,bottom_area,2022-04-26,3.26,2022-04-26,3.15,3.492063492063488,9.523809523809533,32.69230769230769,False,-4.3988,6.0973,1,2,1,50.0,14.454277286135685,14.454277286135685,6.507936507936512,3.492063492063488,历史1/2次成功; 当前距低点3.49%; 最新日涨幅-4.40%; 状态bottom_area; 底部未确认
193,50.28655653450808,45.71505139500734,002366,融发核电,bottom_area,2022-04-26,3.82,2022-04-26,3.82,0.0,9.424083769633505,32.98245614035088,False,-9.9057,8.4555,1,3,1,33.33333333333333,16.299559471365644,16.299559471365644,10.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
194,46.93882402707276,42.67165820642978,001896,豫能控股,confirmed_rebound,2022-04-26,4.47,2022-04-26,4.47,0.0,12.080536912751679,27.43506493506494,False,-10.0604,1.5308,1,3,1,33.33333333333333,10.152284263959386,10.152284263959386,10.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
